Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
HQ t0	HQ t0	HQ t1	HQ t1	HQ t2	HQ t2	HQ t3	HQ t3	HQ t4	HQ t4	HQ t5	HQ t5	HQ t6	HQ t6	HQ t7	HQ t7	HQ t8	HQ t8	HQ t9	HQ t9	HQ t10	HQ t10	HQ t11	HQ t11	HQ Au	HQ Au
617.1266	7.013921	616.9559	7.179948	616.8485	6.898703	616.8421	6.371974	616.7644	6.866721	616.7721	6.90012	616.7032	7.691054	616.714	7.332944	616.7578	6.949707	616.6761	7.477474	616.6959	7.346449	636.6992	7.667544	636.6849	29.09389
616.1244	6.997241	615.9544	7.167772	615.8403	6.887772	615.8612	6.363	615.7635	6.85642	615.7793	6.891533	615.6954	7.679883	615.6932	7.322768	615.7639	6.93905	615.6857	7.468004	615.7081	7.336743	635.6953	7.659049	635.6832	28.90475
615.1276	6.980952	614.9532	7.157553	614.8595	6.87891	614.8995	6.352807	614.7772	6.847384	614.79	6.87854	614.7013	7.669054	614.7161	7.312887	614.7822	6.930245	614.6893	7.459513	614.7241	7.327396	634.6841	7.650582	634.6725	28.71866
614.127	6.969053	613.972	7.145003	613.9014	6.868351	613.9052	6.344392	613.8215	6.837863	613.7984	6.871776	613.7354	7.657553	613.7499	7.304842	613.7877	6.92236	613.7092	7.451551	613.7349	7.319154	633.6736	7.642183	633.6746	28.53471
613.1193	6.952345	612.9636	7.130359	612.9174	6.856162	612.9091	6.334136	612.818	6.823977	612.7999	6.858997	612.7654	7.644463	612.7565	7.295829	612.7477	6.910751	612.7295	7.440534	612.7158	7.308186	632.673	7.635637	632.6946	28.35468
612.1202	6.934928	611.9865	7.115269	611.9183	6.842579	611.878	6.323774	611.8416	6.810079	611.8096	6.849414	611.7753	7.634261	611.7759	7.286017	611.7538	6.901875	611.7299	7.431046	611.7072	7.299056	631.657	7.626605	631.7196	28.17022
611.0992	6.920627	611.0044	7.098734	610.9127	6.828241	610.8535	6.313838	610.8372	6.797546	610.7928	6.837231	610.7745	7.622553	610.7693	7.276766	610.7324	6.891952	610.724	7.421515	610.7117	7.289755	630.6703	7.617966	630.73	27.98169
610.0776	6.903393	609.9954	7.083346	609.9065	6.813534	609.8396	6.301466	609.8084	6.784729	609.7712	6.822823	609.7579	7.61138	609.741	7.265652	609.7169	6.881166	609.6853	7.408986	609.6754	7.278656	629.6827	7.609251	629.7281	27.79411
609.0571	6.888108	608.9966	7.069148	608.9068	6.801054	608.8319	6.290859	608.7961	6.774688	608.7554	6.808016	608.7363	7.601747	608.7264	7.255925	608.697	6.872314	608.6799	7.398618	608.693	7.270813	628.68	7.599251	628.7149	27.59818
608.0396	6.871648	607.9755	7.055438	607.8931	6.790524	607.8369	6.280386	607.7936	6.76492	607.7405	6.791492	607.7361	7.589972	607.7305	7.247674	607.6887	6.863023	607.679	7.38744	607.6855	7.26106	627.6879	7.591145	627.6799	27.40508
607.0521	6.852953	606.9615	7.039958	606.8551	6.776949	606.8124	6.269937	606.7922	6.753713	606.7468	6.786084	606.7262	7.579237	606.7091	7.237668	606.7045	6.855226	606.6896	7.376526	606.653	7.251111	626.7006	7.583262	626.6884	27.21722
606.0731	6.834612	605.9433	7.026253	605.8231	6.765574	605.817	6.259862	605.7817	6.742794	605.7557	6.777334	605.6964	7.567555	605.707	7.228476	605.6917	6.845898	605.7181	7.367207	605.6577	7.241161	625.6894	7.573596	625.7021	27.01821
605.0703	6.816813	604.9601	7.011687	604.7851	6.753075	604.8038	6.249111	604.7751	6.731565	604.7485	6.773894	604.668	7.556448	604.7004	7.217732	604.7131	6.835598	604.6975	7.356674	604.6382	7.229854	624.6873	7.564153	624.7004	26.82469
604.0844	6.799097	603.942	6.99773	603.773	6.740465	603.8019	6.238761	603.7553	6.721664	603.7565	6.764534	603.659	7.546022	603.6853	7.206193	603.7042	6.827077	603.6902	7.347146	603.6424	7.21883	623.6947	7.554106	623.7167	26.63106
603.1005	6.783814	602.934	6.985319	602.7854	6.729951	602.813	6.22736	602.7554	6.710849	602.7389	6.750596	602.6677	7.535612	602.6824	7.196227	602.6871	6.815052	602.6816	7.336835	602.6655	7.207809	622.6857	7.544281	622.7132	26.43243
602.0885	6.768907	601.9373	6.972638	601.787	6.718902	601.8027	6.216565	601.759	6.700386	601.7177	6.737871	601.6868	7.526436	601.6863	7.185805	601.6764	6.805196	601.6643	7.32544	601.6654	7.196913	621.6909	7.535904	621.7094	26.23978
601.0966	6.751966	600.9318	6.96034	600.8253	6.708852	600.8216	6.205513	600.7801	6.690464	600.7249	6.72505	600.6967	7.51635	600.6892	7.175742	600.673	6.797181	600.679	7.315149	600.6895	7.187018	620.7094	7.52845	620.7142	26.04436
600.0801	6.735495	599.9313	6.94587	599.8323	6.696066	599.8228	6.193443	599.7927	6.678711	599.7136	6.720117	599.6763	7.503783	599.6818	7.164716	599.6662	6.78616	599.667	7.302737	599.683	7.175981	619.7023	7.520812	619.7253	25.84745
599.0591	6.717252	598.9223	6.931964	598.8403	6.683562	598.806	6.182797	598.7764	6.667682	598.7133	6.708725	598.6484	7.493937	598.6901	7.152776	598.6725	6.775613	598.6636	7.291304	598.6862	7.16504	618.715	7.512166	618.7253	25.6461
598.0488	6.699746	597.9449	6.918293	597.8479	6.670762	597.8266	6.173033	597.7783	6.657566	597.7283	6.699443	597.6479	7.4848	597.6989	7.141019	597.6707	6.765502	597.6753	7.282442	597.6883	7.155008	617.7067	7.503471	617.7328	25.4428
597.0291	6.682849	596.9247	6.90343	596.8086	6.655625	596.8167	6.162028	596.7695	6.645306	596.7209	6.685323	596.6359	7.471204	596.6991	7.128864	596.6588	6.753301	596.659	7.272387	596.6799	7.142692	616.7009	7.494719	616.7235	25.24205
596.033	6.669071	595.9424	6.890293	595.8174	6.644337	595.8201	6.151546	595.7452	6.633682	595.7311	6.667569	595.643	7.461853	595.6982	7.118313	595.6538	6.742923	595.6624	7.263457	595.6605	7.132937	615.7015	7.485915	615.7295	25.03851
595.0327	6.654901	594.9421	6.875368	594.8228	6.6324	594.8304	6.139489	594.7606	6.622977	594.7542	6.660166	594.6615	7.449371	594.6883	7.107865	594.6547	6.735615	594.6853	7.253551	594.6593	7.123339	614.7076	7.477139	614.7612	24.84056
594.0431	6.638618	593.9053	6.857845	593.8146	6.618349	593.81	6.125575	593.7637	6.608816	593.7518	6.648608	593.6553	7.433899	593.663	7.096242	593.642	6.725307	593.6688	7.240239	593.661	7.112067	613.7219	7.468711	613.7686	24.64928
593.0439	6.622507	592.8935	6.840937	592.8445	6.605193	592.8	6.113483	592.758	6.596292	592.7417	6.638391	592.6654	7.42363	592.6662	7.086522	592.6606	6.716702	592.666	7.227906	592.6598	7.10275	612.7298	7.457541	612.7856	24.44719
592.0584	6.60201	591.8871	6.825081	591.8453	6.590299	591.7877	6.100609	591.7712	6.584193	591.7374	6.628371	591.688	7.411581	591.672	7.075732	591.6604	6.706582	591.6726	7.21557	591.6794	7.092775	611.7336	7.446315	611.7634	24.24283
591.0236	6.584466	590.8958	6.80853	590.8574	6.574952	590.7875	6.088256	590.7531	6.571671	590.7206	6.612368	590.6824	7.398614	590.6982	7.06453	590.651	6.694262	590.662	7.203258	590.6786	7.081712	610.7269	7.435173	610.7453	24.03462
590.0325	6.567276	589.9055	6.79323	589.8737	6.561605	589.7898	6.077394	589.7647	6.561356	589.7195	6.599568	589.6849	7.386617	589.7164	7.054787	589.6676	6.682653	589.6672	7.19225	589.6794	7.072035	609.7141	7.423292	609.7316	23.8166
589.0619	6.549293	588.9402	6.777771	588.8773	6.548147	588.7957	6.066756	588.7747	6.549336	588.7377	6.591119	588.7015	7.373948	588.7223	7.0432	588.6666	6.67169	588.6769	7.180638	588.7001	7.06134	608.7051	7.413537	608.7214	23.60369
588.0804	6.5325	587.951	6.760246	587.8992	6.534036	587.8073	6.05576	587.7822	6.537066	587.7413	6.582452	587.6956	7.359848	587.7339	7.032089	587.7079	6.661158	587.6932	7.169194	587.6998	7.049617	607.7219	7.40367	607.7344	23.39374
587.1018	6.511895	586.9459	6.74212	586.8914	6.519431	586.7917	6.044872	586.7974	6.52338	586.7358	6.570592	586.7083	7.347823	586.7349	7.020408	586.7156	6.650254	586.7029	7.158363	586.7008	7.037875	606.7019	7.393753	606.7263	23.18238
586.0853	6.492161	585.949	6.724584	585.8773	6.503527	585.7991	6.031734	585.7778	6.509688	585.7462	6.561814	585.7076	7.334904	585.7275	7.007946	585.7216	6.640991	585.698	7.147393	585.688	7.025007	605.7169	7.384157	605.716	22.97224
585.075	6.474923	584.941	6.707592	584.861	6.489404	584.8103	6.019464	584.7894	6.498568	584.7617	6.549239	584.7048	7.323102	584.7197	6.996367	584.7247	6.631374	584.6855	7.136524	584.6624	7.01293	604.71	7.373827	604.7007	22.76304
584.0439	6.456168	583.9269	6.689963	583.839	6.474639	583.7891	6.006088	583.7726	6.48713	583.7581	6.538752	583.6938	7.310888	583.6963	6.983291	583.693	6.619773	583.6584	7.124807	583.6399	7.00013	603.679	7.364091	603.6973	22.55505
583.0508	6.438293	582.9299	6.674497	582.8158	6.461637	582.7909	5.993284	582.7755	6.476719	582.754	6.530982	582.6793	7.295982	582.6729	6.971659	582.6717	6.608199	582.6485	7.113058	582.6311	6.988853	602.6872	7.354497	602.6929	22.34816
582.0743	6.420922	581.9381	6.660579	581.8193	6.450829	581.7817	5.981748	581.7924	6.466022	581.7417	6.515997	581.678	7.284938	581.6755	6.961073	581.6775	6.596667	581.668	7.101572	581.6513	6.979406	601.6887	7.34413	601.699	22.14031
581.0736	6.399734	580.9277	6.642787	580.8248	6.436267	580.7542	5.967562	580.7852	6.453293	580.7234	6.500326	580.6675	7.270299	580.6723	6.94734	580.689	6.582643	580.6624	7.08856	580.6666	6.966855	600.6931	7.334517	600.7126	21.93415
580.079	6.379357	579.9289	6.627221	579.8165	6.423036	579.7458	5.956034	579.8038	6.440928	579.7234	6.488785	579.6595	7.257809	579.691	6.936212	579.6896	6.570537	579.6559	7.077168	579.6893	6.95592	599.7128	7.323493	599.717	21.72022
579.0787	6.3606	578.9131	6.610835	578.831	6.408933	578.7584	5.943902	578.7828	6.42768	578.7329	6.479313	578.6605	7.246612	578.686	6.924123	578.7137	6.558953	578.6339	7.065193	578.7117	6.944478	598.7067	7.312176	598.7054	21.50174
578.0383	6.339445	577.8951	6.592371	577.8236	6.392051	577.7695	5.93011	577.7665	6.414114	577.723	6.465514	577.6708	7.233805	577.6629	6.909238	577.7026	6.546568	577.6164	7.052928	577.7054	6.930659	597.7055	7.302583	597.7068	21.28711
577.0361	6.322495	576.8861	6.577253	576.8342	6.378023	576.7848	5.917208	576.7623	6.401834	576.7164	6.45502	576.6747	7.222767	576.6584	6.897556	576.6861	6.536045	576.6352	7.042175	576.7044	6.918891	596.6989	7.29183	596.708	21.06668
576.0432	6.307142	575.8934	6.559139	575.8259	6.3629	575.8113	5.903682	575.7549	6.388424	575.7214	6.44006	575.6821	7.211568	575.6499	6.884198	575.6895	6.52575	575.6581	7.029887	575.7018	6.907204	595.6771	7.283142	595.716	20.85235
575.0488	6.289371	574.915	6.54129	574.8174	6.347229	574.8153	5.88887	574.7619	6.374756	574.7202	6.419324	574.6942	7.198227	574.6478	6.871712	574.693	6.515543	574.6866	7.015735	574.6728	6.893651	594.6945	7.274967	594.7366	20.64565
574.0754	6.27177	573.9241	6.521976	573.8331	6.332003	573.7991	5.874901	573.7559	6.360526	573.734	6.40591	573.6998	7.183723	573.6632	6.861135	573.6971	6.505142	573.698	7.001705	573.6661	6.881339	593.6873	7.264017	593.7355	20.43327
573.0514	6.251013	572.9182	6.502518	572.8259	6.314905	572.7991	5.859902	572.752	6.343953	572.7207	6.39098	572.6969	7.169728	572.661	6.848442	572.6958	6.493566	572.6819	6.98752	572.6383	6.869753	592.6831	7.253994	592.7343	20.22393
572.0599	6.228183	571.8991	6.48492	571.8469	6.299298	571.7896	5.843771	571.7465	6.33058	571.7067	6.37432	571.7004	7.154624	571.6591	6.836573	571.6967	6.481627	571.6724	6.972631	571.628	6.857244	591.7097	7.242184	591.7097	20.01169
571.0654	6.205074	570.8943	6.466363	570.862	6.283817	570.7946	5.830061	570.7414	6.316361	570.6986	6.362684	570.7164	7.140924	570.6691	6.821596	570.6925	6.468443	570.6537	6.960174	570.6436	6.84493	590.6864	7.229054	590.684	19.79681
570.0561	6.182575	569.8876	6.448614	569.8683	6.268203	569.7932	5.816042	569.7463	6.302553	569.7058	6.348406	569.6993	7.126766	569.657	6.807043	569.6722	6.453886	569.6587	6.947562	569.6461	6.832287	589.7054	7.21712	589.6586	19.58413
569.0779	6.161964	568.8977	6.431762	568.8754	6.25395	568.7854	5.804343	568.7503	6.292361	568.7169	6.341191	568.7037	7.113064	568.6611	6.793862	568.6604	6.442108	568.6702	6.935398	568.6671	6.819237	588.7078	7.204801	588.6559	19.37083
568.0598	6.139462	567.908	6.412049	567.8687	6.23765	567.7922	5.791575	567.7501	6.277827	567.724	6.331	567.7098	7.099329	567.6514	6.776135	567.6467	6.429679	567.6821	6.922639	567.6697	6.804564	587.6951	7.193099	587.6533	19.15854
567.0646	6.118347	566.9028	6.392605	566.8618	6.220352	566.7899	5.776527	566.7565	6.264947	566.7313	6.318886	566.6946	7.085616	566.665	6.763128	566.6359	6.418358	566.6979	6.90961	566.6686	6.790739	586.7211	7.181111	586.6637	18.94194
566.0845	6.099505	565.9161	6.376029	565.8368	6.204291	565.8042	5.763961	565.7625	6.25372	565.7262	6.3089	565.7256	7.074107	565.6796	6.749947	565.6583	6.409494	565.7018	6.897428	565.6757	6.778142	585.6915	7.169381	585.6807	18.72384
565.0963	6.077423	564.9236	6.354489	564.818	6.186515	564.7994	5.74915	564.7634	6.239166	564.7417	6.296005	564.7214	7.059184	564.6895	6.735065	564.663	6.396824	564.6956	6.883151	564.6746	6.763462	584.6976	7.159084	584.6765	18.50915
564.1078	6.058318	563.9238	6.336604	563.8074	6.170448	563.8031	5.735585	563.7772	6.227745	563.7447	6.285078	563.7247	7.046051	563.7258	6.726504	563.6819	6.383976	563.6863	6.870502	563.6784	6.751346	583.694	7.14784	583.6844	18.29454
563.1117	6.039592	562.9597	6.318811	562.8046	6.155726	562.8163	5.723586	562.799	6.21534	562.77	6.277499	562.728	7.03122	562.7355	6.712963	562.7207	6.370967	562.6995	6.858624	562.7055	6.739734	582.6868	7.13776	582.688	18.08345
562.0909	6.016063	561.9529	6.297179	561.8178	6.139244	561.8176	5.707142	561.7996	6.198375	561.7711	6.266817	561.7076	7.014096	561.7448	6.696724	561.7225	6.353837	561.688	6.842431	561.7029	6.724727	581.701	7.128196	581.699	17.87678
561.069	5.994334	560.9487	6.278296	560.8323	6.123723	560.8342	5.693692	560.806	6.183003	560.7534	6.255868	560.7093	6.998758	560.751	6.681416	560.7398	6.339579	560.692	6.82786	560.6985	6.711117	580.689	7.114826	580.704	17.66427
560.0613	5.970632	559.9346	6.257213	559.8427	6.105952	559.8347	5.680475	559.8014	6.166736	559.7488	6.243679	559.6746	6.982989	559.7291	6.665132	559.7327	6.324741	559.6971	6.814179	559.7023	6.696698	579.7013	7.102387	579.7095	17.45068
559.0261	5.946455	558.9052	6.236581	558.8407	6.087567	558.8135	5.664608	558.7789	6.152835	558.7438	6.221986	558.6646	6.969575	558.697	6.649576	558.6948	6.309415	558.6605	6.79872	558.6743	6.681235	578.7037	7.089499	578.7178	17.23727
558.0244	5.924508	557.9069	6.21624	557.8199	6.06962	557.8054	5.649788	557.7847	6.139205	557.7261	6.208933	557.6586	6.956442	557.6771	6.638526	557.6926	6.297427	557.6381	6.786187	557.6764	6.667685	577.6931	7.074934	577.6974	17.02044
557.0472	5.903377	556.9071	6.195826	556.808	6.051627	556.821	5.631033	556.7624	6.125797	556.7428	6.19282	556.6573	6.940948	556.6523	6.626696	556.6852	6.283987	556.6314	6.772651	556.6897	6.652915	576.7231	7.063924	576.7192	16.80849
556.0427	5.88315	555.9083	6.174012	555.8003	6.033944	555.8171	5.614443	555.7562	6.110949	555.7601	6.178452	555.6838	6.925874	555.6525	6.612145	555.6801	6.270783	555.6259	6.757846	555.6699	6.638551	575.724	7.052965	575.7298	16.60081
555.0626	5.858874	554.9058	6.153355	554.8025	6.015369	554.812	5.597508	554.7611	6.095415	554.7417	6.164467	554.6865	6.907593	554.6789	6.597884	554.6855	6.257936	554.6475	6.740335	554.6628	6.623513	574.727	7.040659	574.7234	16.39175
554.0568	5.833905	553.895	6.131123	553.7939	5.996232	553.8207	5.579911	553.7439	6.079809	553.7451	6.149338	553.6954	6.888027	553.6987	6.580588	553.6852	6.243899	553.6648	6.725048	553.6481	6.609373	573.7347	7.028941	573.742	16.18386
553.0568	5.808862	552.9028	6.11236	552.7994	5.977205	552.8102	5.564631	552.7638	6.06559	552.7451	6.133533	552.6943	6.87207	552.702	6.565701	552.6725	6.230806	552.685	6.709621	552.629	6.597363	572.7251	7.015943	572.7026	15.97468
552.0547	5.782235	551.901	6.090809	551.8079	5.959467	551.803	5.546577	551.7606	6.050069	551.7389	6.116672	551.6813	6.85323	551.7073	6.550345	551.6711	6.217037	551.6874	6.692837	551.6423	6.58157	571.705	7.00197	571.6951	15.76281
551.0383	5.757727	550.8986	6.069758	550.7891	5.943308	550.8036	5.532608	550.7689	6.03456	550.7433	6.104218	550.6799	6.83658	550.687	6.536501	550.6642	6.202925	550.678	6.678784	550.653	6.566349	570.6953	6.988727	570.6903	15.55479
550.0253	5.733858	549.8906	6.050907	549.8317	5.927413	549.7837	5.519257	549.7976	6.022279	549.7701	6.088293	549.6721	6.822568	549.6855	6.522603	549.6682	6.189915	549.6843	6.663624	549.6691	6.550689	569.6779	6.97545	569.675	15.34601
549.0044	5.705979	548.887	6.027577	548.8516	5.909011	548.7679	5.50261	548.7988	6.00513	548.7582	6.066927	548.6569	6.803659	548.6849	6.503445	548.6775	6.174388	548.6526	6.645376	548.6689	6.530909	568.6765	6.962574	568.6904	15.13954
547.9858	5.679403	547.8845	6.008202	547.8393	5.888767	547.772	5.487618	547.7711	5.988873	547.7261	6.049205	547.6582	6.78844	547.6687	6.486715	547.681	6.16102	547.6351	6.629799	547.6682	6.514388	567.6835	6.94802	567.6796	14.93178
547.0195	5.654275	546.8842	5.985829	546.86	5.868344	546.7769	5.46889	546.7639	5.971712	546.7191	6.035686	546.6661	6.772357	546.6558	6.469498	546.6835	6.146833	546.618	6.61329	546.6699	6.49819	566.6726	6.933683	566.6744	14.72308
546.0358	5.628697	545.8962	5.962692	545.8389	5.846189	545.8062	5.451865	545.7256	5.952765	545.6963	6.017791	545.649	6.754049	545.6504	6.451936	545.671	6.130873	545.611	6.595781	545.6519	6.480864	565.6993	6.921149	565.6907	14.52157
545.0447	5.606689	544.8795	5.939302	544.8119	5.827092	544.8115	5.434872	544.7183	5.937249	544.7071	6.008601	544.6634	6.739121	544.6654	6.438009	544.6613	6.116508	544.6113	6.581361	544.6634	6.466296	564.6931	6.905778	564.7085	14.31835
544.0588	5.5838	543.9055	5.915457	543.8035	5.808672	543.8132	5.415721	543.7445	5.923615	543.7343	5.996999	543.6741	6.721329	543.6863	6.422513	543.6749	6.099586	543.6194	6.564679	543.6558	6.451563	563.7107	6.89309	563.7394	14.12122
543.046	5.55895	542.9133	5.892725	542.7992	5.788449	542.8096	5.397424	542.7574	5.907119	542.7388	5.981489	542.6711	6.701309	542.7133	6.403174	542.6729	6.081268	542.6315	6.550214	542.6414	6.43571	562.7347	6.881932	562.7754	13.92798
542.0417	5.533171	541.9242	5.868924	541.7918	5.769523	541.7869	5.376875	541.782	5.890234	541.7443	5.969907	541.6906	6.682972	541.7066	6.38586	541.6843	6.064711	541.6326	6.533787	541.6329	6.420625	561.7203	6.867246	561.7713	13.72612
541.0287	5.504869	540.948	5.843615	540.7911	5.747487	540.7949	5.357758	540.7714	5.871963	540.7169	5.953395	540.6864	6.66461	540.7006	6.367278	540.6917	6.04724	540.653	6.516189	540.6252	6.404645	560.7267	6.854285	560.7593	13.52665
540.019	5.477287	539.9294	5.82087	539.8189	5.726854	539.7924	5.340186	539.795	5.852457	539.7089	5.935481	539.7036	6.647168	539.683	6.348435	539.6818	6.030184	539.6652	6.499521	539.6346	6.388186	559.7145	6.840538	559.7514	13.3242
539.0334	5.44995	538.9257	5.795676	538.8253	5.70429	538.8046	5.323288	538.7833	5.833846	538.7128	5.912328	538.709	6.632177	538.6681	6.332183	538.6826	6.014565	538.6677	6.481519	538.6342	6.370683	558.7014	6.824541	558.7306	13.1184
538.0371	5.423894	537.9086	5.770386	537.8216	5.684232	537.8103	5.306058	537.788	5.81427	537.713	5.88699	537.7059	6.614459	537.6729	6.315691	537.6965	5.997159	537.6764	6.46482	537.6644	6.352052	557.699	6.80943	557.7165	12.91796
537.0682	5.398514	536.9053	5.748415	536.8382	5.664348	536.809	5.287808	536.8145	5.796576	536.738	5.864178	536.7267	6.59564	536.6982	6.299569	536.7012	5.980891	536.6733	6.449024	536.6786	6.33542	556.6862	6.794487	556.7136	12.71827
536.0734	5.370162	535.9158	5.720736	535.8226	5.639867	535.8177	5.266977	535.7955	5.77586	535.7587	5.843753	535.7285	6.572518	535.7001	6.280476	535.7022	5.962367	535.6851	6.429039	535.6926	6.315673	555.6851	6.77938	555.6978	12.52135
535.0574	5.339758	534.9216	5.69514	534.7958	5.618366	534.8215	5.245283	534.7877	5.756192	534.7456	5.827154	534.7172	6.549089	534.7243	6.261224	534.709	5.945238	534.6945	6.408567	534.7045	6.297978	554.6887	6.763479	554.6903	12.32683
534.065	5.309029	533.9476	5.670256	533.8261	5.595256	533.8314	5.224544	533.7723	5.738699	533.7661	5.815165	533.7363	6.527625	533.7441	6.241047	533.7143	5.928341	533.6882	6.389389	533.6921	6.281102	553.691	6.74743	553.6996	12.13349
533.0427	5.276093	532.9291	5.643191	532.8271	5.568587	532.8204	5.202134	532.746	5.718923	532.7581	5.798236	532.7147	6.502939	532.7166	6.218556	532.7109	5.90884	532.6879	6.367464	532.6818	6.260663	552.6788	6.732497	552.7001	11.94404
532.0355	5.246027	531.9327	5.616878	531.8347	5.547308	531.804	5.181485	531.7497	5.70148	531.7321	5.78064	531.709	6.482727	531.7275	6.200289	531.723	5.891886	531.6709	6.3488	531.6685	6.242732	551.6595	6.716627	551.6909	11.75436
531.0443	5.216852	530.9257	5.589858	530.8525	5.525716	530.8051	5.161414	530.7532	5.684187	530.746	5.765412	530.7314	6.462986	530.7094	6.18204	530.7475	5.873768	530.6821	6.330096	530.6765	6.223679	550.6546	6.702626	550.6991	11.56798
530.0129	5.184854	529.8991	5.559873	529.8376	5.499917	529.7839	5.13952	529.7634	5.663631	529.7271	5.735907	529.7298	6.440651	529.697	6.160579	529.7206	5.854356	529.6776	6.308129	529.6759	6.204742	549.6642	6.68995	549.7143	11.38378
529	5.155452	528.8923	5.531434	528.827	5.478015	528.8022	5.119986	528.7913	5.642941	528.7208	5.71316	528.7307	6.421276	528.7065	6.140818	528.7257	5.837004	528.662	6.287913	528.6978	6.184726	548.6729	6.672881	548.7382	11.19435
