Funcionalizado APTES 1mM	Funcionalizado APTES 1mM

-339.2819	-4.611865
	-339.1487	-4.722486
	-339.0228	-4.816134
	-338.9459	-4.902025
	-338.8638	-4.966585
	-338.7654	-5.030803
	-338.6567	-5.097614
	-338.532	-5.159077
	-338.4665	-5.218509
	-338.3556	-5.294357
	-338.2118	-5.334229
	-338.139	-5.388428
	-338.0493	-5.448582
	-337.9322	-5.494834
	-337.8237	-5.550781
	-337.7282	-5.601108
	-337.6369	-5.645801
	-337.553	-5.695942
	-337.4651	-5.745943
	-337.3352	-5.798265
	-337.2965	-5.840911
	-337.1695	-5.884445
	-337.0027	-5.927351
	-336.9222	-5.964474
	-336.7925	-6.005383
	-336.7559	-6.041407
	-336.6281	-6.075001
	-336.5242	-6.120553
	-336.4355	-6.142592
	-336.3574	-6.186496
	-336.2421	-6.204269
	-336.1384	-6.235508
	-336.0177	-6.263394
	-335.9435	-6.307366
	-335.8421	-6.334217

-340.291	-4.614669
	-340.1453	-4.726358
	-340.0106	-4.81652
	-339.9173	-4.904365
	-339.8562	-4.970562
	-339.7507	-5.033788
	-339.6432	-5.102029
	-339.542	-5.166236
	-339.4704	-5.225099
	-339.3611	-5.295499
	-339.2191	-5.341558
	-339.124	-5.39689
	-339.0458	-5.453027
	-338.9425	-5.503848
	-338.8146	-5.552981
	-338.7197	-5.605926
	-338.6128	-5.657164
	-338.5572	-5.70559
	-338.4646	-5.750849
	-338.333	-5.80944
	-338.3141	-5.850769
	-338.1772	-5.893042
	-338.0073	-5.938732
	-337.9471	-5.978572
	-337.7979	-6.01624
	-337.7698	-6.058508
	-337.636	-6.092811
	-337.5519	-6.13564
	-337.4409	-6.160501
	-337.3586	-6.20834
	-337.2352	-6.222548
	-337.1498	-6.255352
	-337.02	-6.280715
	-336.9631	-6.326961
	-336.8465	-6.35111

-341.295	-4.616251
	-341.1481	-4.730018
	-340.9982	-4.818675
	-340.9153	-4.904985
	-340.8696	-4.973689
	-340.7443	-5.037034
	-340.6626	-5.106364
	-340.5362	-5.171161
	-340.4756	-5.228902
	-340.3398	-5.296988
	-340.2433	-5.347785
	-340.1368	-5.402168
	-340.0677	-5.456732
	-339.9536	-5.509809
	-339.8223	-5.555792
	-339.6992	-5.607748
	-339.6217	-5.665887
	-339.565	-5.714537
	-339.4501	-5.755466
	-339.3395	-5.819423
	-339.2926	-5.859468
	-339.1691	-5.89985
	-339.0209	-5.948797
	-338.9418	-5.991224
	-338.7914	-6.026186
	-338.7815	-6.070436
	-338.6493	-6.106393
	-338.5606	-6.141889
	-338.4531	-6.171807
	-338.3571	-6.217785
	-338.2443	-6.232795
	-338.1442	-6.266183
	-338.0375	-6.295152
	-337.9689	-6.339014
	-337.8669	-6.365018

-342.2903	-4.617709
	-342.1576	-4.733161
	-342.0012	-4.821842
	-341.9306	-4.904225
	-341.878	-4.976274
	-341.7408	-5.040226
	-341.6567	-5.11191
	-341.5331	-5.175571
	-341.4848	-5.232032
	-341.3503	-5.298341
	-341.2349	-5.352861
	-341.1359	-5.406212
	-341.0722	-5.459033
	-340.9535	-5.515238
	-340.8169	-5.558515
	-340.6736	-5.611466
	-340.6284	-5.672808
	-340.5353	-5.719518
	-340.4471	-5.75982
	-340.3257	-5.826673
	-340.2812	-5.86665
	-340.157	-5.9045
	-340.0276	-5.957891
	-339.9384	-6.000645
	-339.807	-6.037223
	-339.7787	-6.080002
	-339.6614	-6.117328
	-339.5767	-6.147949
	-339.4755	-6.182506
	-339.3427	-6.224054
	-339.2313	-6.244637
	-339.1618	-6.276615
	-339.0555	-6.309443
	-338.9682	-6.347866
	-338.8582	-6.376686

-343.2651	-4.614159
	-343.166	-4.730594
	-343.0149	-4.821961
	-342.9096	-4.902059
	-342.8814	-4.976107
	-342.7556	-5.042623
	-342.6569	-5.115006
	-342.5502	-5.179536
	-342.4777	-5.234104
	-342.3453	-5.301186
	-342.263	-5.358667
	-342.1839	-5.409792
	-342.0773	-5.464909
	-341.9407	-5.518708
	-341.8436	-5.561901
	-341.6841	-5.61456
	-341.6584	-5.679129
	-341.5242	-5.721505
	-341.4503	-5.765629
	-341.3556	-5.832762
	-341.267	-5.872674
	-341.16	-5.912764
	-341.0248	-5.966929
	-340.9278	-6.008884
	-340.8346	-6.046329
	-340.7935	-6.089559
	-340.6685	-6.125846
	-340.5633	-6.152777
	-340.4822	-6.192596
	-340.342	-6.228931
	-340.2412	-6.255442
	-340.1589	-6.285135
	-340.064	-6.320107
	-339.9854	-6.359132
	-339.8505	-6.388083

-344.2534	-4.612304
	-344.1722	-4.730157
	-344.0258	-4.823422
	-343.94	-4.900798
	-343.8733	-4.975755
	-343.7657	-5.043318
	-343.6704	-5.115993
	-343.5466	-5.178194
	-343.459	-5.231568
	-343.3253	-5.301867
	-343.2573	-5.358378
	-343.1778	-5.408288
	-343.0575	-5.466279
	-342.9327	-5.518136
	-342.8255	-5.566385
	-342.6995	-5.6174
	-342.6737	-5.682547
	-342.5251	-5.722564
	-342.448	-5.773869
	-342.3661	-5.837737
	-342.2385	-5.87651
	-342.1587	-5.922598
	-342.0231	-5.975002
	-341.9311	-6.01536
	-341.8462	-6.056573
	-341.7917	-6.097205
	-341.6661	-6.131377
	-341.5601	-6.159166
	-341.4966	-6.201324
	-341.3481	-6.235209
	-341.253	-6.267126
	-341.1508	-6.292703
	-341.0671	-6.329932
	-340.9554	-6.366459
	-340.8554	-6.398365

-345.2394	-4.607756
	-345.1633	-4.726417
	-345.0319	-4.821894
	-344.9346	-4.897517
	-344.8556	-4.973628
	-344.7599	-5.04296
	-344.6475	-5.113292
	-344.5598	-5.174393
	-344.4594	-5.232579
	-344.3527	-5.306047
	-344.2335	-5.35742
	-344.1766	-5.408877
	-344.0557	-5.468512
	-343.9333	-5.517552
	-343.8257	-5.571742
	-343.7126	-5.622949
	-343.6752	-5.681397
	-343.5265	-5.722332
	-343.4597	-5.777996
	-343.3627	-5.836831
	-343.2402	-5.875206
	-343.14	-5.927425
	-343.0395	-5.979923
	-342.9382	-6.016608
	-342.8879	-6.063037
	-342.7873	-6.100843
	-342.6388	-6.134086
	-342.5641	-6.167377
	-342.4878	-6.210772
	-342.3516	-6.242775
	-342.2594	-6.278489
	-342.1534	-6.302504
	-342.0731	-6.339951
	-341.949	-6.374459
	-341.8517	-6.412313

-346.2093	-4.600476
	-346.1364	-4.719462
	-345.9999	-4.817399
	-345.9264	-4.893101
	-345.85	-4.967607
	-345.7597	-5.039122
	-345.6361	-5.106338
	-345.5463	-5.16873
	-345.4241	-5.229982
	-345.3376	-5.305877
	-345.2179	-5.353909
	-345.1654	-5.407753
	-345.0491	-5.468937
	-344.9295	-5.514965
	-344.8281	-5.574504
	-344.7163	-5.625626
	-344.6636	-5.679037
	-344.54	-5.725071
	-344.4542	-5.781771
	-344.3654	-5.837741
	-344.2458	-5.878474
	-344.1422	-5.933315
	-344.0276	-5.983982
	-343.9332	-6.017946
	-343.871	-6.06589
	-343.7905	-6.10315
	-343.6299	-6.135962
	-343.5596	-6.174301
	-343.4777	-6.21294
	-343.3471	-6.248523
	-343.2649	-6.284428
	-343.1475	-6.308724
	-343.071	-6.343277
	-342.9394	-6.382936
	-342.8397	-6.421968

-347.2062	-4.60158
	-347.1332	-4.720366
	-347.0081	-4.816479
	-346.9252	-4.893805
	-346.8394	-4.965963
	-346.7199	-5.035566
	-346.6192	-5.101098
	-346.4988	-5.162704
	-346.3847	-5.22454
	-346.317	-5.29957
	-346.1872	-5.346149
	-346.1259	-5.404205
	-346.0255	-5.462975
	-345.8995	-5.509893
	-345.8099	-5.573163
	-345.7164	-5.62235
	-345.6354	-5.673948
	-345.5405	-5.72394
	-345.4575	-5.78201
	-345.3561	-5.834929
	-345.2475	-5.878499
	-345.1472	-5.934375
	-345.0236	-5.983114
	-344.9588	-6.017785
	-344.8582	-6.065767
	-344.7793	-6.103872
	-344.6259	-6.138468
	-344.5558	-6.180984
	-344.4793	-6.214013
	-344.3361	-6.257622
	-344.2768	-6.2879
	-344.1604	-6.317986
	-344.0732	-6.347081
	-343.9282	-6.387215
	-343.8285	-6.430253

-348.2312	-4.59933
	-348.1455	-4.719748
	-348.0177	-4.812882
	-347.9164	-4.893639
	-347.8332	-4.964473
	-347.7137	-5.034513
	-347.6196	-5.098611
	-347.4872	-5.161337
	-347.3916	-5.225378
	-347.3225	-5.300462
	-347.1823	-5.346298
	-347.1197	-5.406388
	-347.039	-5.463118
	-346.8877	-5.511408
	-346.8307	-5.574477
	-346.6859	-5.621547
	-346.629	-5.67016
	-346.5234	-5.723065
	-346.4254	-5.777573
	-346.335	-5.829619
	-346.2487	-5.876917
	-346.1499	-5.928399
	-346.0063	-5.976406
	-345.9406	-6.015778
	-345.849	-6.061268
	-345.7675	-6.100068
	-345.6183	-6.139091
	-345.5501	-6.182023
	-345.4527	-6.214575
	-345.3282	-6.261699
	-345.2719	-6.286164
	-345.1713	-6.322678
	-345.068	-6.349661
	-344.9505	-6.390872
	-344.8302	-6.43522

-349.233	-4.595849
	-349.1479	-4.716909
	-349.0115	-4.80831
	-348.9285	-4.890358
	-348.8504	-4.9617
	-348.7124	-5.030661
	-348.6207	-5.096747
	-348.4676	-5.159306
	-348.4009	-5.223728
	-348.3352	-5.296137
	-348.2	-5.345984
	-348.1385	-5.407976
	-348.0442	-5.460803
	-347.8847	-5.514274
	-347.8377	-5.573127
	-347.6912	-5.619946
	-347.6221	-5.672014
	-347.5128	-5.727878
	-347.4169	-5.776782
	-347.3393	-5.834601
	-347.2578	-5.881865
	-347.1587	-5.927245
	-346.9853	-5.97551
	-346.9513	-6.017932
	-346.8231	-6.060589
	-346.7621	-6.101183
	-346.6189	-6.13945
	-346.5391	-6.181342
	-346.4412	-6.210303
	-346.321	-6.259514
	-346.2517	-6.279775
	-346.158	-6.32146
	-346.0707	-6.348025
	-345.9417	-6.391876
	-345.8187	-6.432127

-350.2235	-4.595366
	-350.1656	-4.716641
	-350.0298	-4.805718
	-349.9376	-4.891039
	-349.8509	-4.959654
	-349.7053	-5.028887
	-349.6391	-5.096414
	-349.4844	-5.160188
	-349.418	-5.22346
	-349.3237	-5.290471
	-349.2079	-5.345319
	-349.1332	-5.407818
	-349.0407	-5.455158
	-348.9029	-5.514384
	-348.843	-5.568741
	-348.6992	-5.616758
	-348.6336	-5.673819
	-348.5123	-5.727768
	-348.4176	-5.774462
	-348.3557	-5.837315
	-348.272	-5.883446
	-348.1578	-5.925318
	-348.007	-5.973974
	-347.963	-6.020273
	-347.8423	-6.061256
	-347.753	-6.106184
	-347.6412	-6.144353
	-347.5483	-6.185209
	-347.4351	-6.213829
	-347.3264	-6.266603
	-347.2431	-6.282478
	-347.1845	-6.326028
	-347.0536	-6.352194
	-346.9536	-6.394105
	-346.8219	-6.431966

-351.2375	-4.587911
	-351.1736	-4.709867
	-351.0326	-4.799197
	-350.959	-4.884949
	-350.8452	-4.953032
	-350.7249	-5.025493
	-350.6543	-5.095177
	-350.5132	-5.15866
	-350.4546	-5.22429
	-350.3458	-5.291557
	-350.2104	-5.34757
	-350.1477	-5.408722
	-350.054	-5.453238
	-349.9337	-5.515803
	-349.8465	-5.566478
	-349.6983	-5.616067
	-349.6596	-5.675751
	-349.4936	-5.728456
	-349.3907	-5.772038
	-349.3602	-5.839041
	-349.2653	-5.880408
	-349.1436	-5.92261
	-349.0291	-5.972044
	-348.9708	-6.023231
	-348.8491	-6.062541
	-348.7705	-6.107781
	-348.6504	-6.148028
	-348.5534	-6.184188
	-348.408	-6.216308
	-348.3294	-6.267686
	-348.218	-6.283446
	-348.1859	-6.325897
	-348.0692	-6.356052
	-347.9645	-6.394043
	-347.8452	-6.432698

-352.2062	-4.579247
	-352.1594	-4.699731
	-352.0345	-4.79188
	-351.9606	-4.875942
	-351.8503	-4.945713
	-351.7356	-5.018753
	-351.6472	-5.088702
	-351.5107	-5.15212
	-351.4607	-5.21776
	-351.358	-5.285639
	-351.2261	-5.341494
	-351.169	-5.402815
	-351.0265	-5.446144
	-350.9602	-5.511346
	-350.8341	-5.561347
	-350.7278	-5.613602
	-350.649	-5.674823
	-350.5092	-5.728631
	-350.4059	-5.772387
	-350.3753	-5.843341
	-350.2581	-5.881548
	-350.1411	-5.924536
	-350.0675	-5.975505
	-349.9705	-6.026505
	-349.8547	-6.065934
	-349.767	-6.111674
	-349.6616	-6.15051
	-349.5493	-6.185453
	-349.4195	-6.212681
	-349.3145	-6.264172
	-349.2184	-6.284238
	-349.187	-6.323698
	-349.0638	-6.359129
	-348.9285	-6.393314
	-348.8463	-6.432411

-353.2062	-4.572089
	-353.1475	-4.68963
	-353.045	-4.78614
	-352.9573	-4.868156
	-352.829	-4.93726
	-352.7357	-5.012098
	-352.653	-5.081802
	-352.5104	-5.145016
	-352.4353	-5.209511
	-352.3299	-5.277205
	-352.2245	-5.332992
	-352.1519	-5.393865
	-352.0039	-5.437033
	-351.9652	-5.501407
	-351.8204	-5.552425
	-351.7167	-5.606575
	-351.6563	-5.667874
	-351.5223	-5.720896
	-351.4171	-5.767144
	-351.377	-5.837775
	-351.2516	-5.875027
	-351.1304	-5.922359
	-351.0844	-5.973938
	-350.9547	-6.024316
	-350.8541	-6.065177
	-350.7864	-6.111409
	-350.6754	-6.151957
	-350.5638	-6.186146
	-350.4255	-6.213462
	-350.3101	-6.266054
	-350.2387	-6.290565
	-350.2031	-6.32576
	-350.0676	-6.364641
	-349.9258	-6.395023
	-349.8387	-6.434824

-354.2222	-4.56328
	-354.1321	-4.679158
	-354.0517	-4.778962
	-353.9536	-4.858123
	-353.8295	-4.929033
	-353.7365	-5.003991
	-353.6509	-5.074077
	-353.5022	-5.133519
	-353.4241	-5.19975
	-353.3304	-5.271429
	-353.2274	-5.323913
	-353.1732	-5.384627
	-352.9932	-5.43215
	-352.9463	-5.491811
	-352.8094	-5.546131
	-352.7148	-5.600323
	-352.6487	-5.658108
	-352.5053	-5.709692
	-352.3931	-5.761634
	-352.3636	-5.828169
	-352.231	-5.863304
	-352.1523	-5.918324
	-352.07	-5.96894
	-351.956	-6.01899
	-351.8432	-6.059315
	-351.7797	-6.104003
	-351.644	-6.14519
	-351.5507	-6.178824
	-351.4066	-6.206465
	-351.2962	-6.257357
	-351.2522	-6.287877
	-351.1583	-6.320133
	-351.0806	-6.362509
	-350.9304	-6.393304
	-350.8327	-6.435311

-355.2145	-4.554645
	-355.1109	-4.670669
	-355.0233	-4.771637
	-354.9161	-4.848515
	-354.8236	-4.91924
	-354.7444	-4.996353
	-354.6454	-5.063838
	-354.4981	-5.122827
	-354.4197	-5.188227
	-354.3406	-5.264386
	-354.2604	-5.311902
	-354.1595	-5.374924
	-353.9954	-5.42665
	-353.9342	-5.482728
	-353.8042	-5.54095
	-353.7046	-5.594734
	-353.6393	-5.647758
	-353.5043	-5.700265
	-353.4053	-5.75753
	-353.3585	-5.819496
	-353.2243	-5.855556
	-353.1652	-5.914292
	-353.0527	-5.963601
	-352.9405	-6.011628
	-352.853	-6.054642
	-352.7392	-6.094543
	-352.6255	-6.135632
	-352.5545	-6.173695
	-352.4256	-6.198819
	-352.2997	-6.248688
	-352.2488	-6.282506
	-352.1403	-6.31262
	-352.0591	-6.357601
	-351.9235	-6.388831
	-351.8217	-6.432424

-356.2107	-4.545959
	-356.1079	-4.661311
	-356.0237	-4.763291
	-355.928	-4.838552
	-355.8284	-4.907731
	-355.724	-4.986058
	-355.6318	-5.053158
	-355.5137	-5.113197
	-355.4128	-5.178475
	-355.3198	-5.257344
	-355.2381	-5.302187
	-355.159	-5.366621
	-355.0152	-5.420902
	-354.9105	-5.473879
	-354.8051	-5.533979
	-354.6947	-5.588229
	-354.6401	-5.637766
	-354.4841	-5.68912
	-354.4243	-5.750347
	-354.3347	-5.809046
	-354.2137	-5.845428
	-354.1646	-5.907841
	-354.0253	-5.954237
	-353.9395	-6.000715
	-353.846	-6.047165
	-353.7379	-6.084368
	-353.6308	-6.125564
	-353.5453	-6.165981
	-353.4401	-6.195623
	-353.319	-6.244171
	-353.2353	-6.279205
	-353.1439	-6.30794
	-353.0576	-6.351306
	-352.942	-6.387331
	-352.8162	-6.427977

-357.1973	-4.537579
	-357.1101	-4.653108
	-357.0068	-4.750458
	-356.9236	-4.829489
	-356.8147	-4.897731
	-356.7119	-4.97349
	-356.6285	-5.041368
	-356.516	-5.103119
	-356.4217	-5.168185
	-356.325	-5.249325
	-356.2109	-5.292342
	-356.1547	-5.356666
	-356.0135	-5.413533
	-355.9051	-5.465877
	-355.8165	-5.526803
	-355.6974	-5.581552
	-355.6205	-5.629536
	-355.4877	-5.678465
	-355.4339	-5.744527
	-355.3314	-5.800273
	-355.2072	-5.836496
	-355.1596	-5.90081
	-355.0311	-5.943835
	-354.9358	-5.990897
	-354.8503	-6.037302
	-354.7108	-6.075175
	-354.6165	-6.115715
	-354.5272	-6.158699
	-354.4237	-6.189284
	-354.3227	-6.239504
	-354.225	-6.270919
	-354.1166	-6.299983
	-354.0392	-6.341047
	-353.9544	-6.383741
	-353.8508	-6.421335

-358.2065	-4.527756
	-358.123	-4.645265
	-358.0045	-4.736457
	-357.9117	-4.819016
	-357.8047	-4.887411
	-357.6903	-4.961031
	-357.632	-5.028605
	-357.4907	-5.093116
	-357.4172	-5.156516
	-357.3389	-5.240005
	-357.2094	-5.282031
	-357.1374	-5.346544
	-357.0173	-5.403382
	-356.9133	-5.457823
	-356.8231	-5.518147
	-356.6879	-5.572195
	-356.6312	-5.62063
	-356.4908	-5.670693
	-356.438	-5.735212
	-356.3116	-5.79199
	-356.2195	-5.828976
	-356.1296	-5.890353
	-356.0342	-5.93312
	-355.9185	-5.981404
	-355.854	-6.028017
	-355.7264	-6.065766
	-355.6188	-6.106647
	-355.5299	-6.151498
	-355.4398	-6.183848
	-355.3372	-6.234291
	-355.2203	-6.261858
	-355.1223	-6.293591
	-355.0391	-6.332028
	-354.9528	-6.378747
	-354.8753	-6.412835

-359.2007	-4.516469
	-359.1206	-4.633223
	-359.0198	-4.721219
	-358.9023	-4.806122
	-358.8125	-4.875769
	-358.6766	-4.945922
	-358.6149	-5.015424
	-358.4805	-5.08264
	-358.4172	-5.146095
	-358.3196	-5.226665
	-358.1996	-5.272376
	-358.1334	-5.335451
	-358.0157	-5.389918
	-357.9074	-5.448307
	-357.8318	-5.504556
	-357.6966	-5.560637
	-357.6267	-5.611014
	-357.5074	-5.661972
	-357.4194	-5.721535
	-357.2983	-5.782776
	-357.2169	-5.821735
	-357.1172	-5.877189
	-357.0307	-5.922503
	-356.9042	-5.96995
	-356.8274	-6.015922
	-356.7539	-6.058501
	-356.6296	-6.097523
	-356.5365	-6.141551
	-356.4322	-6.176526
	-356.3277	-6.226664
	-356.2178	-6.252065
	-356.1229	-6.286561
	-356.0454	-6.32272
	-355.9622	-6.373451
	-355.8643	-6.403752

-360.2131	-4.508272
	-360.1154	-4.624539
	-360.0002	-4.708906
	-359.8794	-4.796672
	-359.8004	-4.866323
	-359.6836	-4.933412
	-359.622	-5.005667
	-359.4633	-5.072875
	-359.4134	-5.133017
	-359.3067	-5.209049
	-359.2053	-5.259809
	-359.106	-5.321885
	-359.0026	-5.373188
	-358.9341	-5.436404
	-358.8402	-5.488266
	-358.6859	-5.54577
	-358.6342	-5.600752
	-358.4993	-5.651867
	-358.4075	-5.706781
	-358.3037	-5.772874
	-358.2257	-5.811975
	-358.1015	-5.863196
	-358.0092	-5.912213
	-357.9012	-5.960145
	-357.8254	-6.003774
	-357.7535	-6.050174
	-357.6113	-6.088425
	-357.5658	-6.131378
	-357.4005	-6.166743
	-357.3354	-6.217579
	-357.2214	-6.239931
	-357.1099	-6.277285
	-357.0431	-6.311641
	-356.9497	-6.363196
	-356.8684	-6.39299

-361.2251	-4.497607
	-361.1261	-4.616704
	-361.0033	-4.699684
	-360.8846	-4.785023
	-360.8269	-4.857517
	-360.7027	-4.924156
	-360.6116	-4.997435
	-360.4583	-5.064464
	-360.4045	-5.122646
	-360.2985	-5.197616
	-360.2258	-5.251396
	-360.1175	-5.311362
	-360.0084	-5.360038
	-359.9144	-5.426401
	-359.8238	-5.474545
	-359.6635	-5.531564
	-359.6431	-5.589087
	-359.4721	-5.638962
	-359.3601	-5.691049
	-359.288	-5.758549
	-359.2198	-5.79807
	-359.0841	-5.846523
	-358.9818	-5.899466
	-358.8845	-5.948647
	-358.8112	-5.991201
	-358.7556	-6.039263
	-358.6217	-6.077007
	-358.561	-6.117984
	-358.3927	-6.154513
	-358.3362	-6.204144
	-358.2076	-6.227957
	-358.1246	-6.266841
	-358.0518	-6.301921
	-357.9417	-6.349494
	-357.8323	-6.383072

-362.2158	-4.484186
	-362.1049	-4.604254
	-362.0014	-4.689886
	-361.8897	-4.77282
	-361.845	-4.847937
	-361.7156	-4.913876
	-361.6091	-4.987955
	-361.4873	-5.054572
	-361.4213	-5.113002
	-361.2888	-5.184707
	-361.2247	-5.243082
	-361.12	-5.301756
	-361.0187	-5.347064
	-360.8984	-5.416825
	-360.8191	-5.462691
	-360.6794	-5.518597
	-360.6351	-5.580703
	-360.4844	-5.62857
	-360.3808	-5.679435
	-360.2952	-5.749262
	-360.2018	-5.789142
	-360.0757	-5.835399
	-359.9742	-5.891193
	-359.9001	-5.936483
	-359.8001	-5.981918
	-359.7432	-6.02874
	-359.6005	-6.06408
	-359.5437	-6.103291
	-359.3632	-6.139703
	-359.3385	-6.187043
	-359.1959	-6.214669
	-359.1138	-6.251913
	-359.0318	-6.290277
	-358.9121	-6.333553
	-358.7907	-6.371109

-363.2125	-4.474456
	-363.1257	-4.592779
	-362.9995	-4.682585
	-362.9237	-4.763279
	-362.8461	-4.839754
	-362.7275	-4.904762
	-362.6241	-4.97884
	-362.511	-5.043037
	-362.4123	-5.101916
	-362.2927	-5.170777
	-362.205	-5.231691
	-362.1337	-5.288405
	-362.0106	-5.333544
	-361.9153	-5.403586
	-361.7914	-5.450987
	-361.6682	-5.506099
	-361.6318	-5.570354
	-361.4761	-5.615258
	-361.4022	-5.669225
	-361.31	-5.738108
	-361.2196	-5.775476
	-361.084	-5.826069
	-360.9769	-5.883002
	-360.9079	-5.925466
	-360.8052	-5.973651
	-360.7302	-6.019578
	-360.5903	-6.053456
	-360.5385	-6.091414
	-360.3609	-6.128853
	-360.3393	-6.175867
	-360.2017	-6.207283
	-360.1079	-6.241298
	-360.0149	-6.280164
	-359.8762	-6.320618
	-359.7935	-6.359789

-364.2121	-4.460367
	-364.1161	-4.578197
	-364.0299	-4.671078
	-363.9379	-4.750528
	-363.8634	-4.827949
	-363.7437	-4.894156
	-363.6343	-4.966873
	-363.5334	-5.03067
	-363.4351	-5.091504
	-363.3126	-5.162757
	-363.2295	-5.222833
	-363.1441	-5.278917
	-363.0173	-5.322736
	-362.8991	-5.391598
	-362.7832	-5.442409
	-362.6796	-5.494697
	-362.6411	-5.558857
	-362.5035	-5.602106
	-362.3922	-5.660178
	-362.3222	-5.723708
	-362.2032	-5.760685
	-362.0848	-5.815886
	-361.9988	-5.872294
	-361.9097	-5.913394
	-361.8051	-5.962945
	-361.7294	-6.007736
	-361.6053	-6.041699
	-361.5086	-6.080595
	-361.3992	-6.117453
	-361.3345	-6.164675
	-361.2188	-6.200143
	-361.0969	-6.230803
	-361.0241	-6.269853
	-360.8839	-6.308565
	-360.7773	-6.351773

-365.1919	-4.444344
	-365.1096	-4.560513
	-365.0204	-4.657233
	-364.9604	-4.735434
	-364.8496	-4.813019
	-364.741	-4.879943
	-364.6316	-4.949923
	-364.5446	-5.013675
	-364.4312	-5.076267
	-364.3364	-5.149776
	-364.2485	-5.206641
	-364.1504	-5.266138
	-364.0157	-5.312263
	-363.9016	-5.37661
	-363.7964	-5.433014
	-363.7133	-5.482788
	-363.6414	-5.545949
	-363.5302	-5.592451
	-363.4077	-5.651644
	-363.3511	-5.713774
	-363.1994	-5.751645
	-363.1092	-5.808696
	-363.0122	-5.864153
	-362.9272	-5.902323
	-362.8227	-5.953265
	-362.7438	-5.994282
	-362.5897	-6.029408
	-362.5156	-6.068286
	-362.4103	-6.105424
	-362.3248	-6.150372
	-362.2299	-6.188906
	-362.091	-6.219102
	-362.0234	-6.258072
	-361.8907	-6.297574
	-361.8083	-6.342736

-366.1681	-4.432795
	-366.1287	-4.546442
	-366.021	-4.645739
	-365.9663	-4.722488
	-365.8457	-4.79773
	-365.7434	-4.865126
	-365.625	-4.932946
	-365.5321	-4.996954
	-365.4188	-5.059865
	-365.3288	-5.132395
	-365.2442	-5.186491
	-365.1612	-5.247985
	-365.027	-5.296862
	-364.9037	-5.358112
	-364.8185	-5.418375
	-364.7009	-5.468282
	-364.6263	-5.527761
	-364.533	-5.577463
	-364.4234	-5.63687
	-364.3536	-5.696121
	-364.2163	-5.737078
	-364.1248	-5.796211
	-364.0286	-5.850461
	-363.9246	-5.888953
	-363.8433	-5.939337
	-363.7332	-5.980097
	-363.6232	-6.018733
	-363.5395	-6.057955
	-363.4337	-6.096855
	-363.3174	-6.143971
	-363.2318	-6.180829
	-363.1117	-6.211476
	-363.0353	-6.248256
	-362.912	-6.289822
	-362.8288	-6.334163

-367.1893	-4.417033
	-367.1181	-4.531937
	-367.0348	-4.63018
	-366.9706	-4.706607
	-366.8452	-4.779963
	-366.7421	-4.849441
	-366.6306	-4.917609
	-366.5401	-4.981552
	-366.4277	-5.044982
	-366.3283	-5.119451
	-366.2627	-5.172437
	-366.1594	-5.233602
	-366.0309	-5.283633
	-365.8825	-5.342674
	-365.8476	-5.405
	-365.7222	-5.452384
	-365.6386	-5.510063
	-365.546	-5.561612
	-365.4213	-5.620229
	-365.3375	-5.677332
	-365.1987	-5.720384
	-365.1099	-5.77951
	-365.0233	-5.830606
	-364.9278	-5.871976
	-364.8458	-5.919946
	-364.737	-5.961005
	-364.6123	-6.00272
	-364.5395	-6.043077
	-364.4508	-6.083672
	-364.3309	-6.131867
	-364.2297	-6.16512
	-364.1274	-6.200142
	-364.048	-6.233161
	-363.946	-6.278561
	-363.8488	-6.323431

-368.1852	-4.402232
	-368.139	-4.518529
	-368.0258	-4.613973
	-367.977	-4.689321
	-367.8254	-4.762379
	-367.7399	-4.831991
	-367.6393	-4.900688
	-367.5186	-4.963066
	-367.4111	-5.028412
	-367.3322	-5.102685
	-367.255	-5.15418
	-367.1738	-5.215786
	-367.0372	-5.268997
	-366.8803	-5.327345
	-366.8664	-5.389821
	-366.7177	-5.43733
	-366.6145	-5.492922
	-366.5393	-5.548287
	-366.4328	-5.604133
	-366.3488	-5.664527
	-366.2047	-5.708019
	-366.1195	-5.763279
	-366.0367	-5.813094
	-365.9116	-5.857433
	-365.8556	-5.903075
	-365.7352	-5.943573
	-365.6118	-5.98678
	-365.5663	-6.026271
	-365.4356	-6.066937
	-365.2998	-6.115149
	-365.2322	-6.143045
	-365.1347	-6.184022
	-365.0548	-6.216249
	-364.9571	-6.262052
	-364.8736	-6.307369

-369.2078	-4.388717
	-369.1511	-4.505276
	-369.0249	-4.598691
	-368.9602	-4.673921
	-368.8395	-4.745729
	-368.739	-4.815632
	-368.6464	-4.885431
	-368.5097	-4.94697
	-368.4448	-5.013237
	-368.3288	-5.084884
	-368.2297	-5.137798
	-368.1603	-5.197707
	-368.0461	-5.250681
	-367.9054	-5.312552
	-367.8559	-5.371259
	-367.7119	-5.420849
	-367.6307	-5.475064
	-367.5305	-5.53159
	-367.4479	-5.585
	-367.3341	-5.647076
	-367.2206	-5.692143
	-367.1202	-5.7432
	-367.0407	-5.793162
	-366.8946	-5.840543
	-366.8531	-5.885188
	-366.7208	-5.927984
	-366.6158	-5.973437
	-366.5755	-6.010684
	-366.4491	-6.053734
	-366.3078	-6.103445
	-366.2314	-6.1276
	-366.16	-6.170142
