Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
mV	uA
Primeros 45	Primeros 45
-6.129836	0.9182733
-7.129703	0.9113243
-8.141735	0.9039854
-9.123803	0.8955975
-10.12251	0.892728
-11.12409	0.886175
-12.13352	0.8815311
-13.12204	0.8790032
-14.13572	0.8694013
-15.11948	0.8640106
-16.14629	0.8579112
-17.17633	0.8496169
-18.18421	0.8460665
-19.20015	0.8421308
-20.16754	0.8382558
-21.15795	0.8341718
-22.16322	0.8287039
-23.14471	0.8233833
-24.14456	0.8170485
-25.12957	0.8119893
-26.11634	0.8086057
-27.12036	0.8008501
-28.12106	0.7947168
-29.13888	0.7898512
-30.14664	0.7821105
-31.16852	0.7783635
-32.17596	0.7743642
-33.18719	0.7678407
-34.17401	0.7612752
-35.19468	0.7553265
-36.19144	0.7497156
-37.19898	0.744885
-38.20731	0.7416422
-39.16691	0.7385083
-40.18162	0.7330116
-41.17193	0.7280893
-42.18065	0.7245575
-43.19604	0.7169625
-44.19809	0.7120572
-45.17834	0.7072771
-46.16221	0.6995565
-47.16696	0.6954557
-48.15133	0.6902106
-49.13866	0.6855773
-50.1323	0.6826683
-51.09542	0.6790245
-52.08876	0.6751791
-53.10366	0.668511
-54.11337	0.6615394
-55.15729	0.6558064
-56.13609	0.6491258
-57.13781	0.6446064
-58.14559	0.6430324
-59.14976	0.6372979
-60.17447	0.6334487
-61.18032	0.6293458
-62.18958	0.6219337
-63.17741	0.6180365
-64.18323	0.6133378
-65.19096	0.6066443
-66.17544	0.6014296
-67.17512	0.5949001
-68.1577	0.5895387
-69.14265	0.5870985
-70.1519	0.5834494
-71.14871	0.5818312
-72.17944	0.5767146
-73.18698	0.5708008
-74.17664	0.5662758
-75.18539	0.5583789
-76.17693	0.5546874
-77.17076	0.5523297
-78.17307	0.5472691
-79.15272	0.5433599
-80.15903	0.5369449
-81.17143	0.5282625
-82.19187	0.5214396
-83.20998	0.5157413
-84.19426	0.5102248
-85.2035	0.505281
-86.20259	0.4992621
-87.20052	0.4941375
-88.2041	0.4890683
-89.17286	0.4844787
-90.1451	0.4818099
-91.14973	0.4754861
-92.13709	0.4702025
-93.14795	0.4634709
-94.14519	0.4543681
-95.11402	0.4486371
-96.11713	0.4443374
-97.11359	0.4399526
-98.10983	0.4361953
-99.13335	0.4300249
-100.1325	0.4219894
-101.1328	0.4138406
-102.1303	0.4055165
-103.1046	0.3986112
-104.0962	0.3880137
-105.1242	0.3792334
-106.1475	0.3723821
-107.1667	0.3627545
-108.1787	0.358128
-109.1454	0.3531668
-110.127	0.3442406
-111.135	0.337793
-112.1289	0.3303472
-113.1522	0.3208759
-114.1532	0.314757
-115.1354	0.3079741
-116.1451	0.3000937
-117.1261	0.291551
-118.1497	0.2811956
-119.1775	0.2718664
-120.1996	0.2604633
-121.2257	0.2512099
-122.2141	0.2438841
-123.2177	0.231732
-124.2073	0.2218473
-125.2028	0.2120413
-126.1905	0.1991592
-127.1595	0.1901039
-128.1302	0.1818368
-129.1246	0.1706862
-130.1236	0.1605694
-131.1394	0.1486934
-132.1534	0.135528
-133.1511	0.1236646
-134.1877	0.1123289
-135.1859	0.1030442
-136.189	0.09005794
-137.1897	0.07612119
-138.1625	0.06264261
-139.1593	0.04711737
-140.1442	0.03333449
-141.1424	0.02123369
-142.1567	0.004981176
-143.164	-0.01153912
-144.1928	-0.02743191
-145.1938	-0.04537249
-146.185	-0.06083562
-147.1761	-0.0761983
-148.1619	-0.09206142
-149.1578	-0.1083222
-150.1678	-0.1262472
-151.1748	-0.1445329
-152.167	-0.1652745
-153.1589	-0.1839088
-154.1277	-0.2015625
-155.1071	-0.2238924
-156.1272	-0.2441382
-157.1283	-0.2665699
-158.1517	-0.2926603
-159.1777	-0.3138655
-160.17	-0.3360646
-161.1646	-0.3625203
-162.17	-0.3847043
-163.1881	-0.4111156
-164.1815	-0.4382327
-165.187	-0.4633355
-166.1839	-0.4916834
-167.1432	-0.519057
-168.1526	-0.5487133
-169.1598	-0.5789407
-170.153	-0.6087494
-171.1788	-0.6411529
-172.1622	-0.6738416
-173.1626	-0.7062851
-174.1589	-0.744969
-175.1517	-0.7813993
-176.1655	-0.8189098
-177.163	-0.8591512
-178.1622	-0.895775
-179.1278	-0.9328629
-180.0961	-0.9713341
-181.0789	-1.012595
-182.0922	-1.057208
-183.1302	-1.10289
-184.1547	-1.153097
-185.1696	-1.202148
-186.1522	-1.247533
-187.1549	-1.300445
-188.1567	-1.34976
-189.1497	-1.398173
-190.1509	-1.453462
-191.1312	-1.506119
-192.1147	-1.560143
-193.1022	-1.620802
-194.0878	-1.68241
-195.0909	-1.746807
-196.0999	-1.812872
-197.1159	-1.878667
-198.1308	-1.943567
-199.1232	-2.005221
-200.1101	-2.072917
-201.1036	-2.142573
-202.1002	-2.21168
-203.0864	-2.289587
-204.1136	-2.366844
-205.1026	-2.441675
-206.0919	-2.524606
-207.1047	-2.60647
-208.0754	-2.688757
-209.0829	-2.777037
-210.0972	-2.863665
-211.0798	-2.952823
-212.0967	-3.044323
-213.0848	-3.13902
-214.0898	-3.238546
-215.1103	-3.336505
-216.1076	-3.437703
-217.1354	-3.538015
-218.1234	-3.633544
-219.1257	-3.737056
-220.1377	-3.842576
-221.1199	-3.949842
-222.1262	-4.064271
-223.1243	-4.175265
-224.111	-4.289309
-225.1206	-4.406038
-226.1223	-4.52083
-227.1371	-4.640737
-228.135	-4.758463
-229.1412	-4.875707
-230.1243	-4.99701
-231.0942	-5.116648
-232.0889	-5.244414
-233.0845	-5.378146
-234.0898	-5.511305
-235.1156	-5.652278
-236.1276	-5.78805
-237.132	-5.920833
-238.1541	-6.059546
-239.166	-6.191818
-240.1613	-6.327577
-241.157	-6.466695
-242.1258	-6.602102
-243.0929	-6.742615
-244.0993	-6.887489
-245.1002	-7.034888
-246.1109	-7.186229
-247.1067	-7.336319
-248.1083	-7.486217
-249.0957	-7.63271
-250.0991	-7.772762
-251.0997	-7.922572
-252.0978	-8.070326
-253.0781	-8.219
-254.0722	-8.378915
-255.0745	-8.529866
-256.0558	-8.677203
-257.0663	-8.832186
-258.0699	-8.984215
-259.0877	-9.137537
-260.0948	-9.295388
-261.1149	-9.450784
-262.1151	-9.60415
-263.0894	-9.756776
-264.1028	-9.916066
-265.1097	-10.07539
-266.1161	-10.2288
-267.1303	-10.38835
-268.1178	-10.53892
-269.0903	-10.67975
-270.0812	-10.83277
-271.0994	-10.98377
-272.0941	-11.1358
-273.1212	-11.29484
-274.1407	-11.44974
-275.1429	-11.60092
-276.1316	-11.74964
-277.1259	-11.89884
-278.1219	-12.04537
-279.1036	-12.1827
-280.1183	-12.3219
-281.1022	-12.45833
-282.081	-12.58547
-283.0827	-12.72864
-284.0926	-12.87613
-285.1054	-13.02144
-286.1215	-13.17444
-287.1411	-13.31855
-288.1163	-13.45229
-289.0997	-13.58388
-290.1031	-13.71252
-291.1038	-13.84096
-292.126	-13.96923
-293.1421	-14.09867
-294.1277	-14.22892
-295.1026	-14.35336
-296.0968	-14.48273
-297.0917	-14.61317
-298.0904	-14.73278
-299.0858	-14.85393
-300.0746	-14.97049
-301.0544	-15.08016
-302.0546	-15.19769
-303.0463	-15.31261
-304.0491	-15.42447
-305.0536	-15.53701
-306.063	-15.6409
-307.0544	-15.74193
-308.0497	-15.84097
-309.0446	-15.94262
-310.0285	-16.04872
-311.0553	-16.15231
-312.0655	-16.25757
-313.0797	-16.35741
-314.0715	-16.44885
-315.0776	-16.54711
-316.0952	-16.64038
-317.0927	-16.72861
-318.1129	-16.8182
-319.0992	-16.89655
-320.0807	-16.96934
-321.0834	-17.04702
-322.0848	-17.11948
-323.0883	-17.19565
-324.0735	-17.27577
-325.083	-17.34904
-326.0785	-17.42329
-327.0852	-17.48764
-328.1193	-17.5499
-329.129	-17.60596
-330.1163	-17.65559
-331.1104	-17.71095
-332.0968	-17.75932
-333.0783	-17.80364
-334.0924	-17.85913
-335.0963	-17.91086
-336.1033	-17.96199
-337.1021	-18.01694
-338.1184	-18.05751
-339.1112	-18.09246
-340.1013	-18.12378
-341.1025	-18.1546
-342.0884	-18.1881
-343.0929	-18.21647
-344.1018	-18.24956
-345.1216	-18.27589
-346.1077	-18.29305
-347.1098	-18.31848
-348.1181	-18.33678
-349.0989	-18.34843
-350.1311	-18.36407
-351.1295	-18.36969
-352.124	-18.36943
-353.116	-18.37323
-354.092	-18.37829
-355.094	-18.38147
-356.0789	-18.37994
-357.0875	-18.3751
-358.0872	-18.36208
-359.0612	-18.34175
-360.0676	-18.32897
-361.0616	-18.31744
-362.0672	-18.30097
-363.0887	-18.29143
-364.108	-18.27793
-365.1127	-18.25358
-366.1147	-18.23404
-367.1182	-18.208
-368.0901	-18.17404
-369.0933	-18.13958
-370.082	-18.09715
-371.0783	-18.05166
-372.0626	-18.00631
-373.0754	-17.96461
-374.0938	-17.92664
-375.1006	-17.8833
-376.1294	-17.83761
-377.1154	-17.7875
-378.1134	-17.72735
-379.1028	-17.6701
-380.0955	-17.61048
-381.0973	-17.54626
-382.0817	-17.48589
-383.0637	-17.41866
-384.0749	-17.34941
-385.0701	-17.28144
-386.0563	-17.21035
-387.0648	-17.14309
-388.0353	-17.07272
-389.0306	-16.99645
-390.0303	-16.91923
-391.0236	-16.83566
-392.0271	-16.75243
-393.0279	-16.67196
-394.0303	-16.58658
-395.0281	-16.50462
-396.044	-16.41958
-397.0373	-16.3291
-398.0426	-16.24345
-399.0642	-16.15264
-400.0479	-16.0611
-401.0715	-15.9704
-402.0881	-15.87512
-403.0882	-15.77872
-404.0762	-15.68283
-405.0574	-15.5879
-406.049	-15.49225
-407.0445	-15.39375
-408.0645	-15.29368
-409.048	-15.18805
-410.0143	-15.07973
-410.9973	-14.97832
-411.9941	-14.87608
-413.0048	-14.77639
-414.0297	-14.68165
-415.0388	-14.58104
-416.0362	-14.479
-417.0339	-14.37833
-418.0445	-14.27378
-419.0568	-14.16836
-420.057	-14.0628
-421.0781	-13.95587
-422.0753	-13.84938
-423.0515	-13.74315
-424.0768	-13.64097
-425.0648	-13.53913
-426.0681	-13.43496
-427.0944	-13.33341
-428.0924	-13.22787
-429.0922	-13.11941
-430.0784	-13.01541
-431.0709	-12.90948
-432.0703	-12.80439
-433.0744	-12.70184
-434.0793	-12.59956
-435.0764	-12.49665
-436.0555	-12.39352
-437.0608	-12.29223
-438.0689	-12.19126
-439.0692	-12.08834
-440.0826	-11.9884
-441.0915	-11.88835
-442.0893	-11.78587
-443.0792	-11.6893
-444.0791	-11.59274
-445.0696	-11.49592
-446.0688	-11.40195
-447.0815	-11.30532
-448.0727	-11.20694
-449.0902	-11.1111
-450.077	-11.01618
-451.0972	-10.92423
-452.1079	-10.83365
-453.0898	-10.74275
-454.1163	-10.65358
-455.11	-10.56332
-456.1055	-10.47556
-457.1063	-10.38849
-458.0931	-10.29881
-459.0677	-10.21011
-460.0579	-10.1221
-461.0297	-10.03494
-462.0198	-9.951385
-463.0205	-9.869246
-464.0407	-9.787928
-465.0909	-9.707203
-466.1029	-9.626789
-467.1195	-9.547437
-468.113	-9.468052
-469.1013	-9.39081
-470.112	-9.314106
-471.1194	-9.236331
-472.1136	-9.160009
-473.1093	-9.083904
-474.0841	-9.008759
-475.074	-8.936983
-476.0962	-8.865223
-477.1085	-8.793457
-478.1272	-8.723072
-479.1399	-8.653744
-480.127	-8.584016
-481.1129	-8.516829
-482.1161	-8.449954
-483.1183	-8.38238
-484.1087	-8.316994
-485.1002	-8.250622
-486.0837	-8.185292
-487.0523	-8.121633
-488.0406	-8.059263
-489.0594	-7.998954
-490.0696	-7.939583
-491.1031	-7.881031
-492.1374	-7.822269
-493.1128	-7.763671
-494.1025	-7.70544
-495.0807	-7.647249
-496.0641	-7.590981
-497.0774	-7.534317
-498.0836	-7.478591
-499.0735	-7.425468
-500.0667	-7.371732
-501.0621	-7.319433
-502.0772	-7.268991
-503.1057	-7.21634
-504.1096	-7.164798
-505.1068	-7.114913
-506.0833	-7.063749
-507.0629	-7.016657
-508.0514	-6.969704
-509.0365	-6.923002
-510.0304	-6.877583
-511.0273	-6.831139
-512.0179	-6.785189
-513.0247	-6.740491
-514.0387	-6.695594
-515.0477	-6.651377
-516.0726	-6.608037
-517.0764	-6.564852
-518.0923	-6.523936
-519.0945	-6.48289
-520.0981	-6.443811
-521.1127	-6.403756
-522.1098	-6.362501
-523.1039	-6.322507
-524.096	-6.28219
-525.0804	-6.243804
-526.0612	-6.209136
-527.0626	-6.173317
-528.0739	-6.138169
-529.0992	-6.104225
-530.1143	-6.068199
-531.1284	-6.03403
-532.1172	-6.000074
-533.1179	-5.96565
-534.1239	-5.932289
-535.108	-5.89898
-536.1181	-5.865884
-537.0879	-5.833305
-538.0768	-5.8007
-539.0673	-5.770408
-540.0616	-5.740578
-541.088	-5.709502
-542.0966	-5.678945
-543.1136	-5.647956
-544.1036	-5.618247
-545.0891	-5.591027
-546.0712	-5.565516
-547.0731	-5.539207
-548.071	-5.512472
-549.0699	-5.486269
-550.0934	-5.459388
-551.0891	-5.433236
-552.0846	-5.407785
-553.1086	-5.382668
-554.0902	-5.356158
-555.085	-5.331099
-556.1014	-5.307247
-557.0894	-5.282043
-558.0994	-5.259922
-559.124	-5.23672
-560.1232	-5.211526
-561.1361	-5.187531
-562.1254	-5.164748
-563.1127	-5.142634
-564.0859	-5.122921
-565.0466	-5.104402
-566.0394	-5.084378
-567.031	-5.064393
-568.0486	-5.044921
-569.0719	-5.024864
-570.0836	-5.00503
-571.0688	-4.987234
-572.0642	-4.967928
-573.064	-4.948584
-574.0745	-4.930177
-575.0854	-4.910469
-576.0883	-4.891845
-577.0993	-4.875493
-578.1052	-4.858617
-579.1108	-4.841402
-580.1147	-4.82448
-581.1049	-4.807235
-582.1013	-4.790721
-583.106	-4.77579
-584.0962	-4.762194
-585.0858	-4.747553
-586.0705	-4.733313
-587.063	-4.718406
-588.0751	-4.703058
-589.0801	-4.688118
-590.0693	-4.67377
-591.0775	-4.659908
-592.0711	-4.645895
-593.0527	-4.632789
-594.0547	-4.618309
-595.0325	-4.604201
-596.0252	-4.590963
-597.0389	-4.577766
-598.0232	-4.566854
-598.6439	-4.52795
-598.7625	-4.477219
-598.3644	-4.416791
-597.5157	-4.34762
-596.5214	-4.297597
-595.519	-4.25173
-594.5259	-4.207934
-593.4874	-4.165622
-592.4625	-4.125004
-591.4542	-4.086496
-590.4762	-4.049384
-589.5056	-4.012099
-588.5385	-3.977731
-587.566	-3.943905
-586.5639	-3.911541
-585.577	-3.881135
-584.5729	-3.849636
-583.5629	-3.818377
-582.569	-3.787358
-581.583	-3.7572
-580.5796	-3.727388
-579.5854	-3.697093
-578.5816	-3.66781
-577.54	-3.638806
-576.5449	-3.610395
-575.5682	-3.584167
-574.5717	-3.558349
-573.5991	-3.531656
-572.5966	-3.507184
-571.5687	-3.482304
-570.5453	-3.457422
-569.5155	-3.433047
-568.5104	-3.407127
-567.4973	-3.381886
-566.485	-3.357038
-565.4758	-3.332711
-564.4861	-3.310006
-563.488	-3.287183
-562.5139	-3.265156
-561.5473	-3.243222
-560.5394	-3.220997
-559.5496	-3.20024
-558.5378	-3.178594
-557.5273	-3.156572
-556.5495	-3.135727
-555.55	-3.11338
-554.5488	-3.090182
-553.5407	-3.069788
-552.5176	-3.048771
-551.5179	-3.027578
-550.5195	-3.008821
-549.5275	-2.989261
-548.5277	-2.969541
-547.5168	-2.95142
-546.5136	-2.933107
-545.5292	-2.913234
-544.549	-2.893737
-543.5663	-2.874527
-542.5746	-2.854446
-541.5488	-2.835021
-540.5256	-2.81755
-539.5132	-2.797195
-538.4998	-2.778481
-537.5134	-2.761176
-536.5255	-2.742503
-535.5612	-2.726096
-534.5765	-2.708484
-533.5815	-2.691241
-532.5927	-2.67334
-531.566	-2.655456
-530.5735	-2.638685
-529.572	-2.621069
-528.5638	-2.602944
-527.5767	-2.58519
-526.5842	-2.565444
-525.584	-2.547556
-524.5712	-2.531162
-523.5475	-2.514698
-522.5334	-2.498866
-521.527	-2.481735
-520.536	-2.464453
-519.5653	-2.447533
-518.5483	-2.430198
-517.5481	-2.413382
-516.549	-2.395782
-515.4952	-2.377057
-514.4921	-2.35993
-513.4825	-2.342489
-512.4662	-2.32548
-511.4979	-2.31
-510.5115	-2.293646
-509.5274	-2.275813
-508.5546	-2.258997
-507.5497	-2.240632
-506.5518	-2.222288
-505.5462	-2.205006
-504.5262	-2.186429
-503.5294	-2.167812
-502.5182	-2.149003
-501.5333	-2.130619
-500.532	-2.112076
-499.546	-2.094228
-498.5468	-2.076761
-497.5295	-2.059207
-496.5288	-2.040185
-495.5306	-2.020505
-494.5394	-2.000797
-493.5423	-1.979471
-492.5433	-1.960346
-491.5239	-1.939871
-490.5308	-1.920297
-489.5363	-1.899774
-488.5308	-1.877455
-487.544	-1.857407
-486.5471	-1.836316
-485.5622	-1.815981
-484.5846	-1.79578
-483.5765	-1.773998
-482.5714	-1.751487
-481.5756	-1.728657
-480.5771	-1.70681
-479.5845	-1.684621
-478.5913	-1.661776
-477.575	-1.637577
-476.5543	-1.611491
-475.5557	-1.586292
-474.5483	-1.561234
-473.5501	-1.537125
-472.5681	-1.512759
-471.5614	-1.486902
-470.5628	-1.460458
-469.5664	-1.432893
-468.5734	-1.404258
-467.5965	-1.375995
-466.5899	-1.345176
-465.5773	-1.314332
-464.5485	-1.282788
-463.5186	-1.251546
-462.5219	-1.221357
-461.5249	-1.190531
-460.5243	-1.160812
-459.5331	-1.12842
-458.5453	-1.094342
-457.5367	-1.060165
-456.5542	-1.023941
-455.5555	-0.9866837
-454.5542	-0.9499264
-453.5684	-0.9108459
-452.5589	-0.872318
-451.5433	-0.8326152
-450.545	-0.7913037
-449.5277	-0.7518505
-448.5369	-0.7102787
-447.5714	-0.670207
-446.5623	-0.6282912
-445.5853	-0.5811691
-444.5725	-0.5350984
-443.5571	-0.4865109
-442.5414	-0.4374899
-441.5247	-0.3907464
-440.5479	-0.3414392
-439.5392	-0.2892792
-438.5396	-0.236721
-437.5511	-0.1838125
-436.5429	-0.1306822
-435.5534	-0.07634091
-434.557	-0.02199956
-433.5464	0.03724315
-432.554	0.09817652
-431.5597	0.1578263
-430.581	0.2191608
-429.603	0.2808688
-428.6	0.3430248
-427.6025	0.408875
-426.6028	0.4790331
-425.5938	0.5479543
-424.5692	0.6186355
-423.5449	0.6901301
-422.5509	0.7608476
-421.5449	0.8355871
-420.5617	0.911972
-419.5672	0.9895665
-418.5335	1.069459
-417.543	1.149696
-416.5349	1.234702
-415.524	1.31975
-414.5388	1.408429
-413.5109	1.501269
-412.4926	1.59146
-411.4953	1.681656
-410.4887	1.770983
-409.5052	1.858898
-408.5055	1.950336
-407.5163	2.046872
-406.5191	2.144701
-405.5084	2.247066
-404.5223	2.350727
-403.5144	2.455833
-402.5259	2.562844
-401.544	2.669977
-400.5377	2.782059
-399.5211	2.892497
-398.5123	3.003467
-397.4992	3.118515
-396.5211	3.230868
-395.5457	3.348818
-394.5497	3.471365
-393.559	3.593074
-392.5512	3.718272
-391.5511	3.843777
-390.5671	3.968165
-389.5695	4.097141
-388.5551	4.22854
-387.5449	4.361097
-386.5241	4.497357
-385.5283	4.632604
-384.559	4.768935
-383.5876	4.906336
-382.5967	5.044296
-381.5784	5.187789
-380.5828	5.327456
-379.5681	5.469735
-378.5904	5.615168
-377.6086	5.758307
-376.5919	5.909316
-375.5944	6.064319
-374.5588	6.22042
-373.5586	6.377939
-372.556	6.532573
-371.5753	6.684951
-370.604	6.836271
-369.6202	6.990122
-368.6199	7.149737
-367.6031	7.309941
-366.5854	7.472075
-365.5627	7.639388
-364.5682	7.802576
-363.5897	7.968966
-362.5768	8.139627
-361.5804	8.302807
-360.5695	8.465835
-359.5364	8.627306
-358.5502	8.784405
-357.5433	8.945327
-356.5529	9.110365
-355.5625	9.279719
-354.5614	9.448031
-353.5736	9.615201
-352.5878	9.781235
-351.6045	9.943804
-350.5909	10.10728
-349.5899	10.27624
-348.59	10.44089
-347.5728	10.60328
-346.5905	10.76863
-345.5822	10.92785
-344.5805	11.08977
-343.5835	11.25383
-342.5828	11.41443
-341.5789	11.57318
-340.5797	11.72778
-339.5831	11.88137
-338.5754	12.03477
-337.5931	12.18944
-336.5743	12.34971
-335.5646	12.50427
-334.579	12.65265
-333.5608	12.80018
-332.5616	12.93657
-331.583	13.07167
-330.5648	13.20964
-329.5878	13.34067
-328.6105	13.47317
-327.6154	13.60571
-326.6313	13.73473
-325.626	13.86656
-324.6149	13.99695
-323.5889	14.12543
-322.5739	14.24818
-321.592	14.35906
-320.5893	14.46602
-319.6169	14.56662
-318.6289	14.66501
-317.5937	14.77128
-316.6005	14.87328
-315.5918	14.97238
-314.5854	15.07067
-313.5996	15.15617
-312.5876	15.24079
-311.563	15.32343
-310.5529	15.3982
-309.5359	15.46987
-308.559	15.53244
-307.5709	15.58794
-306.5916	15.641
-305.6125	15.69245
-304.5931	15.74462
-303.5744	15.78955
-302.5691	15.82679
-301.5546	15.86118
-300.5806	15.88484
-299.6124	15.90743
-298.606	15.93143
-297.6263	15.94634
-296.6124	15.96139
-295.5807	15.97296
-294.5917	15.97387
-293.5775	15.97385
-292.5663	15.9683
-291.5915	15.95594
-290.5896	15.93862
-289.5969	15.91442
-288.5985	15.8884
-287.6061	15.85893
-286.6193	15.82937
-285.6144	15.79922
-284.6313	15.75721
-283.6266	15.70849
-282.608	15.65466
-281.6294	15.58834
-280.6476	15.52348
-279.6381	15.45815
-278.652	15.38731
-277.6323	15.31808
-276.6055	15.24483
-275.6093	15.16777
-274.6117	15.08587
-273.6422	15.00208
-272.6402	14.91967
-271.6303	14.82808
-270.6387	14.73216
-269.6078	14.63544
-268.6142	14.52588
-267.6486	14.42004
-266.6122	14.31975
-265.6135	14.21057
-264.6277	14.10314
-263.6094	13.99524
-262.6312	13.87986
-261.6149	13.76349
-260.5802	13.64608
-259.5642	13.52573
-258.5573	13.40044
-257.5583	13.27273
-256.5656	13.14615
-255.5604	13.01509
-254.5553	12.88676
-253.561	12.76267
-252.5875	12.63187
-251.5955	12.49899
-250.6003	12.36793
-249.603	12.23172
-248.5847	12.09953
-247.5937	11.97159
-246.5964	11.844
-245.5839	11.71755
-244.5895	11.5889
-243.5789	11.45949
-242.5947	11.32876
-241.6044	11.1971
-240.5788	11.06975
-239.5963	10.9417
-238.5798	10.81314
-237.5818	10.69166
-236.6028	10.56764
-235.5854	10.44607
-234.5621	10.32899
-233.5569	10.2059
-232.5594	10.08582
-231.5668	9.964272
-230.5909	9.840476
-229.5858	9.721223
-228.5808	9.604588
-227.5805	9.494267
-226.5863	9.387549
-225.6213	9.281963
-224.6206	9.177384
-223.6316	9.071815
-222.6393	8.9681
-221.611	8.86705
-220.6117	8.764722
-219.6087	8.665426
-218.6043	8.567724
-217.6148	8.468897
-216.6086	8.376686
-215.5933	8.286577
-214.5756	8.196944
-213.556	8.110472
-212.5536	8.022551
-211.5434	7.934652
-210.5403	7.84864
-209.5487	7.764959
-208.524	7.684007
-207.531	7.603198
-206.5253	7.524392
-205.505	7.44774
-204.524	7.36931
-203.5122	7.294909
-202.5298	7.222368
-201.5499	7.146343
-200.5504	7.076952
-199.5801	7.008284
-198.5808	6.93832
-197.5927	6.872455
-196.6031	6.806937
-195.586	6.743602
-194.5825	6.68036
-193.5906	6.61897
-192.5932	6.557964
-191.5909	6.495884
-190.5969	6.43716
-189.5762	6.381321
-188.5859	6.324956
-187.6046	6.272534
-186.6039	6.221062
-185.6271	6.166434
-184.6283	6.11499
-183.6173	6.063269
-182.5936	6.013082
-181.5806	5.964038
-180.5737	5.913255
-179.6064	5.863712
-178.6353	5.814897
-177.6391	5.768899
-176.6259	5.727102
-175.5968	5.684371
-174.5999	5.642456
-173.601	5.601652
-172.6123	5.558538
-171.6262	5.516282
-170.6216	5.47666
-169.6169	5.435859
-168.6236	5.397089
-167.6029	5.360435
-166.6153	5.32303
-165.6377	5.287652
-164.6435	5.252999
-163.6516	5.21891
-162.6485	5.184152
-161.6318	5.149512
-160.616	5.116725
-159.6333	5.083395
-158.6219	5.05102
-157.6071	5.02209
-156.6002	4.989719
-155.5762	4.959365
-154.5876	4.93054
-153.6085	4.897871
-152.6129	4.87
-151.6115	4.841154
-150.6091	4.812695
-149.5801	4.787855
-148.5867	4.759993
-147.6009	4.732884
-146.6031	4.706917
-145.6447	4.67975
-144.6295	4.655176
-143.6271	4.63065
-142.625	4.605268
-141.6173	4.581115
-140.6501	4.554262
-139.6555	4.531114
-138.6362	4.509638
-137.6309	4.488513
-136.6066	4.469784
-135.6054	4.448349
-134.6192	4.425833
-133.6082	4.403533
-132.6139	4.381886
-131.6204	4.361022
-130.6297	4.3405
-129.6476	4.319483
-128.6555	4.300376
-127.6748	4.280428
-126.68	4.262995
-125.676	4.247398
-124.6747	4.228711
-123.6477	4.211668
-122.6552	4.193057
-121.6454	4.172662
-120.6514	4.157291
-119.6667	4.142174
-118.6479	4.127411
-117.6574	4.112214
-116.649	4.096049
-115.6485	4.078677
-114.661	4.061628
-113.651	4.047098
-112.6488	4.032971
-111.6244	4.020019
-110.6097	4.006593
-109.6187	3.995186
-108.6153	3.979578
-107.627	3.966897
-106.5989	3.956348
-105.5639	3.942286
-104.5526	3.931029
-103.5332	3.918334
-102.5506	3.903037
-101.5736	3.890534
-100.5939	3.879452
-99.60624	3.870058
-98.62286	3.860394
-97.63297	3.849801
-96.61644	3.839958
-95.60683	3.827518
-94.5894	3.817812
-93.56801	3.811182
-92.58346	3.799824
-91.59705	3.79071
-90.59512	3.781517
-89.62018	3.769052
-88.62904	3.760591
-87.62988	3.755039
-86.6321	3.749043
-85.61881	3.742455
-84.59985	3.734946
-83.5794	3.724669
-82.59225	3.715696
-81.58929	3.707708
-80.57068	3.702322
-79.57822	3.69437
-78.57709	3.685476
-77.59048	3.680443
-76.62734	3.671728
-75.6476	3.666965
-74.65086	3.663168
-73.63782	3.65432
-72.63919	3.647585
-71.64393	3.638723
-70.64687	3.629259
-69.65475	3.623746
-68.64494	3.618117
-67.63602	3.614286
-66.62578	3.609442
-65.63937	3.602722
-64.62207	3.596828
-63.6147	3.588234
-62.62369	3.581769
-61.60458	3.577695
-60.61812	3.568737
-59.62965	3.561992
-58.63393	3.554794
-57.64797	3.543838
-56.6258	3.5396
-55.5964	3.534808
-54.57162	3.528109
-53.54912	3.522776
-52.56227	3.513438
-51.57992	3.503624
-50.59393	3.496377
-49.59585	3.490099
-48.60149	3.486591
-47.59522	3.479412
-46.60996	3.472776
-45.62304	3.466507
-44.63258	3.455064
-43.63477	3.449915
-42.60928	3.443835
-41.61898	3.433817
-40.59871	3.427551
-39.59371	3.419522
-38.62108	3.41003
-37.60278	3.406182
-36.60895	3.402167
-35.6149	3.39637
-34.58776	3.389831
-33.58922	3.379821
-32.59831	3.371677
-31.61144	3.363545
-30.63379	3.357579
-29.61882	3.354726
-28.60758	3.346305
-27.57927	3.339486
-26.55412	3.33387
-25.57786	3.323588
-24.58761	3.318552
-23.60365	3.312969
-22.61312	3.303744
-21.61742	3.296373
-20.62023	3.287531
-19.61767	3.280468
-18.63181	3.273892
-17.61943	3.268414
-16.60248	3.266366
-15.62006	3.259335
-14.59949	3.254199
-13.59165	3.24983
-12.59439	3.239489
-11.57824	3.233709
-10.57139	3.228612
-9.573035	3.220306
-8.576559	3.214345
-7.575478	3.207884
-6.575246	3.200508
-5.583488	3.195641
-4.553127	3.191377
-3.549422	3.180913
-2.571956	3.172147
-1.58648	3.161608
-0.6347381	3.154385
0.3268579	3.152346
1.301	3.149056
2.306235	3.147534
3.318117	3.141211
4.322271	3.135422
5.334087	3.13052
6.326243	3.123679
7.305703	3.120336
8.311354	3.116352
9.294752	3.111363
10.28727	3.107031
