Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
	-12.29223	3.254069
	-12.35928	3.256543
	-12.4834	3.25438
	-12.58999	3.253781
	-12.6768	3.253827
	-12.82028	3.249477
	-12.91096	3.249764
	-12.96706	3.253691
	-13.04774	3.249344
	-13.20468	3.24698
	-13.3115	3.24666
	-13.39104	3.241919
	-13.48416	3.244664
	-13.57142	3.242974
	-13.69697	3.241856
	-13.77867	3.233804

-8.386433	3.393845
	-8.50919	3.273899
	-8.62249	3.257219
	-8.692103	3.252668
	-8.814095	3.24781
	-8.890006	3.248948
	-9.012231	3.244941
	-9.105607	3.247997
	-9.210199	3.24648
	-9.295533	3.246732
	-9.37711	3.245788
	-9.43981	3.245361
	-9.609943	3.247152
	-9.721218	3.249408
	-9.78862	3.246369
	-9.932847	3.244193
	-9.993452	3.249487
	-10.08912	3.243311
	-10.21191	3.246136
	-10.33229	3.251167
	-10.37633	3.249367
	-10.52782	3.248598
	-10.60042	3.252057
	-10.68225	3.252646
	-10.78447	3.252222
	-10.91111	3.250253
	-11.02391	3.250572
	-11.07724	3.250193
	-11.2112	3.249754
	-11.27803	3.249054
	-11.36539	3.252465
	-11.50668	3.247972
	-11.58558	3.248889
	-11.67276	3.249497
	-11.82885	3.244989
	-11.92613	3.244101
	-11.96786	3.247019
	-12.07041	3.242806
	-12.2003	3.240555
	-12.32297	3.236986
	-12.38901	3.232499
	-12.49462	3.234814
	-12.59575	3.232508
	-12.68125	3.231788
	-12.76871	3.225623

-7.394343	3.388999
	-7.486174	3.268243
	-7.608964	3.252429
	-7.687866	3.24697
	-7.807299	3.24315
	-7.885901	3.243262
	-8.0114	3.240104
	-8.080381	3.241748
	-8.204417	3.24203
	-8.275808	3.242246
	-8.371044	3.242292
	-8.451376	3.240304
	-8.628872	3.241115
	-8.702473	3.243857
	-8.791179	3.240959
	-8.939544	3.23913
	-8.99641	3.244972
	-9.104444	3.238372
	-9.206893	3.240139
	-9.319862	3.244969
	-9.369633	3.239769
	-9.526655	3.238676
	-9.582392	3.246992
	-9.688448	3.243096
	-9.792276	3.243526
	-9.89888	3.244558
	-10.00382	3.244949
	-10.05658	3.242878
	-10.20151	3.245831
	-10.28058	3.243498
	-10.33901	3.247524
	-10.50103	3.245592
	-10.58937	3.244957
	-10.6573	3.243569
	-10.81749	3.241352
	-10.92261	3.241346
	-10.95736	3.24107
	-11.06928	3.239185
	-11.20164	3.233593
	-11.32051	3.231889
	-11.38798	3.230405
	-11.49583	3.229619
	-11.61043	3.226187
	-11.70149	3.226769
	-11.78659	3.222347

-6.377276	3.383263
	-6.488252	3.259407
	-6.588856	3.244771
	-6.682648	3.239582
	-6.789783	3.235669
	-6.883791	3.236711
	-6.99312	3.234273
	-7.068566	3.234253
	-7.176532	3.235706
	-7.288819	3.236151
	-7.383558	3.236933
	-7.440907	3.235083
	-7.601718	3.23514
	-7.697952	3.238851
	-7.79673	3.234702
	-7.926948	3.233631
	-7.987586	3.239546
	-8.093459	3.234532
	-8.199881	3.235756
	-8.325445	3.240026
	-8.37196	3.235148
	-8.508043	3.235044
	-8.607319	3.242728
	-8.685307	3.237977
	-8.780694	3.238739
	-8.888511	3.238128
	-8.984861	3.23954
	-9.046364	3.236718
	-9.206877	3.239803
	-9.283784	3.233642
	-9.348045	3.238528
	-9.504121	3.23927
	-9.613832	3.236413
	-9.645855	3.23507
	-9.814261	3.234129
	-9.897285	3.234565
	-9.934958	3.233233
	-10.09894	3.2345
	-10.2049	3.228598
	-10.30594	3.226912
	-10.38612	3.229661
	-10.50538	3.226002
	-10.60092	3.22109
	-10.68993	3.22297
	-10.79299	3.220188

-5.37043	3.382286
	-5.47951	3.254714
	-5.585948	3.241858
	-5.691522	3.235082
	-5.78184	3.231143
	-5.873704	3.230749
	-5.995663	3.230783
	-6.057614	3.229059
	-6.158468	3.231287
	-6.280311	3.230667
	-6.372324	3.229501
	-6.456843	3.230415
	-6.623455	3.228178
	-6.687533	3.229875
	-6.775193	3.228987
	-6.91013	3.227811
	-6.97494	3.233575
	-7.092911	3.229612
	-7.199864	3.230574
	-7.316887	3.231749
	-7.380168	3.228507
	-7.521022	3.231906
	-7.594423	3.237379
	-7.702058	3.23185
	-7.757977	3.234104
	-7.887497	3.231266
	-7.988184	3.232808
	-8.064112	3.23124
	-8.195958	3.23463
	-8.287922	3.229009
	-8.336596	3.235073
	-8.525077	3.235986
	-8.629105	3.231374
	-8.653932	3.230308
	-8.804274	3.228139
	-8.884256	3.229369
	-8.939046	3.227366
	-9.102017	3.228422
	-9.195477	3.224979
	-9.295334	3.220938
	-9.399712	3.223357
	-9.512197	3.21803
	-9.589355	3.21343
	-9.670218	3.215451
	-9.785081	3.214896

-4.36026	3.379271
	-4.476419	3.24926
	-4.566306	3.237257
	-4.700861	3.230041
	-4.749485	3.227005
	-4.866658	3.225245
	-4.969357	3.226466
	-5.050618	3.223434
	-5.145307	3.225121
	-5.268014	3.225031
	-5.360227	3.224706
	-5.452124	3.227753
	-5.612836	3.225281
	-5.669237	3.223929
	-5.775841	3.225615
	-5.869134	3.22677
	-5.975007	3.227301
	-6.07596	3.225644
	-6.186802	3.226526
	-6.310556	3.223237
	-6.389158	3.221142
	-6.50796	3.226828
	-6.57955	3.229981
	-6.694679	3.225538
	-6.762032	3.227695
	-6.897833	3.223414
	-6.983066	3.226967
	-7.061004	3.224958
	-7.200362	3.227803
	-7.285928	3.224168
	-7.357451	3.229295
	-7.514341	3.230774
	-7.609911	3.225634
	-7.660529	3.224066
	-7.798608	3.221314
	-7.865627	3.225123
	-7.941821	3.221393
	-8.104444	3.223072
	-8.191455	3.221572
	-8.300468	3.218448
	-8.400659	3.219768
	-8.512181	3.214819
	-8.578037	3.210168
	-8.697487	3.211649
	-8.78985	3.211457

-3.360925	3.370355
	-3.50791	3.238656
	-3.574133	3.226882
	-3.700678	3.218616
	-3.746826	3.215523
	-3.882777	3.215569
	-3.964072	3.217267
	-4.070261	3.21572
	-4.135968	3.215816
	-4.257595	3.217569
	-4.348345	3.218981
	-4.418223	3.224055
	-4.594124	3.220282
	-4.660712	3.21875
	-4.75108	3.22133
	-4.853546	3.222681
	-4.977899	3.222111
	-5.060456	3.221728
	-5.195145	3.222453
	-5.312517	3.218711
	-5.393712	3.219541
	-5.485177	3.224411
	-5.567851	3.224073
	-5.675419	3.224417
	-5.756232	3.22341
	-5.885419	3.217969
	-5.975837	3.223697
	-6.072803	3.219272
	-6.220819	3.220792
	-6.270241	3.220442
	-6.356903	3.220964
	-6.506248	3.222911
	-6.604692	3.219251
	-6.686686	3.217909
	-6.803493	3.214053
	-6.864149	3.219917
	-6.960798	3.214686
	-7.100422	3.216897
	-7.158701	3.216974
	-7.306584	3.213425
	-7.403799	3.213245
	-7.489597	3.212416
	-7.577157	3.207236
	-7.677612	3.206207
	-7.762447	3.206336

-2.394892	3.364472
	-2.540182	3.231775
	-2.598245	3.218524
	-2.729477	3.21079
	-2.78184	3.209617
	-2.912556	3.207
	-2.988019	3.206929
	-3.108847	3.208013
	-3.179457	3.207004
	-3.269991	3.207226
	-3.359446	3.208118
	-3.449897	3.213572
	-3.612404	3.209927
	-3.657388	3.20767
	-3.760419	3.211162
	-3.866708	3.213542
	-3.973046	3.213587
	-4.043123	3.212597
	-4.187666	3.215862
	-4.296514	3.211717
	-4.396936	3.21376
	-4.476054	3.220582
	-4.520639	3.217827
	-4.660645	3.220588
	-4.74646	3.218239
	-4.868752	3.21268
	-4.961679	3.219868
	-5.057614	3.214273
	-5.220968	3.216237
	-5.268662	3.217431
	-5.345669	3.217856
	-5.495064	3.218361
	-5.592678	3.218024
	-5.693349	3.213769
	-5.808727	3.209065
	-5.863501	3.216522
	-5.979095	3.210068
	-6.095204	3.211526
	-6.155528	3.211978
	-6.29555	3.207273
	-6.401239	3.204118
	-6.489697	3.205864
	-6.585333	3.201993
	-6.680122	3.199546
	-6.761798	3.19877

-1.445826	3.356553
	-1.553543	3.224966
	-1.61827	3.207734
	-1.753224	3.204542
	-1.818964	3.201062
	-1.954367	3.19832
	-2.01243	3.19896
	-2.144061	3.199861
	-2.223112	3.19777
	-2.305288	3.198939
	-2.40104	3.200106
	-2.462061	3.203697
	-2.607036	3.201626
	-2.667176	3.199799
	-2.807066	3.201352
	-2.884589	3.206708
	-2.992073	3.203839
	-3.091249	3.202253
	-3.193582	3.20669
	-3.313015	3.201267
	-3.401855	3.204504
	-3.471318	3.209009
	-3.551183	3.206815
	-3.652203	3.210079
	-3.768163	3.20738
	-3.866575	3.203742
	-3.95008	3.211477
	-4.046148	3.205519
	-4.209203	3.2082
	-4.251064	3.210969
	-4.349973	3.21383
	-4.460067	3.213439
	-4.575329	3.214803
	-4.683744	3.210691
	-4.799821	3.20506
	-4.862969	3.21326
	-4.951459	3.205487
	-5.08967	3.208306
	-5.154081	3.206654
	-5.281075	3.202149
	-5.386799	3.19908
	-5.476967	3.201735
	-5.602317	3.199412
	-5.699648	3.19598
	-5.766817	3.194588

-0.4674954	3.350052
	-0.5738833	3.219229
	-0.6681734	3.20171
	-0.7652718	3.197799
	-0.8750498	3.194102
	-1.003855	3.191936
	-1.059824	3.192733
	-1.182515	3.194191
	-1.262197	3.190133
	-1.331777	3.193016
	-1.439461	3.190661
	-1.507196	3.192092
	-1.657754	3.192982
	-1.693649	3.19264
	-1.840119	3.191807
	-1.949681	3.196793
	-2.026124	3.194516
	-2.136915	3.19269
	-2.212759	3.19792
	-2.324249	3.194997
	-2.436819	3.196923
	-2.521587	3.199851
	-2.551565	3.198465
	-2.674056	3.201098
	-2.793057	3.199086
	-2.874851	3.197467
	-2.98629	3.203315
	-3.074847	3.197366
	-3.204201	3.198304
	-3.266818	3.200511
	-3.337842	3.202861
	-3.477483	3.204448
	-3.595952	3.204046
	-3.685257	3.201719
	-3.816638	3.198003
	-3.874269	3.204239
	-3.949598	3.198157
	-4.052878	3.199318
	-4.136018	3.197489
	-4.277968	3.194974
	-4.367589	3.194157
	-4.451725	3.197262
	-4.596533	3.195843
	-4.669852	3.192008
	-4.776606	3.190998

0.5013294	3.347972
	0.4020041	3.217299
	0.3208921	3.199274
	0.2119283	3.196403
	0.09656671	3.190358
	-0.02032375	3.189342
	-0.09141514	3.188329
	-0.1812683	3.190516
	-0.2996876	3.185964
	-0.3684359	3.187964
	-0.472298	3.18311
	-0.5644609	3.183653
	-0.6941139	3.18663
	-0.7185423	3.187081
	-0.8905877	3.183787
	-0.9996676	3.189333
	-1.061137	3.186204
	-1.176831	3.184458
	-1.244483	3.191402
	-1.366957	3.188532
	-1.468808	3.189106
	-1.573069	3.192529
	-1.600439	3.19019
	-1.714155	3.19098
	-1.823933	3.192464
	-1.913454	3.189996
	-2.018496	3.193341
	-2.121626	3.190545
	-2.20917	3.191552
	-2.306617	3.191697
	-2.355557	3.197783
	-2.47175	3.196838
	-2.616641	3.195442
	-2.68858	3.195794
	-2.805155	3.191651
	-2.890538	3.194845
	-2.959834	3.190908
	-3.069546	3.190134
	-3.175618	3.187869
	-3.276788	3.186663
	-3.393197	3.183144
	-3.506614	3.185244
	-3.587992	3.185096
	-3.685506	3.182579
	-3.802213	3.180992

1.490578	3.344152
	1.398664	3.214079
	1.322803	3.196089
	1.202855	3.192768
	1.059592	3.184385
	0.9776323	3.184029
	0.8763793	3.18527
	0.820892	3.186819
	0.6826475	3.18423
	0.6128523	3.186218
	0.5001495	3.181195
	0.4284931	3.18111
	0.2946524	3.184345
	0.2575279	3.185094
	0.08664584	3.180602
	-0.02846649	3.186127
	-0.08975339	3.182178
	-0.2075911	3.180914
	-0.2934891	3.186522
	-0.3809824	3.183762
	-0.5002992	3.182935
	-0.5985277	3.185459
	-0.6440607	3.184521
	-0.7548524	3.183697
	-0.8657937	3.186816
	-0.9732451	3.184573
	-1.05896	3.184483
	-1.160712	3.184296
	-1.237686	3.185166
	-1.340501	3.182299
	-1.412075	3.19015
	-1.520772	3.187048
	-1.65237	3.185906
	-1.704218	3.188398
	-1.841216	3.184854
	-1.9091	3.184981
	-1.963092	3.1838
	-2.102134	3.182256
	-2.216299	3.180157
	-2.317917	3.180544
	-2.424787	3.175342
	-2.524478	3.175971
	-2.607568	3.178019
	-2.698385	3.174859
	-2.828553	3.174025

2.5001	3.342053
	2.379769	3.211244
	2.314477	3.195408
	2.193964	3.187934
	2.065857	3.182527
	1.989431	3.183704
	1.90217	3.181665
	1.815092	3.183656
	1.674255	3.182067
	1.607302	3.182918
	1.495031	3.177564
	1.394011	3.177988
	1.263078	3.180986
	1.234928	3.182536
	1.060938	3.17774
	0.9683429	3.181589
	0.8952739	3.178957
	0.7898331	3.177555
	0.6779945	3.183153
	0.6188513	3.183269
	0.4748571	3.180771
	0.3666911	3.183233
	0.3454201	3.183565
	0.2171796	3.18143
	0.1060722	3.185777
	-0.00511831	3.182779
	-0.1035463	3.181697
	-0.2014424	3.181889
	-0.2915947	3.182405
	-0.3797694	3.176994
	-0.4290747	3.182615
	-0.570244	3.179476
	-0.6890787	3.177826
	-0.7404114	3.182222
	-0.8739198	3.179924
	-0.9349408	3.17788
	-1.041046	3.176169
	-1.131996	3.175653
	-1.26587	3.172385
	-1.34994	3.1739
	-1.465767	3.168044
	-1.564145	3.168286
	-1.651206	3.170179
	-1.723312	3.16564
	-1.869715	3.164808

3.481272	3.336573
	3.359313	3.205469
	3.307814	3.188516
	3.180902	3.180939
	3.067917	3.176365
	2.993835	3.178575
	2.896603	3.175599
	2.815292	3.179371
	2.673425	3.177725
	2.599259	3.178228
	2.480424	3.177757
	2.394925	3.177287
	2.276755	3.180025
	2.239331	3.18013
	2.072604	3.175557
	1.973777	3.178025
	1.893645	3.178225
	1.796912	3.175299
	1.671896	3.179489
	1.589288	3.181115
	1.470669	3.17596
	1.373936	3.178625
	1.289717	3.180982
	1.196075	3.177881
	1.106587	3.182642
	0.9846783	3.17901
	0.9022534	3.178057
	0.7714371	3.178356
	0.6883309	3.180635
	0.596683	3.175261
	0.5244284	3.180166
	0.4061918	3.176673
	0.292276	3.175317
	0.237038	3.179691
	0.1033635	3.176392
	0.03848708	3.174686
	-0.06432796	3.173768
	-0.1883641	3.172511
	-0.3168539	3.168539
	-0.3780743	3.170871
	-0.525708	3.16352
	-0.6155278	3.16152
	-0.6752858	3.163269
	-0.7651556	3.159586
	-0.8818134	3.157506

4.491724	3.333603
	4.370978	3.201435
	4.275575	3.183183
	4.162557	3.17467
	4.065342	3.174116
	3.998106	3.17185
	3.893163	3.171062
	3.794968	3.174635
	3.662856	3.17346
	3.583737	3.172093
	3.462726	3.173815
	3.381315	3.172943
	3.265355	3.173292
	3.20229	3.174288
	3.067436	3.170625
	2.985792	3.17242
	2.877526	3.173482
	2.799455	3.171492
	2.673541	3.175454
	2.59316	3.177095
	2.484844	3.172834
	2.3863	3.176572
	2.307066	3.179906
	2.193682	3.175888
	2.089338	3.178525
	1.975289	3.176572
	1.912689	3.175348
	1.783186	3.174884
	1.671796	3.179205
	1.584037	3.171454
	1.49892	3.175375
	1.381813	3.173495
	1.267997	3.171967
	1.223478	3.173565
	1.071507	3.173091
	1.013128	3.17038
	0.917276	3.169584
	0.8005849	3.171595
	0.6733748	3.167735
	0.6004055	3.168115
	0.4729626	3.162852
	0.3601768	3.159723
	0.3009672	3.160947
	0.2068765	3.157481
	0.1047594	3.155675

5.496444	3.330953
	5.362354	3.198935
	5.259721	3.179075
	5.158967	3.170663
	5.073368	3.171705
	4.992771	3.168542
	4.914268	3.168695
	4.793273	3.170091
	4.664983	3.168366
	4.596367	3.167413
	4.458638	3.168586
	4.369001	3.170144
	4.253207	3.169039
	4.192053	3.169779
	4.065309	3.168128
	3.988534	3.16799
	3.87053	3.169426
	3.781674	3.168302
	3.698185	3.171204
	3.573833	3.170806
	3.481737	3.166898
	3.362653	3.170884
	3.316505	3.174071
	3.188281	3.169333
	3.085566	3.172321
	2.986373	3.171215
	2.909	3.171037
	2.803992	3.169954
	2.671381	3.174919
	2.593941	3.170489
	2.515538	3.17225
	2.3978	3.174971
	2.264125	3.169807
	2.206428	3.171525
	2.085366	3.172341
	2.000415	3.168121
	1.873305	3.16618
	1.818266	3.170248
	1.683213	3.165977
	1.597763	3.163353
	1.485011	3.16053
	1.352416	3.157489
	1.29417	3.156384
	1.174339	3.155516
	1.082408	3.154706

6.480341	3.324492
	6.346384	3.191601
	6.243719	3.173566
	6.144975	3.164916
	6.064943	3.165566
	5.970753	3.160059
	5.887447	3.163384
	5.79098	3.164576
	5.662839	3.162484
	5.577539	3.161586
	5.469323	3.16469
	5.368868	3.166816
	5.260436	3.165827
	5.173857	3.166346
	5.095587	3.165486
	4.982136	3.16468
	4.864896	3.166945
	4.80243	3.165407
	4.706611	3.168116
	4.547876	3.165638
	4.487204	3.162027
	4.372059	3.167609
	4.312234	3.169018
	4.193017	3.165591
	4.086978	3.167565
	3.965933	3.167063
	3.903516	3.165739
	3.80567	3.16385
	3.678776	3.170116
	3.573252	3.166079
	3.487786	3.16491
	3.400774	3.171273
	3.27177	3.164466
	3.189245	3.165404
	3.079899	3.166135
	2.988118	3.162236
	2.894393	3.162623
	2.824947	3.164974
	2.7047	3.163195
	2.600904	3.160614
	2.48732	3.15981
	2.361157	3.158173
	2.314793	3.15495
	2.173873	3.156839
	2.089504	3.153446

7.490162	3.323501
	7.366093	3.189834
	7.254902	3.172674
	7.132395	3.1623
	7.059359	3.162453
	6.942486	3.156538
	6.89185	3.157889
	6.788155	3.159755
	6.662158	3.16017
	6.559758	3.154152
	6.473262	3.155906
	6.365694	3.16158
	6.255617	3.158965
	6.13876	3.15948
	6.070127	3.160556
	5.976519	3.159347
	5.861224	3.160639
	5.791578	3.160827
	5.701127	3.163229
	5.561985	3.160167
	5.488617	3.160065
	5.395041	3.165955
	5.312932	3.16389
	5.199631	3.163509
	5.074615	3.162517
	4.970736	3.163098
	4.896138	3.162783
	4.810224	3.160637
	4.69202	3.166335
	4.58628	3.163193
	4.494101	3.161463
	4.399395	3.167758
	4.267416	3.162248
	4.187999	3.160647
	4.073285	3.162114
	3.972481	3.158409
	3.882029	3.157841
	3.830098	3.160857
	3.694363	3.160164
	3.605507	3.154698
	3.499983	3.152543
	3.375582	3.153162
	3.305637	3.149591
	3.160396	3.151583
	3.077057	3.148708

8.47971	3.321594
	8.372607	3.188406
	8.268828	3.172693
	8.127127	3.16223
	8.063331	3.158916
	7.92261	3.155804
	7.886134	3.15608
	7.790648	3.157296
	7.654796	3.158828
	7.568715	3.151333
	7.461646	3.151786
	7.38301	3.159797
	7.252144	3.156423
	7.147866	3.155841
	7.05675	3.157906
	6.967595	3.157121
	6.874967	3.158302
	6.765322	3.157014
	6.700263	3.158356
	6.538371	3.154181
	6.475539	3.154762
	6.387829	3.159256
	6.285845	3.155793
	6.215019	3.158255
	6.090202	3.155785
	5.967296	3.156605
	5.862852	3.159375
	5.814079	3.154731
	5.69418	3.159159
	5.581876	3.160012
	5.497258	3.15787
	5.374335	3.16397
	5.276772	3.160549
	5.182648	3.158273
	5.082358	3.15839
	4.973195	3.157456
	4.879237	3.155406
	4.82606	3.156242
	4.701792	3.156183
	4.584535	3.149382
	4.491857	3.147232
	4.397601	3.149785
	4.291578	3.147459
	4.155128	3.147911
	4.076276	3.145015

9.478596	3.317998
	9.381912	3.185114
	9.286243	3.170267
	9.145723	3.161108
	9.087859	3.154911
	8.912606	3.152262
	8.886134	3.151488
	8.782438	3.153871
	8.667393	3.155649
	8.553028	3.148298
	8.490046	3.149229
	8.384687	3.15523
	8.248322	3.153991
	8.154663	3.155287
	8.04427	3.15397
	7.981222	3.154645
	7.872872	3.155204
	7.75924	3.153584
	7.691904	3.15473
	7.534316	3.152377
	7.468708	3.154573
	7.398265	3.155934
	7.268379	3.153749
	7.200461	3.156536
	7.083555	3.152766
	6.966116	3.155115
	6.856571	3.158751
	6.794204	3.150804
	6.683645	3.155563
	6.554723	3.154609
	6.475024	3.151172
	6.366525	3.155808
	6.27177	3.155055
	6.163919	3.152803
	6.067569	3.151186
	5.965501	3.153916
	5.897351	3.151382
	5.816754	3.148516
	5.695161	3.151717
	5.587094	3.146191
	5.483415	3.143707
	5.395657	3.148426
	5.278981	3.145844
	5.172727	3.143782
	5.086779	3.13937

10.49068	3.317055
	10.38605	3.184593
	10.28166	3.166562
	10.17258	3.158868
	10.08902	3.152436
	9.911959	3.150395
	9.878207	3.148556
	9.806202	3.151917
	9.684359	3.152936
	9.56707	3.146286
	9.480524	3.145025
	9.382096	3.151233
	9.244716	3.14999
	9.175169	3.151678
	9.034082	3.149983
	8.984114	3.150207
	8.874003	3.149715
	8.754188	3.150032
	8.703453	3.151008
	8.559808	3.151843
	8.472248	3.153389
	8.398598	3.152042
	8.260752	3.151348
	8.194713	3.154212
	8.075745	3.150573
	8.003423	3.153309
	7.856239	3.157543
	7.780893	3.151091
	7.68293	3.152164
	7.579401	3.151276
	7.473112	3.151322
	7.357119	3.152831
	7.25791	3.153681
	7.1876	3.151387
	7.055903	3.148701
	6.969755	3.152647
	6.91043	3.149589
	6.791711	3.145274
	6.677396	3.149577
	6.552081	3.141057
	6.48305	3.136297
	6.372324	3.141526
	6.269277	3.139559
	6.151872	3.136093
	6.054208	3.135736

11.47491	3.313258
	11.37015	3.181181
	11.28589	3.161217
	11.17881	3.156878
	11.08109	3.149363
	10.92826	3.146639
	10.86953	3.148201
	10.81067	3.147646
	10.68381	3.148489
	10.58693	3.147021
	10.46454	3.142497
	10.36521	3.147371
	10.23405	3.147022
	10.19129	3.149104
	10.0393	3.145484
	9.997873	3.14875
	9.865378	3.146758
	9.763361	3.14633
	9.693017	3.149087
	9.545882	3.148292
	9.47602	3.14994
	9.364065	3.147712
	9.271503	3.149091
	9.185257	3.149359
	9.072338	3.148791
	8.979161	3.150016
	8.846899	3.154598
	8.775509	3.148893
	8.671979	3.149664
	8.579932	3.146939
	8.476485	3.15126
	8.349691	3.149805
	8.262081	3.150556
	8.180902	3.150814
	8.079583	3.147205
	7.977034	3.150211
	7.916595	3.149846
	7.778068	3.14307
	7.676881	3.147259
	7.547859	3.137511
	7.477699	3.134708
	7.353779	3.138901
	7.266568	3.137087
	7.146553	3.133385
	7.033551	3.133782

12.47496	3.31036
	12.37231	3.1777
	12.29535	3.156529
	12.1999	3.15081
	12.05534	3.146754
	11.93615	3.142731
	11.88555	3.144881
	11.80763	3.141946
	11.65882	3.142675
	11.58259	3.144467
	11.47487	3.138661
	11.3346	3.140586
	11.24869	3.144697
	11.20219	3.145908
	11.03918	3.140592
	10.98825	3.145747
	10.86548	3.14239
	10.78098	3.141645
	10.69021	3.147171
	10.57124	3.146448
	10.47564	3.145821
	10.35569	3.145984
	10.28679	3.148544
	10.16299	3.145372
	10.06398	3.149558
	9.969623	3.148899
	9.85348	3.150534
	9.762563	3.146377
	9.677446	3.147673
	9.587676	3.142848
	9.47823	3.148743
	9.367073	3.146605
	9.258392	3.145805
	9.177496	3.1487
	9.072188	3.144088
	8.97926	3.145532
	8.912823	3.147419
	8.770672	3.140024
	8.659965	3.143354
	8.542393	3.137365
	8.470404	3.134054
	8.356106	3.136944
	8.272833	3.133786
	8.137497	3.130945
	8.032953	3.133849

13.47841	3.309216
	13.37226	3.1731
	13.26825	3.152126
	13.19142	3.145702
	13.03837	3.144047
	12.93308	3.139245
	12.89762	3.142131
	12.80165	3.138184
	12.6487	3.138641
	12.60506	3.140259
	12.46053	3.135792
	12.33276	3.136526
	12.24626	3.142288
	12.20847	3.140526
	12.04115	3.136875
	11.97296	3.143026
	11.8623	3.138987
	11.78033	3.137403
	11.67512	3.144603
	11.578	3.141999
	11.46522	3.143284
	11.3509	3.144037
	11.28791	3.145198
	11.14783	3.140285
	11.07719	3.147049
	10.97366	3.143921
	10.85507	3.145331
	10.76403	3.142638
	10.68951	3.144814
	10.59894	3.139484
	10.49611	3.148496
	10.3639	3.144475
	10.25283	3.142243
	10.18682	3.145723
	10.07943	3.142851
	9.981803	3.140465
	9.899428	3.14506
	9.765803	3.138748
	9.657638	3.139652
	9.556335	3.135737
	9.473561	3.132312
	9.351968	3.132186
	9.28199	3.130767
	9.117771	3.127874
	9.039052	3.130816

14.46997	3.307691
	14.36531	3.170838
	14.26688	3.148994
	14.16487	3.141308
	14.03272	3.14129
	13.93019	3.136401
	13.88402	3.138468
	13.77599	3.134228
	13.63648	3.135589
	13.58395	3.136963
	13.47444	3.133892
	13.33714	3.135217
	13.25015	3.138667
	13.18428	3.136281
	13.04515	3.133163
	12.95781	3.140604
	12.84605	3.137456
	12.77137	3.134699
	12.65544	3.142147
	12.55898	3.138073
	12.44006	3.139318
	12.34525	3.14247
	12.29452	3.142524
	12.15117	3.136553
	12.08317	3.143653
	11.94279	3.138226
	11.85835	3.140611
	11.76702	3.136399
	11.68333	3.141247
	11.58324	3.136135
	11.50675	3.144593
	11.37226	3.139953
	11.23855	3.137465
	11.15629	3.141539
	11.0733	3.138479
	10.96763	3.135725
	10.89409	3.138756
	10.79618	3.137615
	10.66035	3.137355
	10.57122	3.134013
	10.47049	3.132335
	10.35817	3.129518
	10.2842	3.129432
	10.14035	3.125756
	10.0639	3.127048

15.49048	3.307029
	15.37518	3.170649
	15.25982	3.148162
	15.17238	3.140564
	15.04397	3.140681
	14.94792	3.13603
	14.88534	3.135736
	14.76403	3.134311
	14.62134	3.133453
	14.57558	3.132302
	14.48124	3.132396
	14.33891	3.133454
	14.24756	3.136027
	14.17904	3.134458
	14.04377	3.132678
	13.93878	3.137737
	13.86905	3.135478
	13.75803	3.132022
	13.64808	3.138212
	13.55472	3.134989
	13.41452	3.135586
	13.33658	3.13953
	13.29954	3.139587
	13.14556	3.13322
	13.10268	3.139908
	12.94759	3.134798
	12.85185	3.135599
	12.76748	3.130334
	12.67331	3.139457
	12.56905	3.133624
	12.48656	3.138955
	12.36418	3.13769
	12.22695	3.134256
	12.14356	3.136848
	12.05482	3.133687
	11.95724	3.132617
	11.85529	3.134034
	11.78829	3.135146
	11.65616	3.134304
	11.56059	3.13145
