Sin Funcionlizar	Sin Funcionlizar
mV	uA
Primeros 45	Primeros 45
-465.983	-6.211197
-467.0018	-6.172885
-467.9968	-6.133883
-469.0204	-6.097357
-470.0473	-6.060372
-471.0382	-6.022345
-472.0349	-5.986907
-473.0388	-5.952628
-474.0204	-5.918155
-475.0401	-5.887116
-476.0527	-5.856181
-477.0273	-5.824989
-478.0309	-5.796103
-479.0344	-5.765069
-480.0184	-5.735162
-481.0176	-5.704559
-482.0157	-5.674839
-482.9922	-5.647997
-484.0125	-5.621181
-485.0115	-5.595817
-485.9967	-5.573758
-487.0009	-5.549346
-487.9845	-5.52751
-489.0066	-5.507024
-490.0122	-5.482601
-490.9988	-5.464606
-491.9931	-5.444073
-492.9958	-5.426756
-494.0225	-5.411488
-495.0214	-5.393701
-496.0134	-5.378131
-496.9875	-5.362418
-497.9615	-5.346467
-498.9843	-5.331423
-499.9785	-5.319697
-500.9886	-5.306296
-501.9862	-5.296892
-502.968	-5.286771
-503.9861	-5.274748
-504.9808	-5.26638
-505.9759	-5.255532
-506.989	-5.24764
-507.9991	-5.240463
-508.9968	-5.233704
-510.0019	-5.228888
-510.978	-5.224563
-511.9406	-5.221794
-512.936	-5.219622
-513.9388	-5.21954
-514.97	-5.219579
-515.9958	-5.220631
-517.0132	-5.22299
-518.0335	-5.225366
-519.0209	-5.228193
-520.0264	-5.23422
-521.0342	-5.235881
-522.0227	-5.238674
-523.0154	-5.243894
-524.0092	-5.247351
-524.9741	-5.253624
-525.9705	-5.262329
-526.9859	-5.269484
-527.9963	-5.277406
-529.0136	-5.286683
-530.0247	-5.295475
-531.0131	-5.304935
-532.0082	-5.315435
-533.0116	-5.328745
-534.0099	-5.339708
-535.0035	-5.352484
-536.0039	-5.364244
-537.0165	-5.376433
-538.005	-5.389116
-539.0115	-5.403
-540.0187	-5.418429
-541.0079	-5.432135
-542.0258	-5.447797
-543.0537	-5.462185
-544.042	-5.476573
-545.0493	-5.492649
-546.0471	-5.508978
-547.0447	-5.52572
-548.0637	-5.543069
-549.0707	-5.558506
-550.0558	-5.575158
-551.0198	-5.589225
-552.0084	-5.604114
-553.004	-5.62104
-553.9995	-5.634387
-555.0071	-5.650356
-555.9897	-5.665631
-556.9715	-5.678474
-557.9824	-5.694422
-559.0005	-5.708795
-560.0122	-5.722228
-561.0206	-5.736563
-561.9917	-5.748509
-562.9731	-5.762368
-563.9658	-5.771901
-564.9547	-5.783935
-565.9764	-5.797916
-566.9733	-5.808143
-567.9635	-5.82348
-568.9674	-5.834489
-569.9484	-5.84334
-570.9482	-5.855707
-571.9543	-5.8609
-572.9495	-5.867658
-573.9672	-5.874349
-574.9776	-5.877556
-575.9653	-5.88536
-576.9724	-5.891661
-577.9873	-5.893907
-578.9969	-5.897688
-580.027	-5.899771
-581.033	-5.899711
-582.0212	-5.900475
-582.9976	-5.897863
-583.9846	-5.895626
-584.9897	-5.894655
-585.9843	-5.892646
-586.9976	-5.891469
-587.9973	-5.888155
-588.9875	-5.881329
-589.9938	-5.877454
-590.9786	-5.870654
-591.9869	-5.863505
-592.9792	-5.856704
-593.978	-5.847397
-594.991	-5.838373
-596.0088	-5.828867
-597.0115	-5.818908
-598.0203	-5.808572
-598.6118	-5.758207
-598.705	-5.682419
-598.3236	-5.585463
-597.4341	-5.46831
-596.4609	-5.373107
-595.447	-5.283729
-594.4431	-5.197689
-593.4428	-5.114719
-592.4199	-5.032303
-591.4287	-4.955263
-590.4321	-4.879464
-589.4099	-4.80526
-588.446	-4.734061
-587.4471	-4.66166
-586.4427	-4.591124
-585.4559	-4.523362
-584.4312	-4.455755
-583.4423	-4.388398
-582.4542	-4.324006
-581.448	-4.258942
-580.4686	-4.195026
-579.4622	-4.133015
-578.4717	-4.070257
-577.4741	-4.0086
-576.4642	-3.947401
-575.4625	-3.888026
-574.4424	-3.829528
-573.4393	-3.772148
-572.438	-3.717176
-571.4463	-3.662611
-570.463	-3.608613
-569.483	-3.553771
-568.499	-3.500139
-567.4903	-3.444074
-566.4618	-3.389417
-565.4338	-3.335952
-564.4043	-3.284948
-563.4004	-3.236131
-562.4266	-3.187378
-561.4537	-3.139132
-560.4603	-3.088765
-559.4572	-3.041138
-558.4623	-2.994749
-557.4642	-2.949626
-556.4833	-2.905618
-555.4996	-2.857813
-554.4801	-2.809359
-553.4741	-2.763881
-552.446	-2.717705
-551.4472	-2.675285
-550.4573	-2.635014
-549.463	-2.591714
-548.4633	-2.549095
-547.451	-2.507956
-546.4213	-2.467648
-545.4117	-2.428444
-544.407	-2.390428
-543.4109	-2.352855
-542.4413	-2.315547
-541.4417	-2.278069
-540.4455	-2.24224
-539.4688	-2.205926
-538.4738	-2.168845
-537.4767	-2.132977
-536.494	-2.096242
-535.4818	-2.060097
-534.4744	-2.025324
-533.4668	-1.993125
-532.4722	-1.961209
-531.4717	-1.93052
-530.4642	-1.899076
-529.4699	-1.866269
-528.4759	-1.834388
-527.4625	-1.802994
-526.4647	-1.774179
-525.472	-1.74315
-524.4366	-1.714193
-523.4527	-1.68644
-522.4515	-1.657664
-521.4228	-1.631884
-520.4432	-1.605008
-519.4311	-1.577567
-518.4327	-1.550828
-517.4362	-1.524146
-516.4232	-1.496811
-515.4117	-1.470067
-514.3979	-1.444663
-513.3963	-1.421078
-512.4011	-1.397243
-511.4039	-1.373131
-510.4267	-1.350506
-509.4371	-1.32735
-508.4403	-1.306215
-507.4567	-1.285768
-506.4605	-1.263709
-505.461	-1.243447
-504.459	-1.22204
-503.4413	-1.200949
-502.4191	-1.180415
-501.4272	-1.159189
-500.4292	-1.13835
-499.4494	-1.117626
-498.4452	-1.096976
-497.4346	-1.078242
-496.4255	-1.060541
-495.4105	-1.043303
-494.4219	-1.0252
-493.4246	-1.006771
-492.4345	-0.989682
-491.4419	-0.9716063
-490.4378	-0.9533817
-489.4289	-0.9357731
-488.4305	-0.9175571
-487.4186	-0.8992497
-486.4305	-0.8832557
-485.4537	-0.8658881
-484.452	-0.8486833
-483.4796	-0.8329394
-482.4847	-0.8166981
-481.4901	-0.8006386
-480.5023	-0.7838313
-479.4946	-0.7677254
-478.4899	-0.7495923
-477.4851	-0.7314354
-476.4751	-0.7132107
-475.4896	-0.6951753
-474.4934	-0.6778178
-473.4871	-0.6620855
-472.5009	-0.6456758
-471.4733	-0.6280671
-470.46	-0.6119775
-469.4542	-0.5934346
-468.4552	-0.5766526
-467.4622	-0.5585814
-466.4616	-0.5395691
-465.4564	-0.5214331
-464.4355	-0.5021029
-463.4267	-0.4848831
-462.416	-0.4670247
-461.4229	-0.445958
-460.4367	-0.4276191
-459.4266	-0.4072616
-458.4294	-0.3874317
-457.4141	-0.370342
-456.4164	-0.3498524
-455.4251	-0.3299251
-454.4335	-0.3093922
-453.464	-0.2877046
-452.4713	-0.2665314
-451.4734	-0.2440892
-450.4773	-0.2217326
-449.4725	-0.1984639
-448.4586	-0.1732586
-447.4683	-0.149121
-446.468	-0.1256946
-445.4539	-0.1012088
-444.4479	-0.07817765
-443.4258	-0.05322485
-442.4365	-0.02419023
-441.4417	0.003489071
-440.4509	0.03300295
-439.4716	0.06275217
-438.4566	0.0922703
-437.4548	0.1233819
-436.4651	0.1544533
-435.4536	0.1847462
-434.4644	0.2144994
-433.4828	0.24373
-432.482	0.2756284
-431.4916	0.3088339
-430.4984	0.3435159
-429.4732	0.3817015
-428.4737	0.4191483
-427.4711	0.4602498
-426.4552	0.5020282
-425.4499	0.5431367
-424.4394	0.5848804
-423.4289	0.6256689
-422.4234	0.6678298
-421.4427	0.711087
-420.4435	0.7554679
-419.4476	0.8017191
-418.4469	0.8485561
-417.4447	0.8956201
-416.4405	0.9444214
-415.4503	0.9944069
-414.4542	1.045998
-413.4266	1.10172
-412.4139	1.157295
-411.3876	1.214635
-410.3845	1.272387
-409.3994	1.329026
-408.3989	1.389097
-407.421	1.450665
-406.4141	1.513042
-405.4204	1.577684
-404.4308	1.641307
-403.4487	1.70573
-402.4662	1.771735
-401.4645	1.839835
-400.4659	1.911754
-399.4439	1.983172
-398.4318	2.056993
-397.4165	2.134689
-396.4146	2.210804
-395.4202	2.28984
-394.4209	2.372021
-393.4389	2.451556
-392.4497	2.533677
-391.4483	2.619385
-390.4551	2.70226
-389.4748	2.792857
-388.4657	2.883998
-387.467	2.977283
-386.4536	3.072939
-385.446	3.164036
-384.4557	3.259181
-383.4818	3.352065
-382.5157	3.44766
-381.5014	3.548425
-380.5182	3.645964
-379.4902	3.748924
-378.4648	3.854897
-377.4819	3.961523
-376.4509	4.074142
-375.4575	4.187338
-374.44	4.301372
-373.4108	4.414694
-372.4293	4.526592
-371.4186	4.637855
-370.444	4.748851
-369.467	4.863424
-368.4539	4.983125
-367.4686	5.106031
-366.4822	5.230523
-365.4791	5.358532
-364.4879	5.4839
-363.4707	5.609692
-362.4398	5.737534
-361.4348	5.863718
-360.422	5.99098
-359.4248	6.116708
-358.4392	6.241939
-357.4445	6.369608
-356.4516	6.498322
-355.475	6.629925
-354.4784	6.762513
-353.4775	6.890484
-352.4636	7.019295
-351.4532	7.147224
-350.4497	7.275737
-349.4328	7.416184
-348.4507	7.554333
-347.4413	7.690891
-346.4497	7.829191
-345.4604	7.956636
-344.4494	8.087573
-343.4708	8.220609
-342.4754	8.349604
-341.505	8.480599
-340.533	8.610344
-339.5214	8.739988
-338.5385	8.87137
-337.5204	9.00592
-336.499	9.14249
-335.4957	9.273401
-334.4694	9.400688
-333.4774	9.527262
-332.4908	9.641104
-331.5103	9.757862
-330.5085	9.881422
-329.5037	9.996855
-328.4921	10.11895
-327.4935	10.24389
-326.5096	10.36167
-325.5181	10.48197
-324.5179	10.60198
-323.4875	10.71795
-322.4674	10.82821
-321.4634	10.93267
-320.481	11.03482
-319.5003	11.13144
-318.5245	11.23069
-317.5036	11.34121
-316.5052	11.44443
-315.4958	11.54572
-314.4941	11.64458
-313.4844	11.73025
-312.4876	11.81515
-311.4932	11.90502
-310.4716	11.99227
-309.475	12.07479
-308.4578	12.15511
-307.4402	12.22623
-306.4482	12.29326
-305.4556	12.35862
-304.4545	12.4271
-303.4716	12.48771
-302.4712	12.54153
-301.4797	12.59958
-300.4815	12.64595
-299.4973	12.6965
-298.4965	12.75369
-297.5145	12.80342
-296.5066	12.85227
-295.488	12.89399
-294.4825	12.92566
-293.4649	12.95213
-292.4789	12.97617
-291.4935	13.00069
-290.5028	13.02161
-289.51	13.03804
-288.4876	13.05623
-287.4837	13.07058
-286.4986	13.08342
-285.4888	13.1015
-284.5076	13.10697
-283.4927	13.1011
-282.4873	13.09202
-281.504	13.06868
-280.516	13.04771
-279.522	13.03126
-278.5175	13.01312
-277.5095	12.99646
-276.5024	12.97332
-275.5188	12.94376
-274.5309	12.91168
-273.542	12.87167
-272.5282	12.83587
-271.5148	12.79423
-270.5062	12.74069
-269.5086	12.69014
-268.5271	12.62828
-267.5305	12.56881
-266.5279	12.51302
-265.5107	12.44755
-264.5108	12.38121
-263.5157	12.30904
-262.5101	12.2309
-261.5031	12.15551
-260.4957	12.07871
-259.4845	12.00042
-258.4788	11.9189
-257.5106	11.828
-256.5189	11.73309
-255.526	11.63287
-254.5471	11.53148
-253.5107	11.43597
-252.5025	11.33233
-251.5179	11.22588
-250.5023	11.1205
-249.5254	11.00521
-248.5185	10.89628
-247.4903	10.79003
-246.4902	10.67886
-245.4738	10.57278
-244.4749	10.4592
-243.4979	10.34176
-242.5135	10.21954
-241.5173	10.09484
-240.5024	9.975809
-239.4846	9.854722
-238.4687	9.735485
-237.4762	9.622737
-236.5067	9.503099
-235.5172	9.386806
-234.5028	9.275448
-233.5045	9.150978
-232.4911	9.027401
-231.5031	8.903017
-230.5337	8.774797
-229.5439	8.654167
-228.5525	8.53765
-227.5379	8.426071
-226.5271	8.314741
-225.5197	8.201914
-224.5127	8.093002
-223.5239	7.978939
-222.5224	7.870153
-221.5092	7.766246
-220.5089	7.658957
-219.4839	7.555043
-218.4789	7.452
-217.4954	7.348048
-216.5123	7.248943
-215.5163	7.154064
-214.5067	7.05975
-213.4918	6.965752
-212.4774	6.870599
-211.4686	6.778215
-210.4855	6.68919
-209.4847	6.60293
-208.4708	6.523649
-207.4835	6.440685
-206.4649	6.355733
-205.4424	6.274855
-204.4544	6.191117
-203.4741	6.112354
-202.4849	6.038912
-201.5193	5.962942
-200.5169	5.891376
-199.5028	5.822161
-198.5159	5.754473
-197.5092	5.691122
-196.5239	5.628998
-195.5168	5.567775
-194.5097	5.504711
-193.5054	5.441154
-192.4962	5.378887
-191.5011	5.317311
-190.5051	5.260144
-189.5282	5.207126
-188.5268	5.154497
-187.5387	5.104511
-186.5477	5.056257
-185.537	5.005283
-184.5439	4.957951
-183.5338	4.910209
-182.5143	4.860842
-181.5146	4.813537
-180.5275	4.765923
-179.5272	4.719685
-178.5557	4.676424
-177.5656	4.634979
-176.5536	4.596334
-175.5674	4.556463
-174.554	4.516063
-173.5378	4.477822
-172.5457	4.437955
-171.5608	4.401963
-170.5495	4.368458
-169.5826	4.332015
-168.5555	4.29738
-167.5491	4.263391
-166.5631	4.228023
-165.5365	4.195302
-164.5481	4.164001
-163.5307	4.131912
-162.5162	4.099441
-161.5342	4.068351
-160.5445	4.040366
-159.5553	4.010523
-158.567	3.983736
-157.5299	3.957142
-156.5185	3.92508
-155.5087	3.896677
-154.4946	3.869896
-153.5068	3.840679
-152.5147	3.815787
-151.5036	3.791234
-150.5079	3.766139
-149.5152	3.743257
-148.5156	3.721087
-147.5306	3.698594
-146.5583	3.6754
-145.5519	3.652398
-144.5393	3.629905
-143.5494	3.605441
-142.5425	3.581353
-141.5388	3.559413
-140.5677	3.535175
-139.5718	3.516134
-138.5676	3.498279
-137.5787	3.47757
-136.5603	3.460381
-135.5394	3.442128
-134.5169	3.422256
-133.5117	3.40484
-132.5104	3.386261
-131.505	3.366955
-130.5182	3.349426
-129.5197	3.33118
-128.531	3.315119
-127.5249	3.297823
-126.5263	3.282197
-125.5132	3.267428
-124.5088	3.248658
-123.5304	3.233011
-122.5325	3.219024
-121.5521	3.202796
-120.5457	3.18835
-119.5304	3.173634
-118.5258	3.157462
-117.5123	3.14282
-116.5109	3.129465
-115.5056	3.11543
-114.4916	3.101614
-113.496	3.087139
-112.4897	3.073984
-111.5085	3.060397
-110.5201	3.048161
-109.5254	3.036793
-108.5559	3.02334
-107.5488	3.010916
-106.5423	2.996367
-105.5337	2.981081
-104.5012	2.968528
-103.4818	2.955781
-102.4989	2.943589
-101.496	2.9348
-100.5018	2.92409
-99.50745	2.914238
-98.49658	2.904485
-97.49402	2.892747
-96.49129	2.88259
-95.51647	2.871519
-94.53781	2.859447
-93.5416	2.849142
-92.54507	2.836014
-91.52441	2.823875
-90.50761	2.814888
-89.51025	2.803385
-88.51127	2.796895
-87.52	2.790529
-86.51929	2.782252
-85.5231	2.77565
-84.52853	2.766157
-83.5231	2.75619
-82.52776	2.746936
-81.54372	2.737111
-80.55618	2.728064
-79.57249	2.717769
-78.5681	2.709136
-77.55592	2.701294
-76.54367	2.691461
-75.5402	2.685785
-74.54191	2.678208
-73.55285	2.67018
-72.55858	2.665361
-71.56039	2.658556
-70.58351	2.651193
-69.57133	2.644383
-68.57897	2.636275
-67.55755	2.628532
-66.52147	2.621447
-65.5236	2.613429
-64.50106	2.608354
-63.535	2.598581
-62.55799	2.591329
-61.53973	2.58641
-60.5472	2.578551
-59.52506	2.573471
-58.52192	2.569163
-57.53875	2.561223
-56.54836	2.554479
-55.55449	2.550651
-54.53533	2.543741
-53.50093	2.53868
-52.49236	2.531939
-51.48149	2.524127
-50.49373	2.51739
-49.52797	2.512203
-48.52174	2.507716
-47.53195	2.502934
-46.52094	2.496602
-45.51854	2.491002
-44.52516	2.483805
-43.51733	2.478173
-42.51831	2.474421
-41.5175	2.46923
-40.52554	2.465665
-39.54031	2.460988
-38.54842	2.45594
-37.53167	2.452324
-36.51738	2.447639
-35.50056	2.443036
-34.51474	2.437546
-33.54045	2.431213
-32.55029	2.426853
-31.57355	2.421312
-30.5628	2.416713
-29.53591	2.413147
-28.52092	2.407381
-27.48932	2.404064
-26.48471	2.401852
-25.50997	2.396313
-24.53623	2.394097
-23.55256	2.389953
-22.53835	2.385976
-21.53	2.38361
-20.50967	2.378327
-19.50424	2.373945
-18.52707	2.36813
-17.53034	2.363559
-16.53392	2.360552
-15.52572	2.3554
-14.5333	2.351718
-13.53029	2.347878
-12.5445	2.342839
-11.55768	2.33999
-10.52707	2.338139
-9.516518	2.335511
-8.495912	2.333396
-7.474026	2.330575
-6.478347	2.325853
-5.472996	2.322062
-4.454633	2.31766
-3.476884	2.311676
-2.500067	2.306377
-1.54103	2.301246
-0.5923126	2.297265
0.3783236	2.295044
1.361689	2.292424
2.376612	2.292272
3.376412	2.287839
4.383392	2.284895
5.394194	2.280814
6.378606	2.272511
7.388959	2.268836
8.395456	2.267411
9.384206	2.265739
10.38254	2.264867
11.36267	2.26334
12.35308	2.259655
13.35089	2.256338
14.34537	2.252346
15.34032	2.25128
16.33527	2.247916
17.33447	2.243809
18.33773	2.242443
19.34828	2.236943
20.34893	2.232547
21.3684	2.232987
22.36677	2.228277
23.35596	2.226804
24.36297	2.226028
25.35627	2.22149
26.3642	2.220403
27.37701	2.21793
28.35732	2.215924
29.35481	2.21184
30.31925	2.208023
31.32432	2.204796
32.33422	2.200059
33.33249	2.197348
34.35519	2.197992
35.34309	2.193947
36.3409	2.191581
37.31831	2.190202
38.31139	2.183579
39.30396	2.183294
40.29062	2.181346
41.30756	2.178572
42.32187	2.178457
43.32877	2.175854
44.34838	2.173277
45.34467	2.171703
46.33743	2.168575
47.35804	2.166665
48.35797	2.164511
49.34919	2.160578
50.36443	2.157424
51.3404	2.156102
52.32983	2.154072
53.33551	2.15477
54.31587	2.15266
55.29312	2.148007
56.2937	2.145073
57.29282	2.14053
58.28937	2.140843
59.30983	2.139606
60.3231	2.138401
61.33954	2.13898
62.32835	2.135139
63.3299	2.133533
64.31139	2.132086
65.28982	2.12904
66.30607	2.128979
67.29068	2.12569
68.30662	2.124969
69.31835	2.124089
70.3022	2.122595
71.33347	2.124645
72.32085	2.124465
73.30669	2.123802
74.33277	2.122549
75.30791	2.119978
76.29638	2.117103
77.29446	2.116232
78.2795	2.115965
79.29283	2.115535
80.28943	2.113712
81.29156	2.111835
82.3058	2.111567
83.29834	2.109613
84.32082	2.110359
85.32408	2.11164
86.3156	2.110078
87.31792	2.110349
88.31829	2.110316
89.30089	2.109423
90.28915	2.110559
91.2814	2.111835
92.2843	2.112262
93.28982	2.110536
94.29768	2.109907
95.29901	2.109877
96.29382	2.108945
97.29246	2.110106
98.31436	2.112794
98.97409	2.059952
99.10439	1.994926
98.75829	1.921676
97.87263	1.836497
96.86333	1.799548
95.86459	1.771023
94.84373	1.744915
93.83293	1.722587
92.82843	1.703267
91.82307	1.685203
90.83264	1.668299
89.84819	1.653758
88.85394	1.639851
87.87236	1.624796
86.8616	1.611294
85.8541	1.599004
84.83595	1.586285
83.81683	1.575507
82.84241	1.564906
81.82274	1.55432
80.83291	1.543974
79.84692	1.534537
78.83604	1.525238
77.86745	1.517297
76.86523	1.509285
75.85493	1.499866
74.86705	1.48983
73.83979	1.478929
72.84188	1.470842
71.84741	1.461744
70.83992	1.455367
69.86256	1.449283
68.85971	1.441598
67.85321	1.436404
66.83867	1.430127
65.83544	1.422106
64.84404	1.416059
63.85801	1.409036
62.86156	1.400524
61.87538	1.393487
60.86666	1.386613
59.84781	1.38182
58.84806	1.376915
57.82912	1.371557
56.82654	1.364863
55.82875	1.356534
54.8581	1.349511
53.85346	1.343009
52.85288	1.335071
51.85162	1.331108
50.84193	1.325121
49.83753	1.319968
48.85948	1.316204
47.86545	1.309887
46.84329	1.304759
45.8628	1.299898
44.8633	1.295506
43.86013	1.290256
42.86325	1.285725
41.86152	1.280463
40.84494	1.276776
39.85818	1.272539
38.87942	1.267949
37.8874	1.262923
36.88954	1.254701
35.87394	1.248065
34.85338	1.242458
33.83989	1.235844
32.84399	1.232054
31.85064	1.227657
30.86485	1.222543
29.86513	1.218662
28.85929	1.21421
27.87154	1.210357
26.88977	1.207101
25.90057	1.203238
24.92645	1.198476
23.93403	1.192377
22.90682	1.187372
21.9149	1.18477
20.89236	1.180599
19.88205	1.177076
18.89506	1.17377
17.87746	1.166956
16.88457	1.162666
15.88889	1.157471
14.90297	1.151233
13.9204	1.146597
12.92093	1.142304
11.94086	1.139282
10.93557	1.13519
9.921298	1.130375
8.912058	1.127427
7.898165	1.122898
6.891202	1.120647
5.90581	1.119145
4.9262	1.112914
3.932116	1.108473
2.939777	1.104349
1.936785	1.099794
0.9364198	1.098035
-0.05902687	1.095809
-1.026273	1.093554
-1.996261	1.091197
-2.963673	1.08502
-3.944746	1.079043
-4.952656	1.071861
-5.951276	1.065007
-6.952589	1.062594
-7.962277	1.059011
-8.968775	1.055879
-9.993818	1.053881
-10.99909	1.050691
-11.98484	1.047064
-12.96755	1.043849
-13.94072	1.039812
-14.96711	1.035183
-15.97334	1.031759
-16.99184	1.027403
-18.00475	1.022627
-18.98194	1.017786
-19.98275	1.013952
-20.98177	1.009261
-21.9833	1.005519
-22.97326	1.003256
-23.97835	1.000032
-24.96965	0.9970702
-25.96078	0.9937276
-26.97102	0.9872949
-27.95792	0.98208
-28.95756	0.9765468
-29.97359	0.9724929
-30.99445	0.970428
-32.01163	0.9693215
-33.0228	0.967585
-34.00745	0.9633507
-34.98553	0.9596663
-35.99629	0.9535499
-37.00195	0.9477804
-38.01328	0.9438123
-39.00954	0.9409528
-40.00703	0.9367028
-40.99799	0.9348859
-41.98288	0.9337587
-42.99345	0.9286942
-43.97383	0.9273017
-44.9711	0.9245589
-45.98943	0.9182383
-47.00603	0.9150651
-48.00208	0.9101638
-49.00165	0.9055261
-50.00377	0.9035419
-50.97874	0.9016616
-51.97757	0.898105
-52.99709	0.8924929
-53.99094	0.8864051
-54.99525	0.8799386
-55.99271	0.8753079
-56.98988	0.8716138
-57.98556	0.8685548
-58.98568	0.8650241
-60.02174	0.8612788
-61.01766	0.8597913
-62.01504	0.8560952
-63.01167	0.8525317
-63.98521	0.8489565
-64.96901	0.843259
-65.9786	0.8394761
-66.9883	0.8351941
-67.99503	0.8324409
-69.01002	0.8307217
-69.99013	0.8274544
-70.99091	0.8248253
-71.99947	0.8185942
-72.99636	0.8120215
-74.00818	0.80721
-75.00572	0.8008827
-75.99877	0.797132
-76.99859	0.7925178
-77.99512	0.7874451
-78.99979	0.7828082
-80.00505	0.7778698
-81.0111	0.7735867
-82.01432	0.7688574
-83.02832	0.7644133
-84.01196	0.7605462
-84.99474	0.7557121
-85.98773	0.7506491
-86.95396	0.7477378
-87.95271	0.7438514
-88.93422	0.7400321
-89.93746	0.737498
-90.94682	0.7298878
-91.9442	0.724027
-92.96059	0.7180557
-93.96547	0.7104094
-94.96149	0.7057248
-95.95947	0.700177
-96.95804	0.6947268
-97.96648	0.6892628
-98.97278	0.6833644
-99.98785	0.6770605
-100.9934	0.6716934
-101.9775	0.665647
-102.9758	0.6603968
-103.9603	0.653425
-104.9655	0.64542
-105.9606	0.6391564
-106.9581	0.633226
-107.983	0.6266011
-108.9798	0.619711
-109.9935	0.6115786
-111.0117	0.602665
-112.0062	0.5954879
-113.017	0.5869334
-114.012	0.5794004
-114.9851	0.5713947
-115.9737	0.5622957
-116.9844	0.5533186
-118.0077	0.5427735
-119.0465	0.5336238
-120.049	0.5245503
-121.0353	0.516965
-122.0109	0.5106892
-122.9945	0.5010921
-123.9917	0.4903425
-124.9867	0.4797387
-125.9939	0.4676778
-126.9771	0.456717
-127.9636	0.4461135
-128.9518	0.4333407
-129.9364	0.4205526
-130.9478	0.4065735
-131.96	0.393711
-132.9783	0.380538
-133.9894	0.3666005
-134.9973	0.35267
-136.0049	0.3361464
-136.9959	0.3193048
-137.9911	0.3043111
-138.9989	0.2870896
-140.0074	0.2709886
-141.0036	0.2580072
-142.0248	0.239456
-142.9975	0.2218289
-144.0015	0.2031047
-145.009	0.1822587
-145.9937	0.1622674
-146.9998	0.1409512
-147.9881	0.1207281
-148.99	0.09761338
-149.9943	0.07566352
-151.0061	0.05497059
-152.0006	0.03286555
-152.9863	0.009794587
-153.9705	-0.01298196
-154.9669	-0.04225972
-155.9589	-0.07239088
-156.9651	-0.1017985
-157.9588	-0.1353458
-158.9663	-0.1646238
-159.9806	-0.1942523
-160.975	-0.2256487
-161.9948	-0.2580464
-162.9913	-0.2900459
-163.9927	-0.3266559
-165.0124	-0.3635103
-166.0056	-0.3999326
-167.0066	-0.4384129
-168.0068	-0.475516
-169.0164	-0.515721
-170.0142	-0.5543849
-171.0168	-0.5988617
-172.0184	-0.6459745
-172.9823	-0.6889069
-173.9916	-0.7363718
-174.988	-0.7827905
-175.9782	-0.8269219
-176.9738	-0.8760833
-177.9503	-0.9254596
-178.94	-0.974589
-179.9209	-1.028179
-180.9257	-1.086805
-181.9368	-1.146718
-182.925	-1.207509
-183.9409	-1.270819
-184.9565	-1.331445
-185.9621	-1.389319
-186.9633	-1.454154
-187.9722	-1.521076
-188.9663	-1.589054
-189.9746	-1.661915
-190.989	-1.734542
-191.9906	-1.804671
-192.9899	-1.882985
-193.984	-1.957035
-194.9662	-2.035188
-195.9549	-2.112721
-196.9607	-2.187926
-197.9389	-2.270333
-198.9366	-2.345881
-199.9315	-2.432725
-200.9164	-2.522295
-201.921	-2.608558
-202.9293	-2.704035
-203.9285	-2.794437
-204.9183	-2.878523
-205.9245	-2.972792
-206.9161	-3.06741
-207.911	-3.166466
-208.9304	-3.270045
-209.9264	-3.372418
-210.9226	-3.474947
-211.9282	-3.576905
-212.946	-3.685511
-213.9619	-3.794828
-214.9697	-3.901001
-215.9787	-4.006154
-216.9561	-4.109315
-217.9359	-4.208782
-218.944	-4.322116
-219.9419	-4.437178
-220.9578	-4.556468
-221.9906	-4.681514
-223.0097	-4.796568
-224.0265	-4.912112
-225.0297	-5.025971
-226.0089	-5.136925
-226.9747	-5.250558
-227.9439	-5.365149
-228.935	-5.480634
-229.9366	-5.595201
-230.9462	-5.712566
-231.964	-5.835673
-232.9607	-5.957067
-233.9342	-6.078755
-234.9356	-6.201643
-235.9422	-6.317552
-236.9385	-6.431637
-237.9574	-6.553665
-238.9395	-6.673173
-239.9186	-6.796461
-240.9238	-6.924783
-241.9252	-7.046017
-242.9179	-7.164842
-243.9131	-7.28286
-244.9155	-7.401602
-245.8892	-7.521498
-246.9113	-7.637509
-247.9162	-7.756136
-248.9092	-7.870247
-249.9348	-7.980127
-250.9483	-8.102494
-251.965	-8.223511
-252.9589	-8.340331
-253.9595	-8.457642
-254.9305	-8.564404
-255.9241	-8.663188
-256.9122	-8.769479
-257.8947	-8.882284
-258.8978	-8.997009
-259.8958	-9.11585
-260.8962	-9.234713
-261.9146	-9.348619
-262.9268	-9.456354
-263.933	-9.566608
-264.9653	-9.672401
-265.9792	-9.767305
-266.9736	-9.86738
-267.9741	-9.963404
-268.9465	-10.05087
-269.9296	-10.15344
-270.9381	-10.25897
-271.9534	-10.36127
-272.9676	-10.46769
-273.9935	-10.56403
-275.0009	-10.65182
-275.9853	-10.73522
-277.0024	-10.82031
-277.9824	-10.90784
-278.9549	-10.99014
-279.9469	-11.07767
-280.9176	-11.16356
-281.9075	-11.23655
-282.9248	-11.32081
-283.9153	-11.40638
-284.9305	-11.48633
-285.9445	-11.57288
-286.9455	-11.64973
-287.9606	-11.71852
-288.9434	-11.78916
-289.9554	-11.86048
-290.96	-11.93264
-291.9523	-12.00267
-292.9551	-12.07148
-293.919	-12.13669
-294.9095	-12.1953
-295.9028	-12.25683
-296.9046	-12.31768
-297.923	-12.37466
-298.925	-12.43584
-299.9382	-12.49549
-300.9453	-12.5507
