VvsRef	A	VvsRef1	A1	VvsRef2	A2	VvsRef3	A3	VvsRef4	A4	VvsRef5	A5	VvsRef6	A6	VvsRef7	A7	VvsRef8	A8	VvsRef9	A9
Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt
0.0842736	2.04503e-06	0.0842719	3.18561e-06	0.084287	5.76064e-06	0.0842995	8.75264e-06	0.0842118	1.38036e-05	0.0841648	3.22662e-05	0.0842649	6.88489e-05	0.0843651	0.000139172	0.0677644	0.000255905	0.0806807	0.000406096
0.0822807	1.9953e-06	0.0822811	3.08118e-06	0.0822719	5.48826e-06	0.0822469	8.42832e-06	0.082251	1.31182e-05	0.0822824	3.1034e-05	0.0822624	6.58017e-05	0.0821623	0.00013585	0.0700673	0.000289281	0.0924955	0.000392746
0.0802807	1.9481e-06	0.0802903	3.02465e-06	0.0802944	5.21074e-06	0.0802819	8.14024e-06	0.0801985	1.25853e-05	0.0804001	2.95155e-05	0.0802599	6.38369e-05	0.0804602	0.000131863	0.076976	0.000255905	0.0795793	0.000386071
0.0782836	1.90492e-06	0.0782677	2.93337e-06	0.078271	5.06476e-06	0.0783002	7.92731e-06	0.0782627	1.19665e-05	0.0780972	2.85097e-05	0.0782574	6.10561e-05	0.0782574	0.000127544	0.0909937	0.000245892	0.0809811	0.000396083
0.0762689	1.86342e-06	0.076271	2.88559e-06	0.0762831	5.05337e-06	0.0762769	7.70202e-06	0.0762268	1.14863e-05	0.0760947	2.7171e-05	0.0763049	5.91246e-05	0.0764551	0.000125218	0.0791788	0.000265918	0.0808809	0.00037272
0.0742702	1.82456e-06	0.0742785	2.81e-06	0.0742681	5.0358e-06	0.074266	7.51617e-06	0.0742827	1.10562e-05	0.0741122	2.60786e-05	0.0744025	5.686e-05	0.0737517	0.000121564	0.0728709	0.000252568	0.0584527	0.00037272
0.0722577	1.78826e-06	0.0722627	2.76577e-06	0.0722739	4.82079e-06	0.072276	7.29907e-06	0.0721967	1.06177e-05	0.0721898	2.4973e-05	0.0719995	5.50784e-05	0.0722498	0.000117577	0.0977021	0.000259243	0.0633589	0.000376058
0.0702547	1.75252e-06	0.0702702	2.69719e-06	0.0702651	4.58966e-06	0.0702902	7.10253e-06	0.0702109	1.02736e-05	0.0701472	2.40339e-05	0.0703474	5.30969e-05	0.0702473	0.000114254	0.0589534	0.000255905	0.0781775	0.000366045
0.0682705	1.71881e-06	0.0682668	2.65799e-06	0.0682689	4.49194e-06	0.0682751	6.87571e-06	0.0682084	9.83788e-06	0.0683449	2.32346e-05	0.0680946	5.12652e-05	0.0686453	0.000112261	0.0571511	0.000229204	0.0645604	0.000356032
0.0662747	1.68728e-06	0.0662735	2.59815e-06	0.0662643	4.52354e-06	0.0662851	6.68028e-06	0.0662226	9.61587e-06	0.0661822	2.23754e-05	0.066042	4.92338e-05	0.066042	0.000109271	0.0672638	0.000259243	0.0692663	0.00035937
0.0642726	1.65639e-06	0.0642784	2.55815e-06	0.0642764	4.53875e-06	0.064291	6.47569e-06	0.0642284	9.26619e-06	0.0642598	2.15562e-05	0.0642898	4.7552e-05	0.0638393	0.000105616	0.0494414	0.00023588	0.0646605	0.00035937
0.0622484	1.62671e-06	0.0622517	2.50676e-06	0.062228	4.34568e-06	0.0622592	6.34096e-06	0.0621842	9.0747e-06	0.0621772	2.07902e-05	0.0623874	4.61034e-05	0.0623374	0.000102958	0.0534464	0.000212517	0.0633589	0.00035937
0.06024	1.59752e-06	0.0602559	2.46945e-06	0.060263	4.14512e-06	0.0602567	6.20164e-06	0.06019	8.75e-06	0.0602547	1.9971e-05	0.0603348	4.47213e-05	0.0601346	0.000100632	0.0857871	0.00024923	0.0566505	0.000349357
0.0582667	1.5684e-06	0.0582667	2.42042e-06	0.0582625	4.06893e-06	0.0582542	6.12372e-06	0.0582041	8.58904e-06	0.0581721	1.93516e-05	0.0584325	4.32727e-05	0.0582322	9.79742e-05	0.0452361	0.000222529	0.0544477	0.000352695
0.0562554	1.54222e-06	0.0562767	2.38586e-06	0.0562892	4.12442e-06	0.0562684	6.01357e-06	0.0561599	8.33373e-06	0.0561896	1.86922e-05	0.0560294	4.16575e-05	0.0561296	9.4984e-05	0.0668633	0.000209179	0.0599546	0.000342682
0.0542684	1.51588e-06	0.0542759	2.34377e-06	0.0542742	4.14845e-06	0.0543076	5.92662e-06	0.0541908	8.08396e-06	0.0542472	1.80861e-05	0.054077	4.03754e-05	0.0543273	9.33228e-05	0.0399294	0.000199166	0.0469382	0.000329332
0.0522688	1.48991e-06	0.0522834	2.30811e-06	0.05228	3.97351e-06	0.0522884	5.79675e-06	0.0522133	7.92577e-06	0.0522847	1.75599e-05	0.0521746	3.88601e-05	0.0518241	9.03326e-05	0.0517443	0.000232542	0.0487405	0.000332669
0.0502541	1.46634e-06	0.0502742	2.26949e-06	0.0502692	3.78808e-06	0.0502817	5.67605e-06	0.0501857	7.65935e-06	0.0502221	1.68006e-05	0.0503222	3.76446e-05	0.0502221	8.76747e-05	0.0473387	0.000212517	0.0524452	0.000315981
0.0482691	1.4421e-06	0.0482708	2.23496e-06	0.0482729	3.7312e-06	0.0482708	5.51785e-06	0.0481915	7.54279e-06	0.0481595	1.62611e-05	0.0482697	3.65123e-05	0.0481195	8.60135e-05	0.0449357	0.000215854	0.0368255	0.000322657
0.0462458	1.41617e-06	0.0462524	2.19854e-06	0.046237	3.79482e-06	0.0462474	5.39089e-06	0.0461723	7.2403e-06	0.0462371	1.56816e-05	0.0463172	3.53966e-05	0.0459167	8.36878e-05	0.0522449	0.000192491	0.0486404	0.000319319
0.0442545	1.39324e-06	0.0442516	2.16201e-06	0.0442491	3.83294e-06	0.0442699	5.25616e-06	0.0442032	7.06268e-06	0.0442546	1.53553e-05	0.0441645	3.45308e-05	0.0442146	8.20265e-05	0.0211057	0.000195829	0.0469382	0.000309306
0.042242	1.37099e-06	0.0422474	2.12684e-06	0.0422528	3.65772e-06	0.0422633	5.16893e-06	0.042209	6.82402e-06	0.0420919	1.48491e-05	0.042162	3.3232e-05	0.0420118	7.93686e-05	0.0463375	0.000192491	0.0411309	0.000325994
0.0402566	1.34754e-06	0.0402574	2.09279e-06	0.0402607	3.48674e-06	0.0402607	5.08421e-06	0.0401731	6.70746e-06	0.0403697	1.43762e-05	0.0400593	3.22662e-05	0.0402095	7.70429e-05	0.0381272	0.000189154	0.0377267	0.000305969
0.0382532	1.32682e-06	0.0382691	2.06517e-06	0.0382812	3.43806e-06	0.0382833	5.05434e-06	0.0381706	6.41329e-06	0.038207	1.40032e-05	0.038207	3.12172e-05	0.0383071	7.47172e-05	0.046738	0.000182478	0.0265125	0.000302631
0.0362311	1.30382e-06	0.0362382	2.02856e-06	0.0362411	3.50959e-06	0.0362474	4.97837e-06	0.0361764	6.26065e-06	0.0361644	1.3557e-05	0.0362045	2.99184e-05	0.0363046	7.40527e-05	0.0260119	0.000185816	0.0419319	0.000312644
0.0342565	1.28197e-06	0.0342574	2.00278e-06	0.034249	3.55216e-06	0.0342782	4.93406e-06	0.0341989	6.12467e-06	0.0341619	1.32039e-05	0.034202	2.91358e-05	0.0344022	7.1727e-05	0.0220069	0.000179141	0.0350233	0.000292618
0.0322494	1.26046e-06	0.0322657	1.96614e-06	0.0322569	3.3925e-06	0.032234	4.83266e-06	0.0321797	5.9415e-06	0.0321194	1.25379e-05	0.0322996	2.84698e-05	0.0323997	6.97335e-05	0.0315188	0.000162453	0.0256114	0.000295956
0.0302448	1.24168e-06	0.0302473	1.94208e-06	0.0302356	3.22249e-06	0.0302648	4.7371e-06	0.0301772	5.83882e-06	0.0301369	1.21449e-05	0.0301969	2.76039e-05	0.0300968	6.80723e-05	0.0469382	0.000179141	0.030818	0.000295956
0.0282527	1.2199e-06	0.0282548	1.90566e-06	0.0282561	3.18179e-06	0.0282665	4.60084e-06	0.0281664	5.61958e-06	0.0282144	1.19451e-05	0.0279942	2.67214e-05	0.0283947	6.64111e-05	0.0269131	0.000179141	0.0273136	0.000279268
0.0262506	1.20059e-06	0.0262598	1.88361e-06	0.0262577	3.25499e-06	0.0262681	4.5075e-06	0.0261972	5.58905e-06	0.0261519	1.14656e-05	0.0259916	2.57723e-05	0.0257914	6.44176e-05	0.0160994	0.000172466	0.0222071	0.000285943
0.0242431	1.18055e-06	0.0242539	1.84694e-06	0.0242448	3.30145e-06	0.0242573	4.38499e-06	0.0241697	5.4614e-06	0.0241694	1.10859e-05	0.0241393	2.49564e-05	0.0241894	6.34209e-05	0.0203047	0.000149103	0.0169005	0.000269255
0.0222347	1.16089e-06	0.0222481	1.82563e-06	0.022236	3.14061e-06	0.0222589	4.32582e-06	0.0222005	5.35871e-06	0.0222269	1.08728e-05	0.022287	2.40405e-05	0.0220867	6.10952e-05	0.0367254	0.000165791	0.017301	0.000279268
0.0202485	1.14327e-06	0.0202414	1.78924e-06	0.0202481	2.97657e-06	0.0202397	4.2604e-06	0.0201813	5.18665e-06	0.0201643	1.04865e-05	0.0202845	2.36076e-05	0.019884	5.97662e-05	0.0190031	0.000169128	0.025311	0.000265918
0.0182309	1.12209e-06	0.0182347	1.77149e-06	0.0182351	2.94233e-06	0.0182622	4.25721e-06	0.0181871	5.18388e-06	0.0181218	1.01201e-05	0.018332	2.30914e-05	0.0180817	5.77727e-05	0.0134962	0.000159115	0.0148979	0.000265918
0.0162364	1.1043e-06	0.0162138	1.73035e-06	0.0162326	3.02226e-06	0.0162764	4.19206e-06	0.0161763	5.03679e-06	0.0161593	9.75382e-06	0.0162794	2.19924e-05	0.0160792	5.74405e-05	0.00498547	0.000145765	0.0202046	0.000279268
0.0142368	1.08526e-06	0.0142589	1.71712e-06	0.0142426	3.06692e-06	0.0142655	4.16081e-06	0.0141738	4.92023e-06	0.0141568	9.50739e-06	0.0142769	2.17427e-05	0.0142769	5.5447e-05	0.0234086	0.000135752	0.0232084	0.000259243
0.0122342	1.06753e-06	0.0122321	1.67898e-06	0.0122255	2.91274e-06	0.0122338	4.0715e-06	0.0121629	4.83698e-06	0.0121943	9.20766e-06	0.0122243	2.08768e-05	0.0123745	5.41181e-05	0.0254112	0.000159115	-0.00502713	0.00026258
0.0102221	1.04954e-06	0.0102246	1.66379e-06	0.0102292	2.75648e-06	0.0102396	3.99594e-06	0.0101687	4.67046e-06	0.0103119	9.04781e-06	0.00982131	1.99444e-05	0.0102719	5.24569e-05	-0.00362536	0.00015244	0.0114937	0.000255905
0.00824046	1.03255e-06	0.00823128	1.62717e-06	0.00824129	2.72238e-06	0.00822878	3.87524e-06	0.00815786	4.64549e-06	0.00810916	8.75475e-06	0.00846961	1.9295e-05	0.00806911	5.14601e-05	0.00418446	0.000135752	0.0134962	0.000242555
0.00623419	1.01504e-06	0.00623711	1.61267e-06	0.00623878	2.80357e-06	0.00623878	3.79773e-06	0.00616368	4.4096e-06	0.00614669	8.40841e-06	0.00646709	1.88953e-05	0.00606659	5.01311e-05	0.00919076	0.000135752	-2.08289e-05	0.000255905
0.00423918	9.98881e-07	0.0042446	1.57622e-06	0.00423209	2.85725e-06	0.00421957	3.68953e-06	0.00414447	4.32634e-06	0.00416419	8.10869e-06	0.00416419	1.88454e-05	0.00446457	4.94667e-05	0.00708811	0.00013909	0.00338345	0.00024923
0.00222957	9.8192e-07	0.0022329	1.56358e-06	0.0022546	2.7028e-06	0.00225043	3.64314e-06	0.00218368	4.13763e-06	0.00224178	7.78898e-06	0.00191136	1.74966e-05	0.00206155	4.68087e-05	-0.00312473	0.000145765	-0.000621585	0.000239217
0.000246656	9.65023e-07	0.000257085	1.52647e-06	0.000247907	2.54904e-06	0.000264595	3.59008e-06	0.000222876	4.10432e-06	0.000239257	7.92885e-06	0.000359408	1.7813e-05	0.000359408	4.68087e-05	-0.00863166	0.000135752	-0.00382561	0.00024923
-0.00176838	9.48545e-07	-0.0017688	1.51805e-06	-0.0017713	2.52015e-06	-0.0017421	3.60077e-06	-0.00182971	3.87676e-06	-0.00184336	7.45596e-06	-0.00189343	1.64976e-05	-0.00214374	4.51475e-05	-0.00152272	0.00012574	-0.000120955	0.000242555
-0.00378425	9.3368e-07	-0.00378967	1.47761e-06	-0.0037759	2.60376e-06	-0.00376965	3.54008e-06	-0.00384057	3.7935e-06	-0.00388593	7.18288e-06	-0.00384588	1.65975e-05	-0.00394601	4.48153e-05	-0.00793078	0.000129077	-0.0120359	0.000229204
-0.00577509	9.1723e-07	-0.00578301	1.47141e-06	-0.00577217	2.66182e-06	-0.00576799	3.51952e-06	-0.00585978	3.71025e-06	-0.00586843	7.04301e-06	-0.00594853	1.63643e-05	-0.00594853	4.28218e-05	0.00188156	0.000129077	-0.00662914	0.000232542
-0.00776175	9.01804e-07	-0.00777802	1.43302e-06	-0.00776425	2.51056e-06	-0.00777051	3.44882e-06	-0.00784561	3.57149e-06	-0.00787094	6.73663e-06	-0.0081513	1.54818e-05	-0.00795104	4.21573e-05	-0.0156405	0.000129077	-0.00572801	0.000229204
-0.00977345	8.8625e-07	-0.00978388	1.42541e-06	-0.00978555	2.35708e-06	-0.0097772	3.3859e-06	-0.00983978	3.53541e-06	-0.00977334	6.61008e-06	-0.009503	1.50489e-05	-0.0100537	4.01638e-05	-0.0124364	0.000109052	-0.00983317	0.000225867
-0.0117693	8.72158e-07	-0.0117672	1.38791e-06	-0.011763	2.32743e-06	-0.0117839	3.26909e-06	-0.0118173	3.36612e-06	-0.0116958	6.46355e-06	-0.0119561	1.47991e-05	-0.0117558	3.98316e-05	-0.00933254	0.000119064	-0.00622864	0.000222529
-0.0138027	8.56893e-07	-0.0137914	1.38066e-06	-0.013801	2.42063e-06	-0.0137781	3.2063e-06	-0.0138365	3.37722e-06	-0.0138785	6.25707e-06	-0.0134079	1.35503e-05	-0.0139586	3.81704e-05	-0.0182437	0.000115727	-0.0141386	0.000219192
-0.0157877	8.4254e-07	-0.0157839	1.34304e-06	-0.015791	2.47494e-06	-0.0157973	3.10533e-06	-0.0158223	3.28564e-06	-0.015861	6.07724e-06	-0.0158109	1.32672e-05	-0.0157609	3.78381e-05	-0.0151398	0.000115727	-0.0222488	0.000219192
-0.0177948	8.2878e-07	-0.0177898	1.3419e-06	-0.0177977	2.33444e-06	-0.0177748	3.0681e-06	-0.0178582	3.25511e-06	-0.0177233	5.75088e-06	-0.0181138	1.29509e-05	-0.0177634	3.68414e-05	-0.0195454	0.000112389	-0.0280561	0.000199166
-0.0197869	8.14255e-07	-0.0197865	1.30112e-06	-0.0197919	2.18381e-06	-0.0197773	3.02865e-06	-0.019844	3.1108e-06	-0.019866	5.59769e-06	-0.0202665	1.27011e-05	-0.0197659	3.61769e-05	-0.0274553	0.000102377	-0.0197456	0.000209179
-0.0217877	8.00818e-07	-0.0217957	1.29987e-06	-0.021784	2.15325e-06	-0.021784	3.04657e-06	-0.0218382	3.14133e-06	-0.0218085	5.61767e-06	-0.0220688	1.23348e-05	-0.0218686	3.48479e-05	-0.0155404	0.000105714	-0.0147393	0.000202504
-0.0237852	7.8673e-07	-0.0237865	1.25895e-06	-0.0237844	2.24812e-06	-0.0237781	3.00171e-06	-0.0238407	3.04975e-06	-0.023851	5.27132e-06	-0.0242716	1.16687e-05	-0.0236708	3.41835e-05	-0.0244516	0.000112389	-0.0278558	0.000195829
-0.0257932	7.73751e-07	-0.025804	1.26037e-06	-0.0257848	2.31124e-06	-0.0257974	2.97559e-06	-0.0258432	2.95817e-06	-0.0258536	5.14478e-06	-0.0258736	1.16854e-05	-0.0259737	3.28545e-05	-0.0366669	0.000102377	-0.0298584	0.000205841
-0.0277928	7.61376e-07	-0.027789	1.21953e-06	-0.0277894	2.16603e-06	-0.0277915	2.92212e-06	-0.0278541	2.92764e-06	-0.0279162	4.9383e-06	-0.0279262	1.13024e-05	-0.0278761	3.25222e-05	-0.034364	9.9039e-05	-0.0204465	0.000199166
-0.0297907	7.48381e-07	-0.0297799	1.22362e-06	-0.0298066	2.01942e-06	-0.0297899	2.86281e-06	-0.0298399	2.78055e-06	-0.0297385	4.6852e-06	-0.0302291	1.08028e-05	-0.0300789	3.11933e-05	-0.0227494	9.9039e-05	-0.0378684	0.000195829
-0.0318012	7.34947e-07	-0.0317866	1.1815e-06	-0.0317882	1.99782e-06	-0.0318216	2.74655e-06	-0.0318508	2.78888e-06	-0.0318211	4.49871e-06	-0.0322816	1.00702e-05	-0.0320814	3.11933e-05	-0.0363665	0.000102377	-0.0349648	0.000199166
-0.0337991	7.22441e-07	-0.0337932	1.18392e-06	-0.0337887	2.08658e-06	-0.0337782	2.69544e-06	-0.0338366	2.60572e-06	-0.0337835	4.45209e-06	-0.0338336	9.47075e-06	-0.0340839	2.98643e-05	-0.0344642	9.9039e-05	-0.0328621	0.000182478
-0.0357958	7.09457e-07	-0.0357908	1.14611e-06	-0.0357787	2.15526e-06	-0.0357933	2.62557e-06	-0.0358475	2.54744e-06	-0.035766	4.31888e-06	-0.0355858	9.4541e-06	-0.0358862	2.88676e-05	-0.0395706	8.90262e-05	-0.0434755	0.000182478
-0.0377912	6.98032e-07	-0.0377883	1.14897e-06	-0.0377853	2.01838e-06	-0.0377749	2.58154e-06	-0.0378667	2.38648e-06	-0.0378687	4.08576e-06	-0.0376384	8.97122e-06	-0.0379888	2.78708e-05	-0.0332626	8.90262e-05	-0.0405718	0.000185816
-0.0397975	6.86165e-07	-0.0398025	1.10958e-06	-0.0397962	1.87135e-06	-0.039815	2.54376e-06	-0.0398776	2.37815e-06	-0.0398311	3.98585e-06	-0.0399413	8.85466e-06	-0.0397911	2.72063e-05	-0.0372677	9.57014e-05	-0.0375681	0.000175803
-0.0417979	6.74486e-07	-0.0418041	1.11455e-06	-0.0418008	1.84698e-06	-0.0417966	2.58112e-06	-0.0418717	2.18944e-06	-0.0418737	3.69945e-06	-0.0418937	8.48833e-06	-0.0417936	2.65419e-05	-0.0519862	8.56887e-05	-0.0370674	0.000175803
-0.0437983	6.63087e-07	-0.0438075	1.07325e-06	-0.0437971	1.94698e-06	-0.0438075	2.5282e-06	-0.0438242	2.14226e-06	-0.0437761	3.65949e-06	-0.0438963	7.88889e-06	-0.0435959	2.62096e-05	-0.0464793	8.23511e-05	-0.0382689	0.000179141
-0.0457992	6.51962e-07	-0.0458034	1.08122e-06	-0.0457871	2.01109e-06	-0.0457933	2.52529e-06	-0.0458935	2.059e-06	-0.0458587	3.55292e-06	-0.0459989	7.75568e-06	-0.0456985	2.48806e-05	-0.0423741	7.90135e-05	-0.0566921	0.000179141
-0.0477825	6.41345e-07	-0.0478009	1.03977e-06	-0.0477875	1.87962e-06	-0.0478084	2.47153e-06	-0.0478459	1.9813e-06	-0.0478412	3.45967e-06	-0.0479013	7.3394e-06	-0.047701	2.55451e-05	-0.0437759	7.90135e-05	-0.0547897	0.000175803
-0.0498025	6.30019e-07	-0.0497942	1.04949e-06	-0.0497963	1.72975e-06	-0.0497859	2.42445e-06	-0.0498401	1.94522e-06	-0.0498838	3.06005e-06	-0.0497536	7.03968e-06	-0.0497036	2.35517e-05	-0.0547897	8.90262e-05	-0.0554906	0.000155778
-0.0518009	6.1926e-07	-0.0517959	1.00885e-06	-0.0517821	1.71197e-06	-0.0517926	2.31972e-06	-0.0518676	1.80646e-06	-0.0518062	2.94682e-06	-0.0519063	6.77326e-06	-0.0518062	2.38839e-05	-0.0607973	7.23384e-05	-0.0489824	0.000169128
-0.0538205	6.07724e-07	-0.0538109	1.01841e-06	-0.0538055	1.8117e-06	-0.0538201	2.27444e-06	-0.0538868	1.85086e-06	-0.0537286	2.92684e-06	-0.0539089	6.40693e-06	-0.0541091	2.25549e-05	-0.0634006	6.56632e-05	-0.0507847	0.000165791
-0.0558139	5.96859e-07	-0.0558118	9.75601e-07	-0.0558059	1.87823e-06	-0.0558018	2.19985e-06	-0.0558894	1.77038e-06	-0.0559714	2.72702e-06	-0.0559114	6.25707e-06	-0.0558112	2.18904e-05	-0.0503842	7.56759e-05	-0.058995	0.000159115
-0.0578256	5.87093e-07	-0.057826	9.87463e-07	-0.0578084	1.7453e-06	-0.0578251	2.16554e-06	-0.0578752	1.77871e-06	-0.0579339	2.40066e-06	-0.0578138	5.80749e-06	-0.0581141	2.05615e-05	-0.0562916	7.90135e-05	-0.0560914	0.000159115
-0.0598068	5.77337e-07	-0.0598093	9.44182e-07	-0.0597964	1.60696e-06	-0.0597943	2.13401e-06	-0.0598527	1.6677e-06	-0.0596561	2.38068e-06	-0.0600666	5.39121e-06	-0.0603169	2.08937e-05	-0.0665045	7.90135e-05	-0.0608974	0.000155778
-0.0618152	5.66892e-07	-0.0618001	9.55599e-07	-0.061801	1.58509e-06	-0.0617801	2.18235e-06	-0.0618886	1.7121e-06	-0.0617788	2.36736e-06	-0.0618188	5.14144e-06	-0.0620191	1.9897e-05	-0.0729125	7.56759e-05	-0.0668048	0.000159115
-0.0638085	5.57082e-07	-0.063796	9.14236e-07	-0.0637805	1.68599e-06	-0.063791	2.12651e-06	-0.0638744	1.62052e-06	-0.0639615	2.00103e-06	-0.0637713	5.02489e-06	-0.0635209	1.92325e-05	-0.0639012	6.56632e-05	-0.0586946	0.00015244
-0.0658194	5.47493e-07	-0.0658194	9.27625e-07	-0.0658227	1.7551e-06	-0.0658018	2.13123e-06	-0.0658519	1.56224e-06	-0.065944	2.06764e-06	-0.0658739	5.09149e-06	-0.0663245	1.82358e-05	-0.0666046	7.23384e-05	-0.0779188	0.000142427
-0.0678131	5.37503e-07	-0.0677985	8.86178e-07	-0.0678023	1.62377e-06	-0.067821	2.08123e-06	-0.0678377	1.55114e-06	-0.0681067	1.72129e-06	-0.0679265	4.44209e-06	-0.0681267	1.8568e-05	-0.0707097	6.90008e-05	-0.0704094	0.00015244
-0.0698048	5.27203e-07	-0.0698019	9.01596e-07	-0.0698006	1.48098e-06	-0.0698027	2.0415e-06	-0.0698486	1.42348e-06	-0.0697087	1.34164e-06	-0.0698289	4.29223e-06	-0.0697288	1.75713e-05	-0.0855284	6.23256e-05	-0.0619988	0.00013909
-0.0718232	5.18617e-07	-0.0718086	8.56732e-07	-0.0718177	1.4648e-06	-0.0718261	1.93483e-06	-0.0718595	1.44013e-06	-0.0721117	1.22842e-06	-0.0718314	4.07577e-06	-0.0716311	1.7239e-05	-0.0690076	5.8988e-05	-0.0752154	0.00013909
-0.073819	5.08383e-07	-0.0738136	8.74122e-07	-0.0738057	1.56661e-06	-0.0737952	1.9008e-06	-0.073862	1.27917e-06	-0.0737538	1.33498e-06	-0.0737338	3.42637e-06	-0.0737338	1.69068e-05	-0.0715108	5.8988e-05	-0.0843269	0.000145765
-0.0758194	4.98149e-07	-0.0758086	8.29841e-07	-0.075827	1.63731e-06	-0.0758144	1.82649e-06	-0.0758478	1.24032e-06	-0.0758164	1.32166e-06	-0.0763371	3.49298e-06	-0.0759366	1.59101e-05	-0.0746147	5.56505e-05	-0.0740139	0.000132415
-0.0778165	4.89175e-07	-0.0778161	8.47064e-07	-0.077819	1.50536e-06	-0.0777878	1.79788e-06	-0.0778837	1.11544e-06	-0.0777388	1.01528e-06	-0.0775386	3.22656e-06	-0.0777388	1.52456e-05	-0.0885322	6.56632e-05	-0.0778187	0.000132415
-0.0798278	4.80707e-07	-0.0798353	8.01839e-07	-0.079832	1.37167e-06	-0.0798362	1.77649e-06	-0.0798862	1.08768e-06	-0.0797614	1.20177e-06	-0.0800417	2.57716e-06	-0.0800417	1.49133e-05	-0.0830252	5.23129e-05	-0.0813231	0.000135752
-0.0818257	4.72276e-07	-0.0818145	8.19007e-07	-0.0818366	1.35243e-06	-0.0818178	1.82399e-06	-0.0818971	9.46149e-07	-0.0817639	8.42108e-07	-0.0820943	3.0767e-06	-0.0819441	1.42488e-05	-0.0808225	5.8988e-05	-0.082825	0.000132415
-0.0838287	4.62051e-07	-0.0838262	7.72643e-07	-0.0838266	1.45862e-06	-0.083812	1.77774e-06	-0.0838579	8.96195e-07	-0.0838665	6.15652e-07	-0.084197	2.19418e-06	-0.0843471	1.45811e-05	-0.0842267	5.8988e-05	-0.0801216	0.00012574
-0.0858191	4.53105e-07	-0.0858145	7.9195e-07	-0.0858229	1.53175e-06	-0.085802	1.77871e-06	-0.0858854	8.76769e-07	-0.0859091	6.48955e-07	-0.0858991	2.394e-06	-0.0859492	1.29199e-05	-0.0934383	5.56505e-05	-0.0952406	0.000122402
-0.0878141	4.42031e-07	-0.0878037	7.47086e-07	-0.0878003	1.40389e-06	-0.0878129	1.74121e-06	-0.0878796	7.71311e-07	-0.0878115	5.09085e-07	-0.0876012	2.26079e-06	-0.0876513	1.25876e-05	-0.0930378	5.23129e-05	-0.0919364	0.00012574
-0.0898375	4.34413e-07	-0.0898421	7.66142e-07	-0.08983	1.26361e-06	-0.0898154	1.7019e-06	-0.0899072	7.87962e-07	-0.0899342	4.29159e-07	-0.0897039	2.06098e-06	-0.0901544	1.22554e-05	-0.0882318	4.89753e-05	-0.086029	0.000112389
-0.0918346	4.23881e-07	-0.0918329	7.21528e-07	-0.0918221	1.24395e-06	-0.0918262	1.593e-06	-0.0918763	6.43652e-07	-0.0919367	1.96042e-07	-0.0919066	1.81121e-06	-0.0916563	1.19231e-05	-0.0907349	5.56505e-05	-0.0915359	0.000119064
-0.0938421	4.15425e-07	-0.0938304	7.43502e-07	-0.0938246	1.34896e-06	-0.0938288	1.5655e-06	-0.0938872	6.76955e-07	-0.0938191	1.89382e-07	-0.0936088	1.16181e-06	-0.0939592	1.09264e-05	-0.100647	5.56505e-05	-0.103651	0.000122402
-0.0958296	4.05031e-07	-0.0958246	6.97666e-07	-0.0958188	1.42389e-06	-0.0958021	1.49605e-06	-0.095898	6.1035e-07	-0.0959017	9.54895e-09	-0.0963122	1.19511e-06	-0.0956614	1.15909e-05	-0.101949	5.23129e-05	-0.0925372	0.000112389
-0.0978175	3.96959e-07	-0.0978179	7.1675e-07	-0.0978192	1.29437e-06	-0.0978088	1.47536e-06	-0.0978171	6.40877e-07	-0.0979042	-1.83605e-07	-0.0979643	6.78927e-07	-0.0980644	1.05942e-05	-0.0976436	3.89626e-05	-0.101649	0.000102377
-0.0998092	3.87878e-07	-0.0998046	6.69803e-07	-0.0998071	1.15957e-06	-0.0998029	1.44799e-06	-0.099853	5.35419e-07	-0.0998667	-2.37534e-08	-0.0997165	5.12415e-07	-0.100367	9.92968e-06	-0.0986449	4.23002e-05	-0.0972431	0.000112389
-0.101815	3.78391e-07	-0.101795	6.92304e-07	-0.10182	1.13728e-06	-0.101801	1.5005e-06	-0.101864	5.90923e-07	-0.101749	-3.36796e-07	-0.102019	7.12229e-07	-0.102069	8.93294e-06	-0.101448	4.89753e-05	-0.104352	0.000102377
