Tension	Intensidad
mV	uA
SOlucion	Fe
545.8735	2.509768
546.8986	2.504806
547.9177	2.500965
548.9297	2.497005
549.9269	2.491223
550.9119	2.489077
551.9008	2.485857
552.8982	2.48
553.8989	2.475788
554.8939	2.468891
555.902	2.46412
556.8918	2.463723
557.8879	2.458741
558.9205	2.458244
559.9123	2.454963
560.9097	2.44874
561.9161	2.447223
562.9069	2.442941
563.9012	2.439654
564.9009	2.436643
565.8749	2.43143
566.872	2.426604
567.8745	2.421371
568.8724	2.419289
569.8846	2.417211
570.8787	2.413283
571.8978	2.411796
572.887	2.406358
573.8821	2.402802
574.8864	2.401871
575.8494	2.39914
576.8713	2.396338
577.8862	2.394173
578.8942	2.388156
579.9088	2.383259
580.9132	2.380196
581.9042	2.375803
582.8943	2.375595
583.8888	2.374275
584.8672	2.371784
585.8781	2.369736
586.8927	2.365844
587.9023	2.363061
588.9147	2.36053
589.9215	2.357427
590.9083	2.355272
591.9023	2.351034
592.907	2.346603
593.9034	2.344023
594.8967	2.340337
595.9064	2.339535
596.9205	2.338437
597.9426	2.335659
598.9555	2.33454
599.954	2.331409
600.9376	2.329129
601.9042	2.326507
602.9121	2.322777
603.9136	2.319558
604.897	2.31634
605.9133	2.314065
606.9067	2.312889
607.9113	2.310053
608.9397	2.307798
609.9532	2.304948
610.9421	2.299626
611.9596	2.299063
612.9664	2.298883
613.9226	2.298444
614.914	2.298854
615.8971	2.295704
616.8842	2.290289
617.9154	2.285765
618.9346	2.281399
619.9313	2.278057
620.9134	2.27615
621.9095	2.274425
622.9063	2.274787
623.9066	2.272769
624.9209	2.272435
625.9166	2.27135
626.9112	2.266828
627.9117	2.265851
628.9163	2.26332
629.9048	2.260739
630.9078	2.260067
631.8932	2.258489
632.8848	2.25629
633.9019	2.255534
634.8971	2.2545
635.9127	2.253994
636.9212	2.25267
637.9136	2.25131
638.9119	2.249254
639.9099	2.244745
640.884	2.242601
641.9006	2.240575
642.8932	2.238238
643.876	2.238412
644.8885	2.240496
645.8488	2.241184
646.856	2.242407
647.8648	2.242582
648.8824	2.239389
649.8925	2.238765
650.8852	2.238715
651.8934	2.238184
652.8732	2.236501
653.8768	2.233203
654.893	2.231584
655.8893	2.228832
656.8869	2.229635
657.8907	2.231294
658.8953	2.230158
659.8859	2.230464
660.9044	2.230185
661.9098	2.229671
662.8942	2.23177
663.8978	2.232764
664.8721	2.233253
665.866	2.231742
666.8723	2.229916
667.8786	2.229619
