Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 4 - 0.315mM	Adsorbido 4 - 0.315mM	Ru 0.315mM - Au Desnudo	Ru 0.315mM - Au Desnudo
-89.07616	1.315542	-89.04689	1.226015										
-88.07397	1.306703	-88.05929	1.212382										
-87.11567	1.297583	-87.06706	1.198599										
-86.12365	1.28958	-86.06197	1.186368										
-85.11794	1.280552	-85.05566	1.173285										
-84.12173	1.272093	-84.04154	1.160192										
-83.08647	1.263792	-83.0249	1.147418										
-82.0881	1.2548	-82.03905	1.135356										
-81.07014	1.246735	-81.0536	1.124065										
-80.06454	1.237455	-80.04247	1.112661										
-79.07544	1.22851	-79.06883	1.101257										
-78.07431	1.220593	-78.04943	1.090656										
-77.0815	1.21061	-77.05933	1.079504										
-76.09503	1.202704	-76.0816	1.06942										
-75.08808	1.194851	-75.06459	1.059428										
-74.08521	1.186586	-74.08176	1.048219										
-73.08661	1.180067	-73.07143	1.038313										
-72.08587	1.172349	-72.06438	1.028685										
-71.11405	1.164343	-71.08839	1.018886										
-70.11313	1.156841	-70.0916	1.009917										
-69.13971	1.149332	-69.1042	1.001503										
-68.13575	1.141699	-68.09396	0.992686										
-67.11465	1.133954	-67.07611	0.983997										
-66.11215	1.126338	-66.10452	0.974459										
-65.08977	1.119272	-65.07681	0.965033										
-64.09741	1.112805	-64.09225	0.955854										
-63.09573	1.106889	-63.0865	0.947387										
-62.09878	1.100977	-62.04502	0.941578										
-61.12142	1.094012	-61.0525	0.933979										
-60.12206	1.087051	-60.04322	0.926843										
-59.12292	1.080778	-59.04919	0.920397										
-58.12898	1.073098	-58.06264	0.912147										
-57.11057	1.067058	-57.08397	0.90613										
-56.10479	1.062186	-56.07661	0.899363										
-55.0879	1.056128	-55.03548	0.892094										
-54.07527	1.051522	-54.02354	0.885626										
-53.07048	1.045111	-53.01466	0.877494										
-52.0655	1.03873	-52.02647	0.871487										
-51.0869	1.032034	-51.07808	0.864406										
-50.11435	1.026002	-50.08572	0.857973										
-49.10804	1.020957	-49.09766	0.853173										
-48.11504	1.014092	-48.10405	0.846925										
-47.10244	1.008406	-47.1027	0.841843										
-46.07433	1.002484	-46.12447	0.835872										
-45.11058	0.996888	-45.1112	0.82952										
-44.10485	0.992616	-44.10246	0.824179										
-43.09731	0.988288	-43.08597	0.820317										
-42.11356	0.983432	-42.05605	0.81563										
-41.10542	0.978296	-41.05442	0.810955										
-40.10545	0.97313	-40.05283	0.805759										
-39.12648	0.967945	-39.08285	0.799419										
-38.10802	0.962499	-38.09816	0.79498										
-37.0858	0.957424	-37.09597	0.790624										
-36.09332	0.952197	-36.10506	0.786135										
-35.08361	0.947643	-35.09508	0.781547										
-34.10448	0.942887	-34.09523	0.776748										
-33.1123	0.93848	-33.10563	0.773007										
-32.10577	0.933816	-32.09114	0.768543										
-31.11446	0.928598	-31.07828	0.764642										
-30.08499	0.925021	-30.05311	0.760862										
-29.06527	0.918875	-29.04839	0.755148										
-28.06213	0.913938	-28.05542	0.751333										
-27.05782	0.908989	-27.06964	0.747494										
-26.08543	0.903425	-26.09685	0.742697										
-25.0967	0.900581	-25.10583	0.740556										
-24.09698	0.896001	-24.10743	0.737329										
-23.085	0.892525	-23.10104	0.734365										
-22.08231	0.888812	-22.09724	0.730593										
-21.08958	0.884735	-21.09424	0.726237										
-20.09336	0.881566	-20.11072	0.722554										
-19.11879	0.877162	-19.09904	0.718955										
-18.12485	0.872704	-18.10852	0.717331										
-17.10973	0.869079	-17.07905	0.715069										
-16.1124	0.864663	-16.0505	0.712										
-15.10695	0.861226	-15.04346	0.708434										
-14.09487	0.858044	-14.03972	0.705252										
-13.10628	0.853302	-13.04961	0.702041										
-12.09748	0.850589	-12.05465	0.698264										
-11.09604	0.846718	-11.05627	0.696089										
-10.1043	0.843091	-10.05812	0.692441										
-9.10362	0.839882	-9.069905	0.689917										
-8.094687	0.835765	-8.080224	0.688637										
-7.0774	0.831837	-7.089602	0.685277										
-6.059767	0.828584	-6.053923	0.683327										
-5.038436	0.824752	-5.025459	0.680702										
-4.076427	0.819077	-4.039938	0.676152										
-3.104362	0.815845	-3.048573	0.672875										
-2.129771	0.811744	-2.091996	0.669851										
-1.171064	0.808949	-1.148148	0.667481										
-0.194872	0.807385	-0.178279	0.666555										
0.790467	0.803782	0.799812	0.666318										
1.786356	0.800946	1.80384	0.664922										
2.775872	0.79676	2.80919	0.661786										
3.790087	0.793907	3.809669	0.659227										
4.791722	0.790138	4.805112	0.656397										
5.767286	0.78639	5.789344	0.653126										
6.764694	0.783954	6.771034	0.65129										
7.770589	0.781753	7.795139	0.65032										
8.763242	0.780778	8.784259	0.647966										
9.786158	0.778418	9.774551	0.646908										
10.77714	0.775424	10.7656	0.645371										
11.77249	0.771819	11.74888	0.642599										
12.78137	0.768058	12.76223	0.640617										
13.76017	0.765911	13.7466	0.638506										
14.7608	0.763303	14.77594	0.637748										
15.74534	0.759821	15.76885	0.636758										
16.7361	0.756574	16.76238	0.635324										
17.74345	0.753957	17.77549	0.634725										
18.75282	0.7509	18.76197	0.63235										
19.77199	0.748335	19.78947	0.631664										
20.78139	0.746496	20.7904	0.631923										
21.78515	0.74247	21.80363	0.628476										
22.78261	0.740532	22.79758	0.62608										
23.76184	0.738849	23.76923	0.622998										
24.73758	0.735641	24.77658	0.619892										
25.7113	0.733345	25.76311	0.620048										
26.69162	0.730276	26.76757	0.618749										
27.69225	0.728228	27.76494	0.618273										
28.70778	0.726115	28.74366	0.617059										
29.72623	0.723729	29.73542	0.615964										
30.73068	0.72189	30.72317	0.615657										
31.7272	0.71877	31.72129	0.614085										
32.71597	0.717139	32.7407	0.613309										
33.71465	0.716482	33.75827	0.613048										
34.73438	0.713907	34.75885	0.611898										
35.75528	0.712425	35.76345	0.611222										
36.77049	0.71028	36.73395	0.61069										
37.74716	0.707855	37.71455	0.608478										
38.73773	0.706388	38.70919	0.608588										
39.72705	0.704495	39.71355	0.608326										
40.71114	0.702192	40.72768	0.607357										
41.73063	0.699552	41.73721	0.607										
42.73139	0.697789	42.72806	0.605633										
43.73057	0.695134	43.72487	0.604672										
44.72738	0.693596	44.72864	0.604315										
45.7357	0.692211	45.73067	0.604131										
46.75124	0.690743	46.74892	0.604054										
47.76965	0.689567	47.74694	0.603889										
48.77671	0.686892	48.74934	0.602429										
49.7726	0.685009	49.74605	0.602336										
50.76199	0.681824	50.73957	0.601124										
51.73473	0.679888	51.74559	0.600696										
52.73228	0.679544	52.73294	0.60184										
53.71814	0.677607	53.73014	0.600986										
54.70496	0.676856	54.72145	0.601879										
55.69279	0.675315	55.71449	0.602072										
56.67643	0.672537	56.72338	0.60121										
57.6845	0.67183	57.72353	0.601581										
58.68759	0.670253	58.72908	0.601323										
59.71787	0.669265	59.74846	0.601396										
60.75591	0.668367	60.73755	0.601272										
61.7601	0.666324	61.72722	0.600616										
62.75438	0.665264	62.72672	0.601295										
63.72647	0.663058	63.68739	0.600641										
64.71172	0.662036	64.69353	0.601898										
65.69912	0.661532	65.70322	0.603884										
66.69864	0.659856	66.71373	0.603521										
67.70554	0.658933	67.74043	0.604745										
68.69534	0.658062	68.74996	0.605633										
69.70586	0.655845	69.74973	0.605145										
70.6999	0.655386	70.73755	0.606404										
71.71407	0.654933	71.73341	0.607825										
72.72447	0.653997	72.7183	0.608011										
73.71775	0.654032	73.70976	0.608982										
74.732	0.652384	74.70528	0.609145										
75.70985	0.650918	75.7064	0.609333										
76.6974	0.649308	76.70729	0.609974										
77.68581	0.648151	77.69552	0.610886										
78.6871	0.647992	78.72071	0.613042										
79.67628	0.64696	79.70742	0.613598										
80.67535	0.646235	80.7043	0.614783										
81.6849	0.646575	81.71406	0.616441										
82.65543	0.645075	82.68059	0.615896										
83.66093	0.644902	83.68552	0.617934										
84.66339	0.645151	84.68839	0.619426										
85.657	0.642903	85.69446	0.61995										
86.67484	0.642694	86.71338	0.62201										
87.69009	0.641622	87.71609	0.623039										
88.69611	0.640432	88.70889	0.624409										
89.70543	0.640068	89.71994	0.627122										
90.71172	0.639599	90.72604	0.628871										
91.70982	0.639643	91.73473	0.63077										
92.70195	0.638983	92.73763	0.632796										
93.69446	0.639059	93.72306	0.633862										
94.68668	0.638957	94.72885	0.6359										
95.7111	0.638624	95.71584	0.637068										
96.72487	0.639225	96.73035	0.639195										
97.75375	0.640248	97.75945	0.64279										
98.42364	0.602299	98.39529	0.601271										
98.54045	0.557576	98.53275	0.55181										
98.16919	0.508146	98.16733	0.495582										
97.27688	0.454181	97.28552	0.433218										
96.23887	0.436572	96.25349	0.412759										
95.23577	0.42369	95.27536	0.397071										
94.23494	0.412626	94.26202	0.382475										
93.24752	0.403552	93.25573	0.369846										
92.24648	0.395638	92.28683	0.357492										
91.24047	0.387957	91.26141	0.34722										
90.23786	0.381043	90.26937	0.338252										
89.23615	0.375045	89.27129	0.329891										
88.24997	0.369004	88.26922	0.322711										
87.27321	0.362574	87.26574	0.313751										
86.28094	0.356769	86.24766	0.306638										
85.27169	0.351717	85.24485	0.299819										
84.25857	0.346342	84.22461	0.291877										
83.22634	0.34287	83.25394	0.285838										
82.21436	0.339422	82.26312	0.279969										
81.21467	0.334091	81.259	0.273794										
80.19466	0.33027	80.2569	0.268766										
79.19508	0.326283	79.227	0.263772										
78.2037	0.322785	78.22562	0.258066										
77.22231	0.320543	77.2514	0.253607										
76.25251	0.31783	76.28593	0.250108										
75.28117	0.315049	75.30939	0.245057										
74.29025	0.311424	74.30882	0.240182										
73.28703	0.308012	73.27993	0.234481										
72.29224	0.304718	72.2576	0.229121										
71.27855	0.300926	71.22966	0.224803										
70.26289	0.297809	70.22471	0.219979										
69.2696	0.295495	69.24498	0.217187										
68.27779	0.291944	68.241	0.21194										
67.28659	0.288542	67.25075	0.208526										
66.27834	0.286175	66.26261	0.207267										
65.26607	0.282244	65.23744	0.202916										
64.26539	0.280738	64.25132	0.200891										
63.28135	0.280111	63.26728	0.198054										
62.30013	0.277249	62.26656	0.193613										
61.28898	0.275633	61.2905	0.191394										
60.28781	0.273106	60.27615	0.187722										
59.27272	0.271403	59.2719	0.184104										
58.26278	0.268978	58.26425	0.181565										
57.27719	0.266909	57.24092	0.178816										
56.27399	0.265283	56.26702	0.177524										
55.25885	0.261494	55.27121	0.174781										
54.26828	0.260597	54.27067	0.172188										
53.27551	0.258327	53.27975	0.170052										
52.29327	0.25584	52.26397	0.166783										
51.32047	0.254049	51.26955	0.164654										
50.3314	0.252765	50.2887	0.161655										
49.33509	0.250598	49.31258	0.157767										
48.30974	0.248592	48.31825	0.154946										
47.29841	0.247136	47.30197	0.15298										
46.28378	0.244185	46.28815	0.150529										
45.25764	0.243079	45.28489	0.149172										
44.26643	0.241697	44.27845	0.147462										
43.262	0.239791	43.27366	0.145354										
42.26307	0.237989	42.28936	0.144495										
41.28038	0.236025	41.28135	0.141965										
40.28371	0.234515	40.28489	0.140085										
39.29723	0.233528	39.29247	0.137082										
38.29192	0.232147	38.28322	0.134676										
37.29486	0.231357	37.28028	0.133981										
36.30425	0.22948	36.28279	0.130646										
35.27959	0.227907	35.26778	0.129303										
34.28207	0.227338	34.27349	0.127382										
33.27917	0.224903	33.27064	0.124687										
32.26643	0.224405	32.26126	0.124844										
31.27993	0.223159	31.27521	0.122992										
30.28825	0.221078	30.29562	0.120696										
29.28776	0.220477	29.30711	0.11876										
28.29486	0.217985	28.31895	0.11598										
27.29509	0.216244	27.33904	0.115403										
26.30544	0.214979	26.32251	0.113922										
25.31655	0.213438	25.31948	0.112083										
24.32461	0.214178	24.32677	0.111879										
23.34266	0.21215	23.30922	0.108995										
22.34208	0.210484	22.30827	0.108286										
21.3536	0.209905	21.32042	0.107323										
20.35781	0.20728	20.31634	0.104576										
19.34848	0.207391	19.3278	0.103474										
18.35497	0.206496	18.32073	0.102251										
17.34351	0.204361	17.31551	0.100119										
16.32025	0.20303	16.30736	0.098304										
15.30744	0.201932	15.29955	0.096891										
14.308	0.20085	14.32238	0.09463										
13.29185	0.199979	13.31107	0.094893										
12.31139	0.19885	12.33788	0.094952										
11.32801	0.196702	11.33546	0.093368										
10.3149	0.195597	10.32638	0.092263										
9.315414	0.194372	9.333956	0.089478										
8.303758	0.1934	8.319047	0.087935										
7.300092	0.19235	7.330538	0.086791										
6.314968	0.191394	6.325766	0.084835										
5.333756	0.191314	5.332486	0.084197										
4.357647	0.190063	4.330587	0.08182										
3.369238	0.188845	3.336597	0.081081										
2.373877	0.18792	2.356442	0.080864										
1.391477	0.185304	1.358044	0.078871										
0.377179	0.184613	0.370427	0.079502										
-0.596041	0.184142	-0.622722	0.077813										
-1.563053	0.183485	-1.585194	0.077547										
-2.529438	0.182575	-2.567214	0.076811										
-3.490556	0.180445	-3.536934	0.074045										
-4.486527	0.179302	-4.522553	0.072545										
-5.486808	0.177292	-5.543108	0.069491										
-6.502312	0.176132	-6.53208	0.068391										
-7.494518	0.175871	-7.532971	0.067797										
-8.500099	0.174378	-8.542845	0.066603										
-9.51017	0.173717	-9.531964	0.065748										
-10.50639	0.173555	-10.53459	0.064953										
-11.51857	0.171751	-11.53916	0.06421										
-12.507	0.170899	-12.51301	0.063738										
-13.51567	0.169344	-13.52288	0.063094										
-14.52602	0.167438	-14.5157	0.060968										
-15.5172	0.166426	-15.53228	0.058814										
-16.51821	0.164763	-16.54185	0.057508										
-17.51134	0.163333	-17.55703	0.055404										
-18.51714	0.162573	-18.57542	0.054581										
-19.52511	0.162166	-19.5653	0.053416										
-20.53855	0.161766	-20.55964	0.052296										
-21.52936	0.161325	-21.5441	0.051612										
-22.5181	0.160024	-22.53636	0.049583										
-23.53758	0.159342	-23.52853	0.048773										
-24.53778	0.158547	-24.53862	0.046773										
-25.5416	0.157503	-25.53583	0.045944										
-26.52906	0.156544	-26.511	0.046795										
-27.51707	0.15425	-27.49557	0.044558										
-28.52145	0.15223	-28.47292	0.043241										
-29.51582	0.151418	-29.45863	0.041754										
-30.53168	0.149492	-30.4632	0.039436										
-31.52693	0.148403	-31.50333	0.039532										
-32.50078	0.147706	-32.50285	0.039256										
-33.51152	0.14596	-33.51471	0.037524										
-34.50296	0.146121	-34.5336	0.036184										
-35.51653	0.145384	-35.50333	0.035127										
-36.56513	0.14479	-36.52721	0.033922										
-37.56799	0.143687	-37.53259	0.03288										
-38.56634	0.142307	-38.52393	0.032035										
-39.55366	0.142069	-39.52193	0.03063										
-40.52784	0.139931	-40.51684	0.028888										
-41.53201	0.138901	-41.51923	0.027858										
-42.55296	0.137423	-42.53633	0.026874										
-43.55519	0.135444	-43.56386	0.024747										
-44.57197	0.135218	-44.5755	0.023649										
-45.56171	0.134152	-45.58701	0.022537										
-46.54978	0.132718	-46.5806	0.020558										
-47.53953	0.131916	-47.57439	0.019431										
-48.50279	0.130967	-48.56161	0.018071										
-49.49641	0.130771	-49.53911	0.016454										
-50.50239	0.130222	-50.5197	0.015159										
-51.51813	0.128984	-51.49858	0.014021										
-52.51535	0.12765	-52.49658	0.012126										
-53.52243	0.12532	-53.48757	0.010122										
-54.53842	0.123873	-54.49294	0.007454										
-55.54387	0.12234	-55.50613	0.006182										
-56.57253	0.120332	-56.50474	0.004644										
-57.56051	0.118992	-57.52653	0.003322										
-58.53318	0.11769	-58.53778	0.003265										
-59.52062	0.115907	-59.53474	5.59E-4										
-60.5142	0.114455	-60.55805	-9.84E-4										
-61.52947	0.112925	-61.55141	-0.001917										
-62.54035	0.111262	-62.54575	-0.004767										
