Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 2 - 63uM	Ciclado - 20 ciclos 2 - 63uM	Adsorbido 1 - 63uM	Adsorbido 1 - 63uM	Adsorbido 2 - 63uM	Adsorbido 2 - 63uM	Adsorbido 3 - 63uM	Adsorbido 3 - 63uM	Ru 63uM - Au Desnudo	Ru 63uM - Au Desnudo
44.76543	0.303074	44.80564	0.589489	44.77186	0.678022	44.75104	0.829018	44.81893	0.906369	44.79327	0.823559
45.73497	0.300476	45.80619	0.591806	45.78348	0.686193	45.76714	0.84083	45.81248	0.916416	45.80308	0.830308
46.78386	0.303473	46.81025	0.595767	46.78203	0.696887	46.79116	0.853835	46.82375	0.929763	46.79302	0.835725
47.8128	0.302173	47.81957	0.595571	47.7951	0.703996	47.80211	0.863539	47.79607	0.94114	47.80055	0.838616
48.81852	0.302862	48.81256	0.5965	48.80437	0.710978	48.79037	0.874763	48.784	0.953853	48.78631	0.840571
49.8328	0.302914	49.82108	0.599128	49.81137	0.720357	49.78815	0.888741	49.77194	0.964373	49.77655	0.846117
50.79575	0.298945	50.8075	0.596051	50.79473	0.725572	50.76485	0.898913	50.75289	0.970239	50.7503	0.850225
51.76318	0.300286	51.78261	0.601104	51.77078	0.735604	51.75663	0.912814	51.7608	0.983974	51.73466	0.854623
52.75074	0.300814	52.77173	0.609123	52.76861	0.747545	52.77569	0.926381	52.77252	0.998631	52.71413	0.863515
53.75092	0.300991	53.7556	0.61042	53.76683	0.754563	53.73679	0.93768	53.77473	1.011661	53.71598	0.868376
54.7583	0.303684	54.74014	0.615058	54.77637	0.765963	54.74389	0.952056	54.76722	1.023668	54.72725	0.872409
55.76986	0.301132	55.76108	0.617873	55.77913	0.775942	55.74046	0.965693	55.76994	1.034278	55.71368	0.876842
56.76421	0.300516	56.76981	0.620611	56.75267	0.784344	56.71675	0.975833	56.7623	1.045374	56.70237	0.882096
57.76601	0.297964	57.78054	0.628714	57.74404	0.796817	57.73032	0.988918	57.77771	1.06184	57.69656	0.890161
58.75305	0.293547	58.8103	0.632212	58.73289	0.806577	58.71211	1.002578	58.79193	1.077374	58.67902	0.896213
59.75576	0.2979	59.79222	0.637051	59.72799	0.818909	59.73271	1.017149	59.78203	1.091028	59.6986	0.906724
60.75806	0.298768	60.76917	0.638346	60.73859	0.829251	60.74736	1.034769	60.77584	1.102969	60.72077	0.910084
61.75675	0.30119	61.75723	0.642455	61.73494	0.838391	61.76887	1.049077	61.7779	1.115801	61.73642	0.910752
62.76628	0.303465	62.74633	0.64795	62.74962	0.850367	62.7907	1.064277	62.78168	1.133232	62.74501	0.915783
63.76696	0.304285	63.72667	0.649977	63.745	0.858501	63.76562	1.080052	63.75545	1.149176	63.72239	0.915808
64.75007	0.304276	64.72687	0.65477	64.74782	0.869153	64.75359	1.095361	64.76778	1.164509	64.69632	0.921417
65.73235	0.306215	65.72423	0.658042	65.75462	0.882421	65.747	1.112017	65.7616	1.179517	65.67829	0.927024
66.73297	0.303034	66.71381	0.663706	66.73586	0.891324	66.74302	1.125139	66.76499	1.194072	66.67321	0.931168
67.72141	0.297852	67.75504	0.672154	67.73927	0.904236	67.77242	1.138935	67.77904	1.209193	67.68369	0.944879
68.73788	0.298772	68.78603	0.678705	68.72244	0.91732	68.77943	1.15717	68.77189	1.226086	68.69548	0.95095
69.74191	0.296565	69.79261	0.680302	69.70049	0.927719	69.76657	1.173279	69.77722	1.239317	69.68469	0.956231
70.7392	0.300684	70.78434	0.684136	70.72063	0.943564	70.76524	1.189557	70.76711	1.255849	70.69616	0.964042
71.74477	0.302946	71.77686	0.688856	71.73088	0.959876	71.75952	1.20666	71.7757	1.275014	71.70764	0.968912
72.75444	0.302049	72.7466	0.691842	72.76994	0.975204	72.76173	1.21926	72.77982	1.292201	72.72622	0.977832
73.76179	0.30247	73.74965	0.699317	73.77461	0.988939	73.76527	1.237499	73.77885	1.310081	73.72556	0.985
74.75942	0.30405	74.7717	0.702393	74.77467	1.000366	74.76932	1.255141	74.76191	1.322704	74.73013	0.98824
75.75183	0.300622	75.75278	0.7073	75.76778	1.010216	75.73997	1.266048	75.75716	1.33636	75.72646	0.989149
76.725	0.300182	76.7437	0.714717	76.73389	1.023236	76.74202	1.284486	76.72996	1.354653	76.71492	0.990224
77.7079	0.300411	77.7384	0.720453	77.71609	1.037871	77.74242	1.297632	77.71596	1.37365	77.72205	0.99436
78.71123	0.301229	78.7398	0.727293	78.70742	1.052279	78.72708	1.318285	78.73795	1.393246	78.72408	1.001226
79.72366	0.305512	79.73653	0.732355	79.70711	1.066008	79.73077	1.339984	79.72359	1.408053	79.70595	1.007625
80.74219	0.305584	80.74052	0.737984	80.72298	1.080366	80.72566	1.353348	80.73573	1.423329	80.70239	1.015661
81.77513	0.307581	81.76527	0.746442	81.74762	1.09854	81.72766	1.372825	81.74077	1.442477	81.71539	1.023493
82.75037	0.303702	82.74801	0.753677	82.74406	1.114728	82.72655	1.385975	82.72641	1.458154	82.70007	1.031366
83.73367	0.304907	83.76897	0.7583	83.74434	1.131267	83.7611	1.406308	83.76607	1.476829	83.71191	1.036896
84.74234	0.307537	84.77772	0.764737	84.75466	1.147656	84.75204	1.429109	84.78938	1.495845	84.72918	1.042999
85.73122	0.305787	85.74952	0.77051	85.75434	1.162652	85.76469	1.444528	85.78183	1.511777	85.71748	1.045297
86.75814	0.306766	86.76471	0.776163	86.79704	1.180794	86.78536	1.462326	86.78113	1.533184	86.72263	1.047783
87.77283	0.30597	87.75359	0.783512	87.80279	1.198513	87.76167	1.478688	87.77527	1.553751	87.71193	1.053994
88.76221	0.305745	88.75259	0.78951	88.78713	1.212223	88.78254	1.494419	88.743	1.569187	88.68846	1.058925
89.73405	0.306841	89.76614	0.797167	89.75624	1.225927	89.76207	1.514226	89.75638	1.587147	89.69917	1.068569
90.73618	0.307353	90.77228	0.808632	90.71864	1.242626	90.74845	1.531707	90.77421	1.605478	90.7164	1.077436
91.73427	0.307	91.78232	0.821296	91.73818	1.25888	91.75645	1.549512	91.76243	1.625408	91.74106	1.084888
92.73602	0.307708	92.78171	0.831279	92.75457	1.275708	92.74582	1.56816	92.7734	1.644842	92.75826	1.091182
93.7517	0.309739	93.76273	0.838473	93.78191	1.290873	93.75343	1.587086	93.76752	1.661536	93.73898	1.094398
94.73735	0.31352	94.74564	0.8463	94.81306	1.31019	94.77011	1.607248	94.73464	1.678928	94.71597	1.101891
95.74699	0.314973	95.74285	0.854155	95.78453	1.323028	95.7626	1.622225	95.74224	1.696485	95.70877	1.109075
96.74689	0.314076	96.75453	0.864171	96.77631	1.344116	96.77769	1.638611	96.75413	1.717787	96.70495	1.116241
97.75648	0.313867	97.79663	0.87547	97.81194	1.366704	97.78909	1.658584	97.78142	1.740521	97.7384	1.124118
98.32212	0.275362	98.35378	0.819162	98.32897	1.291527	98.32228	1.579739	98.35362	1.655213	98.30991	1.089336
98.36469	0.230498	98.3851	0.744788	98.39724	1.191889	98.36151	1.465202	98.37337	1.527774	98.36897	1.041739
97.9145	0.1801	97.92382	0.658467	97.92824	1.064309	97.89856	1.320986	97.90724	1.373273	97.92326	0.982327
96.94776	0.126356	96.94299	0.558904	96.92755	0.910023	96.93107	1.148057	96.90816	1.189258	96.95	0.912184
95.93591	0.10815	95.9438	0.513736	95.93049	0.825867	95.92174	1.054614	95.88656	1.088093	95.94948	0.870917
94.93137	0.094889	94.95422	0.477649	94.91496	0.755524	94.92758	0.979954	94.87827	1.00559	94.92633	0.833274
93.92255	0.084471	93.93297	0.444427	93.90688	0.690483	93.91598	0.911732	93.86803	0.929349	93.90977	0.802079
92.91802	0.072397	92.9297	0.418579	92.91312	0.638526	92.91837	0.852353	92.86281	0.866603	92.90232	0.773799
91.90442	0.062024	91.91029	0.396646	91.89301	0.592112	91.91532	0.797584	91.86473	0.808642	91.88919	0.74724
90.88542	0.054116	90.91119	0.373965	90.88892	0.550382	90.9101	0.749209	90.8556	0.755634	90.89015	0.722448
89.87949	0.047228	89.92797	0.353522	89.90064	0.514047	89.90141	0.707242	89.86507	0.706957	89.89978	0.69819
88.88342	0.041473	88.93118	0.33276	88.90613	0.477616	88.88989	0.66579	88.86635	0.659705	88.8988	0.677144
87.88844	0.034951	87.9468	0.316061	87.91183	0.449055	87.89641	0.626855	87.87289	0.619664	87.89613	0.657354
86.86409	0.027085	86.93365	0.300204	86.89738	0.419113	86.89117	0.58827	86.89856	0.580126	86.89393	0.638516
85.86256	0.020016	85.92519	0.283839	85.88975	0.387172	85.91609	0.554181	85.86324	0.539665	85.88071	0.618884
84.8577	0.017536	84.91593	0.269055	84.89569	0.361092	84.93887	0.523083	84.86693	0.50546	84.88153	0.59988
83.84287	0.012392	83.8862	0.252198	83.87982	0.330732	83.92059	0.488628	83.87109	0.472023	83.88637	0.582027
82.87042	0.008007	82.89121	0.23866	82.89433	0.308549	82.92602	0.458637	82.86859	0.436889	82.88334	0.563216
81.89229	0.003379	81.89664	0.227251	81.91129	0.289293	81.91225	0.43126	81.9203	0.415128	81.90801	0.54554
80.8905	-0.001343	80.88007	0.212346	80.89542	0.264123	80.86699	0.402532	80.90825	0.382464	80.88737	0.525973
79.89691	-0.006584	79.90647	0.200599	79.88965	0.242726	79.8726	0.379852	79.89832	0.351376	79.87253	0.510422
78.89574	-0.012404	78.90505	0.19001	78.87955	0.220917	78.84839	0.352412	78.88387	0.328928	78.85813	0.495386
77.8752	-0.016284	77.91563	0.179893	77.87228	0.201888	77.83666	0.326077	77.86419	0.298366	77.85666	0.481904
76.88565	-0.022166	76.93355	0.172762	76.88821	0.186849	76.84216	0.305768	76.87471	0.277431	76.87421	0.47043
75.91476	-0.02424	75.95098	0.162638	75.91972	0.169191	75.85762	0.284731	75.89029	0.254117	75.89951	0.453595
74.92093	-0.027369	74.9751	0.152048	74.93155	0.15167	74.90257	0.267652	74.90067	0.232218	74.92122	0.439469
73.92104	-0.032125	73.97211	0.144239	73.92645	0.133432	73.91072	0.243702	73.90524	0.210321	73.8859	0.426084
72.91019	-0.03818	72.94177	0.134305	72.92068	0.115355	72.91888	0.220612	72.89412	0.189687	72.88173	0.411019
71.90619	-0.041405	71.92393	0.130253	71.89577	0.100855	71.93482	0.201934	71.87123	0.171819	71.85291	0.400025
70.8893	-0.043242	70.88419	0.121644	70.90304	0.084511	70.9006	0.181664	70.87206	0.149904	70.85289	0.386748
69.89914	-0.04483	69.87718	0.11161	69.90482	0.069705	69.90484	0.167018	69.85172	0.130468	69.87051	0.374818
68.91109	-0.044992	68.91958	0.10931	68.91525	0.059544	68.93827	0.149858	68.87059	0.113636	68.87211	0.364985
67.88501	-0.050425	67.91948	0.099647	67.93738	0.04624	67.92754	0.129466	67.87493	0.093716	67.90551	0.354186
66.891	-0.053183	66.94044	0.093954	66.93941	0.034145	66.93413	0.114144	66.86703	0.078598	66.90999	0.344688
65.89346	-0.05471	65.94125	0.088323	65.92219	0.02257	65.95313	0.100258	65.87959	0.063933	65.91299	0.329615
64.90758	-0.057764	64.91852	0.078069	64.90427	0.007071	64.92953	0.08522	64.86629	0.045036	64.91673	0.316956
63.90731	-0.060441	63.92605	0.074419	63.88884	-0.002338	63.93568	0.0715	63.86272	0.032121	63.90128	0.303289
62.91854	-0.063727	62.93074	0.068369	62.90236	-0.009157	62.9506	0.055484	62.88467	0.017684	62.90242	0.288972
61.90886	-0.067479	61.93942	0.060631	61.91152	-0.020463	61.92526	0.039887	61.88839	0.001417	61.91584	0.27199
60.89763	-0.069792	60.9418	0.053962	60.91368	-0.030397	60.92869	0.025236	60.89796	-0.013451	60.94064	0.234153
59.89455	-0.072016	59.92729	0.04596	59.92095	-0.043687	59.91708	0.009811	59.90956	-0.029135	59.92208	0.196419
58.90443	-0.077494	58.90582	0.042739	58.89653	-0.054541	58.90604	-0.004851	58.8836	-0.044079	58.92085	0.166929
57.89098	-0.081204	57.91446	0.037923	57.91169	-0.063282	57.91411	-0.019905	57.87452	-0.05632	57.91801	0.144516
56.87703	-0.083183	56.91844	0.033138	56.90386	-0.073487	56.91637	-0.03085	56.86904	-0.06852	56.87794	0.137846
55.90612	-0.081717	55.92171	0.027177	55.90166	-0.081075	55.94003	-0.040055	55.86699	-0.080735	55.88402	0.137274
54.8947	-0.079666	54.93275	0.019809	54.91576	-0.092176	54.93345	-0.052721	54.87845	-0.092597	54.88089	0.131903
53.9204	-0.081854	53.91599	0.017387	53.90873	-0.099823	53.93079	-0.06588	53.8895	-0.103809	53.87965	0.125359
52.94591	-0.084724	52.93639	0.015714	52.94064	-0.107678	52.95225	-0.078291	52.91093	-0.112533	52.91171	0.123806
51.93533	-0.087579	51.95237	0.010745	51.94902	-0.116098	51.92075	-0.089067	51.9121	-0.124929	51.91917	0.123825
50.93544	-0.088145	50.97651	0.006125	50.9368	-0.124092	50.95295	-0.09693	50.90744	-0.13473	50.91746	0.125796
49.9408	-0.085787	49.98466	0.001014	49.97264	-0.131168	49.96692	-0.104692	49.92123	-0.143629	49.94314	0.135739
48.92883	-0.090665	48.99368	-0.004379	48.95058	-0.138709	48.94849	-0.119071	48.91236	-0.157128	48.94425	0.140616
47.93156	-0.092832	47.99374	-0.008287	47.96273	-0.145192	47.96861	-0.132206	47.929	-0.165642	47.95699	0.139523
46.93071	-0.095394	46.98641	-0.013932	46.97601	-0.15318	46.95192	-0.142321	46.93881	-0.180349	46.9487	0.131302
45.92054	-0.099244	45.99655	-0.019936	45.9367	-0.163856	45.94436	-0.153048	45.91243	-0.193031	45.92635	0.117986
44.91624	-0.09882	44.97457	-0.025212	44.93549	-0.170511	44.95197	-0.160951	44.91402	-0.202255	44.92118	0.108787
43.89215	-0.103741	43.95752	-0.02771	43.94358	-0.176936	43.93404	-0.171932	43.91589	-0.21233	43.89851	0.098958
42.92468	-0.105637	42.94575	-0.030967	42.94636	-0.181002	42.94101	-0.182601	42.92149	-0.218808	42.89394	0.092976
41.94748	-0.105926	41.92338	-0.035599	41.96161	-0.187814	41.92699	-0.191535	41.93741	-0.226349	41.88037	0.086491
40.95813	-0.106252	40.92514	-0.041304	40.963	-0.19479	40.91747	-0.199915	40.94534	-0.237177	40.86795	0.080654
39.99541	-0.106268	39.92894	-0.045661	39.93842	-0.202316	39.93665	-0.208564	39.94948	-0.244994	39.86408	0.077915
38.95717	-0.110098	38.92623	-0.048053	38.93409	-0.209868	38.93048	-0.219782	38.94208	-0.25119	38.87135	0.07385
37.93917	-0.114094	37.93637	-0.048301	37.92759	-0.21384	37.95227	-0.227548	37.95168	-0.259738	37.89202	0.069107
36.9416	-0.114072	36.94044	-0.050942	36.95152	-0.220436	36.97276	-0.234388	36.95417	-0.266536	36.91383	0.061043
35.93863	-0.115132	35.95176	-0.057713	35.95123	-0.228691	35.95968	-0.241367	35.93546	-0.27907	35.93288	0.053297
34.94002	-0.11713	34.95669	-0.060284	34.92815	-0.23627	34.95265	-0.250036	34.95121	-0.289294	34.93036	0.045734
33.93464	-0.116899	33.93925	-0.064023	33.93437	-0.241785	33.92843	-0.26132	33.94822	-0.29616	33.92107	0.03683
32.93168	-0.120146	32.9369	-0.065723	32.91484	-0.247102	32.91538	-0.271853	32.93199	-0.304157	32.90764	0.031105
31.91857	-0.118427	31.92503	-0.068438	31.93777	-0.25246	31.91681	-0.27754	31.93023	-0.310531	31.8867	0.02511
30.93776	-0.116379	30.91378	-0.07378	30.95049	-0.256901	30.94979	-0.281423	30.91466	-0.317386	30.89939	0.019862
29.93898	-0.120498	29.93615	-0.077252	29.95349	-0.264845	29.96577	-0.28848	29.90381	-0.327332	29.88657	0.014808
28.9362	-0.122126	28.92953	-0.080012	28.96645	-0.268411	28.96295	-0.295328	28.91359	-0.331691	28.89007	0.007174
27.9333	-0.126791	27.91284	-0.083045	27.94609	-0.271685	27.95955	-0.304257	27.9202	-0.337039	27.90742	-0.004231
26.92655	-0.126253	26.94283	-0.08755	26.97051	-0.278245	26.93404	-0.310141	26.95384	-0.345335	26.90626	-0.018098
25.93619	-0.125561	25.93723	-0.093303	25.97654	-0.282881	25.93042	-0.315438	25.95001	-0.35275	25.90042	-0.027681
24.94164	-0.127535	24.95016	-0.099067	24.9845	-0.287724	24.92942	-0.32447	24.96754	-0.361596	24.88886	-0.038652
23.95853	-0.128428	23.99141	-0.096782	24.03667	-0.290159	23.96295	-0.330728	23.98098	-0.364441	23.89054	-0.050233
22.95473	-0.132962	22.97453	-0.098058	23.01402	-0.294617	22.9648	-0.342152	22.97768	-0.371074	22.89273	-0.066929
21.93962	-0.133847	21.97629	-0.099162	22.00867	-0.30205	21.96957	-0.350343	21.99364	-0.379764	21.90772	-0.082615
20.95017	-0.134972	20.97243	-0.103495	21.00311	-0.307273	20.98131	-0.352318	20.98861	-0.386313	20.92972	-0.08867
19.96132	-0.137617	19.95248	-0.10889	19.9574	-0.314931	19.9618	-0.361437	19.99384	-0.397135	19.94026	-0.090518
18.97738	-0.13943	18.96399	-0.113587	18.94657	-0.318416	18.95214	-0.365884	18.974	-0.401818	18.94928	-0.08569
17.97986	-0.140036	17.98331	-0.113695	17.94372	-0.31953	17.9564	-0.37017	17.98986	-0.404608	17.96158	-0.084521
16.94241	-0.137919	16.97434	-0.115859	16.94416	-0.328077	16.95501	-0.377631	16.97981	-0.414769	16.96437	-0.09152
15.92758	-0.136486	15.96511	-0.122662	15.952	-0.332317	15.94765	-0.382017	15.97596	-0.421395	15.94578	-0.096389
14.92262	-0.137854	14.95849	-0.124486	14.97438	-0.336272	14.9528	-0.388764	14.97556	-0.426912	14.93624	-0.10172
13.93685	-0.140856	13.94078	-0.129284	13.98349	-0.340016	13.96397	-0.393899	13.95389	-0.433531	13.93325	-0.105352
12.98674	-0.144697	12.96137	-0.132133	12.995	-0.3415	12.95496	-0.400181	12.97421	-0.434838	12.92396	-0.10361
11.99825	-0.144077	11.99113	-0.132007	12.00266	-0.348959	11.97099	-0.405938	11.97084	-0.442232	11.94953	-0.106139
11.00698	-0.142833	10.99879	-0.135291	10.99318	-0.356229	10.98227	-0.41131	10.97845	-0.449664	10.95847	-0.106299
10.01517	-0.144168	10.01204	-0.140879	9.995096	-0.362453	9.966204	-0.419346	9.993958	-0.455087	9.96924	-0.110767
8.987651	-0.146333	9.00946	-0.142541	8.97109	-0.366129	8.956066	-0.426976	8.989235	-0.462316	8.973561	-0.119889
7.965922	-0.15	8.008667	-0.142547	7.964668	-0.367964	7.948669	-0.430358	7.99863	-0.465093	7.958804	-0.128009
6.962489	-0.152708	6.998646	-0.147144	6.971404	-0.37122	6.962142	-0.437006	7.003402	-0.47477	6.945244	-0.136411
5.948356	-0.151694	6.00421	-0.148129	5.972445	-0.374475	5.968069	-0.442995	5.986132	-0.481555	5.934775	-0.141298
4.963314	-0.150638	5.019994	-0.14782	4.9947	-0.376921	4.995179	-0.445395	4.981921	-0.482956	4.939777	-0.14684
3.972296	-0.153169	4.018739	-0.155285	4.005564	-0.383155	3.989516	-0.455204	3.981376	-0.489667	3.938863	-0.151855
2.954283	-0.153539	3.033499	-0.156444	3.020275	-0.385434	2.973022	-0.45807	2.988129	-0.49271	2.956877	-0.156854
1.980303	-0.153849	2.02782	-0.157493	2.011706	-0.390617	1.980501	-0.461504	2.007	-0.498152	1.969971	-0.163033
0.965114	-0.156576	1.007231	-0.15964	1.00842	-0.397623	0.993247	-0.468015	1.010336	-0.508285	0.966698	-0.167263
-0.027176	-0.157678	0.009279	-0.158499	0.034804	-0.398449	-0.004639	-0.47071	0.020027	-0.510966	-0.008176	-0.169436
-0.990457	-0.159356	-0.978289	-0.158376	-0.942841	-0.401857	-0.965691	-0.474854	-0.958229	-0.514353	-0.993004	-0.174066
-1.974244	-0.161711	-1.931053	-0.161917	-1.897966	-0.401747	-1.923805	-0.474524	-1.916722	-0.515987	-1.962842	-0.176135
-2.905445	-0.163358	-2.879326	-0.167445	-2.850779	-0.404443	-2.903646	-0.47736	-2.892484	-0.521551	-2.922494	-0.181572
-3.878104	-0.164032	-3.834104	-0.171373	-3.825997	-0.408945	-3.836531	-0.483166	-3.868478	-0.530199	-3.899412	-0.191416
-4.868842	-0.167755	-4.832403	-0.173729	-4.811749	-0.415115	-4.823108	-0.490212	-4.873514	-0.534825	-4.879869	-0.198167
-5.868891	-0.173296	-5.835326	-0.176317	-5.809355	-0.420704	-5.81586	-0.501278	-5.881274	-0.54236	-5.879321	-0.205856
-6.880729	-0.176156	-6.824099	-0.179839	-6.823751	-0.424565	-6.827417	-0.507439	-6.883024	-0.548613	-6.892017	-0.212805
-7.858572	-0.177264	-7.842112	-0.182996	-7.823059	-0.428579	-7.838396	-0.50824	-7.878319	-0.55347	-7.891602	-0.216292
-8.852991	-0.179531	-8.837042	-0.187222	-8.855897	-0.431533	-8.848567	-0.512945	-8.876337	-0.560889	-8.911792	-0.221096
-9.852925	-0.177605	-9.844803	-0.189515	-9.872522	-0.437734	-9.865556	-0.519411	-9.86062	-0.56538	-9.933296	-0.232365
-10.86775	-0.174971	-10.86873	-0.193307	-10.88641	-0.440182	-10.86577	-0.523157	-10.85831	-0.566004	-10.92562	-0.238409
-11.90279	-0.176581	-11.87044	-0.198236	-11.91152	-0.445278	-11.87868	-0.529577	-11.87137	-0.572856	-11.94935	-0.244465
-12.90244	-0.172218	-12.87853	-0.200167	-12.88149	-0.449088	-12.87819	-0.531683	-12.85009	-0.578477	-12.94646	-0.252021
-13.88851	-0.173045	-13.8682	-0.199716	-13.86511	-0.450543	-13.8642	-0.533372	-13.85113	-0.583462	-13.93358	-0.254274
-14.86704	-0.175509	-14.88207	-0.202536	-14.83476	-0.455684	-14.86473	-0.54064	-14.84525	-0.590886	-14.95275	-0.257486
-15.85768	-0.176061	-15.89734	-0.203422	-15.84429	-0.459285	-15.86666	-0.544798	-15.83785	-0.592997	-15.95018	-0.262932
-16.85339	-0.178136	-16.87687	-0.208843	-16.83574	-0.463632	-16.87943	-0.549753	-16.86151	-0.598682	-16.96216	-0.267088
-17.86808	-0.179913	-17.90275	-0.215877	-17.85643	-0.47086	-17.90736	-0.553972	-17.8783	-0.607173	-17.96749	-0.274759
-18.89759	-0.183242	-18.8928	-0.215119	-18.88453	-0.475489	-18.91007	-0.55771	-18.87322	-0.611377	-18.9646	-0.281442
-19.88849	-0.185747	-19.86945	-0.214493	-19.87396	-0.479932	-19.90346	-0.563489	-19.8928	-0.616376	-19.96773	-0.286088
-20.88842	-0.191012	-20.86465	-0.213861	-20.89423	-0.48531	-20.87802	-0.566887	-20.87041	-0.61944	-20.9479	-0.291667
-21.90492	-0.193201	-21.84832	-0.218681	-21.89483	-0.489238	-21.86526	-0.570304	-21.87796	-0.626379	-21.95169	-0.288982
-22.89115	-0.190674	-22.85725	-0.222015	-22.87285	-0.494854	-22.86501	-0.572927	-22.87472	-0.634211	-22.93843	-0.288797
-23.8997	-0.190636	-23.84038	-0.224694	-23.86277	-0.497335	-23.86638	-0.576333	-23.86278	-0.638066	-23.91694	-0.290284
-24.9008	-0.193641	-24.83006	-0.225163	-24.85023	-0.498995	-24.90023	-0.582948	-24.86841	-0.642425	-24.91402	-0.289215
-25.87695	-0.197429	-25.82141	-0.227289	-25.82808	-0.501267	-25.90617	-0.586557	-25.85935	-0.644287	-25.91236	-0.292194
-26.85672	-0.200254	-26.78159	-0.227325	-26.81888	-0.504457	-26.85855	-0.586719	-26.85854	-0.647471	-26.92271	-0.296436
-27.82936	-0.204372	-27.79521	-0.238303	-27.82118	-0.512253	-27.86103	-0.592832	-27.84551	-0.657971	-27.92524	-0.302001
-28.84465	-0.203864	-28.81459	-0.241789	-28.81923	-0.519766	-28.83349	-0.597485	-28.85514	-0.664648	-28.93049	-0.306316
-29.84916	-0.204013	-29.83113	-0.243849	-29.83242	-0.522862	-29.82233	-0.603777	-29.85053	-0.667754	-29.93263	-0.310204
-30.87191	-0.208585	-30.86701	-0.25091	-30.84774	-0.528027	-30.86361	-0.612396	-30.87447	-0.674477	-30.93554	-0.315283
-31.8928	-0.209032	-31.88225	-0.248543	-31.8588	-0.532802	-31.8576	-0.613679	-31.88997	-0.679054	-31.93336	-0.321694
-32.87371	-0.211962	-32.86513	-0.251745	-32.85089	-0.536636	-32.85477	-0.616977	-32.87972	-0.68478	-32.92304	-0.325262
-33.86039	-0.216082	-33.86022	-0.249944	-33.85182	-0.54555	-33.83044	-0.622725	-33.87807	-0.691589	-33.94056	-0.332303
-34.85345	-0.218949	-34.86579	-0.249957	-34.86687	-0.548805	-34.83864	-0.627185	-34.84596	-0.69547	-34.93607	-0.339118
-35.85499	-0.222677	-35.85864	-0.253735	-35.86196	-0.553227	-35.87475	-0.632383	-35.82535	-0.70005	-35.93609	-0.341116
