Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 6 - 1.575mM	Adsorbido 6 - 1.575mM	Ru 1.575mM - Au Desnudo	Ru 1.575mM - Au Desnudo
-468.3777	-1.899005																
-467.3794	-1.884887																
-466.3687	-1.871377																
-465.3411	-1.834576																
-464.3425	-1.801414																
-463.365	-1.770229																
-462.3601	-1.738369																
-461.3926	-1.729152																
-460.412	-1.715607																
-459.4004	-1.698359																
-458.3955	-1.681803																
-457.3971	-1.664393																
-456.3909	-1.648565																
-455.4047	-1.635313																
-454.423	-1.626372																
-453.4128	-1.621434																
-452.4092	-1.603769																
-451.3893	-1.563097																
-450.385	-1.525607																
-449.3761	-1.489763																
-448.3972	-1.467452																
-447.3982	-1.466229																
-446.4147	-1.456281																
-445.4227	-1.442502																
-444.4179	-1.427231																
-443.4346	-1.408938																
-442.4291	-1.397945																
-441.4227	-1.37507																
-440.3965	-1.352413																
-439.3769	-1.332831																
-438.3653	-1.305582																
-437.3629	-1.291187																
-436.381	-1.274478																
-435.3842	-1.25216																
-434.3917	-1.230519																
-433.4063	-1.204624																
-432.3999	-1.178787																
-431.4039	-1.155939																
-430.4012	-1.131994																
-429.4048	-1.111251																
-428.3968	-1.091878																
-427.3924	-1.072385																
-426.4169	-1.193171																
-425.4143	-1.188824																
-424.41	-1.178353																
-423.4078	-1.167694																
-422.3874	-1.014932																
-421.3807	-0.984397																
-420.3821	-0.956957																
-419.3802	-0.928981																
-418.3831	-0.904322																
-417.3692	-0.877896																
-416.3723	-0.850419																
-415.3785	-0.824201																
-414.3656	-0.793849																
-413.3552	-0.765298																
-412.3403	-0.740494																
-411.3221	-0.713391																
-410.3183	-0.685107																
-409.3476	-0.660006																
-408.3721	-0.633101																
-407.377	-0.603582																
-406.3891	-0.576526																
-405.3672	-0.547019																
-404.3679	-0.522277																
-403.3864	-0.499858																
-402.3947	-0.475345																
-401.4147	-0.448385																
-400.3995	-0.415567																
-399.3863	-0.384651																
-398.3643	-0.353643																
-397.384	-0.323053																
-396.4051	-0.292516																
-395.4144	-0.25852																
-394.4304	-0.225062																
-393.4115	-0.190472																
-392.3979	-0.154513																
-391.4039	-0.117586																
-390.3906	-0.080386																
-389.3997	-0.042353																
-388.3969	-0.002766																
-387.3756	0.037319																
-386.3994	0.075868																
-385.391	0.113788																
-384.4156	0.15098																
-383.4433	0.18819																
-382.4525	0.229772																
-381.4692	0.274122																
-380.4469	0.316144																
-379.43	0.360272																
-378.4133	0.405214																
-377.392	0.450081																
-376.3979	0.500249																
-375.4082	0.549991																
-374.4273	0.598396																
-373.4443	0.647458																
-372.4493	0.693685																
-371.4649	0.741507																
-370.4405	0.791043																
-369.4387	0.843759																
-368.4473	0.901324																
-367.4482	0.957257																
-366.4603	1.016283																
-365.4573	1.074851																
-364.4404	1.13127																
-363.4416	1.193792																
-362.4308	1.255667																
-361.4179	1.314736																
-360.4133	1.374018																
-359.3972	1.429843																
-358.4229	1.486478																
-357.4306	1.548517																
-356.4439	1.612005																
-355.4413	1.677896																
-354.4161	1.743966																
-353.4215	1.809659																
-352.4267	1.876836																
-351.4415	1.9433																
-350.4697	2.01444																
-349.4698	2.089411																
-348.4816	2.161238																
-347.4764	2.236234																
-346.4665	2.306824																
-345.4842	2.374427																
-344.4641	2.450581																
-343.4702	2.528085																
-342.4543	2.607123																
-341.4385	2.685768																
-340.4424	2.761426																
-339.4353	2.837794																
-338.4365	2.917536																
-337.4213	3.003878																
-336.4205	3.091119																
-335.4265	3.171978																
-334.4396	3.254325																
-333.4577	3.334407																
-332.4829	3.410482																
-331.4818	3.495571																
-330.4786	3.581696																
-329.4792	3.666991																
-328.4796	3.758423																
-327.4966	3.848912																
-326.5127	3.936436																
-325.5281	4.029129																
-324.5031	4.123355																
-323.4758	4.218648																
-322.442	4.312147																
-321.4258	4.403847																
