Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 Ciclos 1 - 6.3mM	Ciclado - 20 Ciclos 1 - 6.3mM	Ciclado - 20 Ciclos 2 - 6.3mM	Ciclado - 20 Ciclos 2 - 6.3mM	Adsorbido 1 - 6.3mM	Adsorbido 1 - 6.3mM	Adsorbido 2 - 6.3mM	Adsorbido 2 - 6.3mM	Ru 6.3mM Au Desnudo	Ru 6.3mM Au Desnudo
-89.31072	1.488311								
-90.27762	1.485069								
-91.25066	1.478552								
-92.25227	1.466977								
-93.23475	1.459991								
-94.24654	1.440764								
-95.27467	1.416134								
-96.284	1.390505								
-97.29321	1.367098								
-98.28984	1.3478								
-99.25756	1.327262								
-100.242	1.307545								
-101.2304	1.286929								
-102.2207	1.265851								
-103.2278	1.24669								
-104.2192	1.224818								
-105.2243	1.205676								
-106.219	1.187997								
-107.1981	1.165937								
-108.1989	1.146474								
-109.1919	1.125953								
-110.2219	1.098391								
-111.2498	1.07787								
-112.2661	1.052665								
-113.2901	1.02315								
-114.3	0.993968								
-115.3157	0.961955								
-116.3131	0.932217								
-117.279	0.902532								
-118.2481	0.875428								
-119.2349	0.845135								
-120.2347	0.810916								
-121.2679	0.773274								
-122.2872	0.739796								
-123.2876	0.703509								
-124.3042	0.668863								
-125.3076	0.639838								
-126.2969	0.607645								
-127.292	0.576523								
-128.2733	0.543676								
-129.2441	0.508755								
-130.2344	0.461647								
-131.2439	0.413307								
-132.2572	0.364285								
-133.2692	0.31089								
-134.2747	0.264257								
-135.2601	0.219675								
-136.2393	0.177846								
-137.2386	0.132372								
-138.2424	0.08612								
-139.2404	0.038056								
-140.2495	-0.017111								
-141.2574	-0.072419								
-142.259	-0.129998								
-143.2684	-0.192858								
-144.2704	-0.253455								
-145.2739	-0.309378								
-146.2689	-0.360653								
-147.2401	-0.41377								
-148.2446	-0.470298								
-149.2169	-0.533198								
-150.2121	-0.608122								
-151.2231	-0.68275								
-152.2332	-0.760301								
-153.2562	-0.834834								
-154.2544	-0.903626								
-155.2487	-0.973715								
-156.2351	-1.040375								
-157.2054	-1.112722								
-158.2094	-1.188667								
-159.2163	-1.267287								
-160.1999	-1.351266								
-161.2163	-1.444728								
-162.2106	-1.536774								
-163.2351	-1.630453								
-164.262	-1.718789								
-165.27	-1.791805								
-166.2709	-1.870733								
-167.2381	-1.952328								
-168.1987	-2.048027								
-169.2134	-2.154814								
-170.2182	-2.262568								
-171.2254	-2.375461								
-172.2538	-2.482679								
-173.2381	-2.584918								
-174.2515	-2.687393								
-175.2458	-2.784837								
-176.2334	-2.873154								
-177.2321	-2.970197								
-178.1949	-3.066985								
-179.1883	-3.167009								
-180.1947	-3.281245								
-181.1917	-3.405143								
-182.1887	-3.529678								
-183.2229	-3.646377								
-184.2203	-3.758892								
-185.2183	-3.861388								
-186.2331	-3.964149								
-187.2269	-4.080985								
-188.2307	-4.210684								
-189.2224	-4.332786								
-190.22	-4.463881								
-191.2167	-4.596659								
-192.1922	-4.717276								
-193.189	-4.844142								
-194.1841	-4.967502								
-195.1815	-5.082599								
-196.1781	-5.190114								
-197.1704	-5.304119								
-198.171	-5.415718								
-199.1588	-5.53025								
-200.1553	-5.660265								
-201.1701	-5.794513								
-202.1667	-5.916466								
-203.1696	-6.0341								
-204.1903	-6.156008								
-205.1828	-6.261164								
-206.1676	-6.379533								
-207.1387	-6.50692								
-208.1268	-6.62938								
-209.1029	-6.759697								
-210.1115	-6.889524								
-211.1277	-7.023605								
-212.1195	-7.148024								
-213.16	-7.27184								
-214.1759	-7.392622								
-215.2098	-7.496721								
-216.2084	-7.593338								
-217.1779	-7.692253								
-218.1723	-7.788181								
-219.1241	-7.890682								
-220.1424	-8.009238								
-221.1751	-8.120008								
-222.1949	-8.245968								
-223.2253	-8.360707								
-224.238	-8.465488								
-225.2164	-8.572813								
-226.2271	-8.659296								
-227.2203	-8.753005								
-228.22	-8.840944								
-229.2252	-8.927153								
-230.1963	-9.02042								
-231.1995	-9.10508								
-232.1581	-9.190831								
-233.1601	-9.280293								
-234.1655	-9.358417								
-235.1639	-9.450366								
-236.196	-9.540114								
-237.2211	-9.619356								
-238.227	-9.69733								
-239.235	-9.761856								
-240.2282	-9.826941								
-241.2086	-9.891962								
-242.2347	-9.953584								
-243.2315	-10.01032								
-244.211	-10.06388								
-245.1875	-10.12012								
-246.1649	-10.19068								
-247.1688	-10.25711								
-248.1868	-10.32229								
-249.1963	-10.37954								
-250.174	-10.414								
-251.1437	-10.44775								
-252.1498	-10.48464								
-253.1423	-10.51918								
-254.1263	-10.56259								
-255.1284	-10.61172								
-256.1174	-10.65873								
-257.1287	-10.6963								
-258.1377	-10.7288								
-259.1539	-10.75655								
-260.1653	-10.7799								
-261.1655	-10.8105								
-262.2016	-10.84774								
-263.2037	-10.88169								
-264.1997	-10.91334								
-265.2124	-10.94758								
-266.2135	-10.97837								
-267.2104	-11.00417								
-268.2207	-11.02896								
-269.2025	-11.04217								
-270.1821	-11.04858								
-271.1762	-11.05677								
-272.1747	-11.06359								
-273.1868	-11.07493								
-274.1916	-11.08615								
-275.2069	-11.10231								
-276.2078	-11.11203								
-277.2015	-11.11431								
-278.2172	-11.12055								
-279.2001	-11.12223								
-280.2018	-11.12804								
-281.2109	-11.13871								
-282.1823	-11.1468								
-283.1691	-11.15302								
-284.1626	-11.16032								
-285.1514	-11.16753								
-286.1649	-11.17508								
-287.2002	-11.18098								
-288.2083	-11.18064								
-289.2239	-11.18229								
-290.2318	-11.17435								
-291.2166	-11.16875								
-292.2062	-11.16615								
-293.1857	-11.15843								
-294.1598	-11.15747								
-295.1517	-11.15269								
-296.1439	-11.14549								
-297.171	-11.13749								
-298.1849	-11.13062								
-299.1903	-11.12598								
-300.2086	-11.12297								
-301.1844	-11.12408								
-302.1885	-11.12332								
-303.1783	-11.11953								
-304.1496	-11.11478								
-305.1312	-11.10771								
-306.1205	-11.10204								
-307.1286	-11.09727								
-308.1355	-11.09158								
-309.1426	-11.08904								
-310.1363	-11.0793								
-311.1262	-11.07051								
-312.1085	-11.0643								
-313.1333	-11.05375								
-314.1271	-11.04656								
-315.1288	-11.04223								
-316.1658	-11.03617								
-317.1663	-11.02696								
-318.1832	-11.02283								
-319.1989	-11.01393								
-320.1935	-11.00299								
-321.1817	-10.99512								
-322.1703	-10.98609								
-323.174	-10.97951								
-324.1706	-10.97264								
-325.181	-10.96858								
-326.1984	-10.96322								
-327.2037	-10.95605								
-328.1822	-10.95184								
-329.2049	-10.94525								
-330.2182	-10.93224								
-331.1969	-10.92114								
-332.2007	-10.90912								
-333.1605	-10.8975								
-334.1442	-10.89375								
-335.1379	-10.89495								
-336.1483	-10.89371								
-337.1515	-10.89087								
-338.1696	-10.88766								
-339.1933	-10.88022								
-340.208	-10.87231								
-341.2063	-10.86486								
-342.18	-10.85631								
-343.1541	-10.84424								
-344.1441	-10.83579								
-345.1495	-10.83261								
-346.1563	-10.82842								
-347.1569	-10.8281								
-348.1657	-10.8264								
-349.1754	-10.81909								
-350.1773	-10.80675								
-351.2067	-10.79766								
-352.1852	-10.79369								
-353.168	-10.79284								
-354.1738	-10.79795								
-355.1589	-10.80174								
-356.1623	-10.80211								
-357.1687	-10.80026								
-358.1557	-10.79964								
-359.1381	-10.79434								
-360.1266	-10.78755								
-361.1123	-10.77975								
-362.1115	-10.77256								
-363.1227	-10.76656								
-364.1591	-10.76131								
-365.1727	-10.76249								
-366.1768	-10.76287								
-367.1919	-10.76398								
-368.1645	-10.75987								
-369.1704	-10.74962								
-370.1721	-10.73529								
-371.1455	-10.72924								
-372.1182	-10.73186								
-373.1001	-10.73698								
-374.0852	-10.7487								
-375.1108	-10.75223								
-376.1631	-10.75134								
-377.1855	-10.75516								
-378.2025	-10.74966								
-379.1813	-10.74586								
-380.1878	-10.74258								
-381.188	-10.73781								
-382.1929	-10.74244								
-383.1967	-10.73795								
-384.1724	-10.7407								
-385.1486	-10.73977								
-386.1314	-10.7342								
-387.1305	-10.73557								
-388.1448	-10.73174								
-389.1621	-10.72324								
-390.1835	-10.72825								
-391.1882	-10.7271								
-392.1693	-10.73604								
-393.1694	-10.75052								
-394.1567	-10.74526								
-395.1592	-10.74643								
-396.163	-10.74166								
-397.1417	-10.73431								
-398.1292	-10.73747								
-399.1285	-10.73929								
-400.1188	-10.73661								
-401.1166	-10.7332								
-402.1085	-10.72764								
-403.0826	-10.72574								
-404.092	-10.72303								
-405.0981	-10.72526								
-406.1066	-10.72099								
-407.1313	-10.71161								
-408.1069	-10.70926								
-409.1071	-10.70742								
-410.0982	-10.71449								
-411.0615	-10.72539								
-412.0705	-10.73254								
-413.0571	-10.7347								
-414.0608	-10.73542								
-415.0938	-10.73621								
-416.0989	-10.73709								
-417.1138	-10.74083								
-418.1183	-10.74258								
-419.1274	-10.74318								
-420.136	-10.73971								
-421.1364	-10.733								
-422.138	-10.72995								
-423.1459	-10.72707								
-424.1409	-10.72752								
-425.1316	-10.72816								
-426.124	-10.72186								
-427.0999	-10.72151								
-428.1152	-10.7223								
-429.1361	-10.72702								
-430.1557	-10.73816								
-431.157	-10.73967								
-432.1439	-10.74211								
-433.1165	-10.74051								
-434.1096	-10.73659								
-435.1205	-10.73638								
-436.1263	-10.73629								
-437.1547	-10.73933								
-438.1623	-10.74242								
-439.1698	-10.74439								
-440.1723	-10.74405								
-441.1759	-10.74096								
-442.1577	-10.73692								
-443.132	-10.73556								
-444.1276	-10.73254								
-445.1208	-10.73423								
-446.1375	-10.73684								
-447.1604	-10.73948								
-448.1572	-10.7453								
-449.1527	-10.74851								
-450.1345	-10.75273								
-451.1227	-10.75082								
-452.1084	-10.74822								
-453.0917	-10.74466								
-454.0992	-10.74108								
-455.0996	-10.743								
-456.1076	-10.7439								
-457.1297	-10.74775								
-458.1475	-10.74982								
-459.1476	-10.75164								
-460.1429	-10.75203								
-461.1172	-10.7477								
-462.0857	-10.74559								
-463.0808	-10.74503								
-464.0822	-10.74737								
-465.0992	-10.75315								
-466.1284	-10.75857								
-467.1401	-10.76458								
-468.1516	-10.76682								
-469.1602	-10.77021								
-470.1461	-10.77135								
-471.1551	-10.76803								
-472.1428	-10.76531								
-473.1383	-10.76069								
-474.1393	-10.7584								
-475.1136	-10.75894								
-476.1528	-10.76204								
-477.1541	-10.76698								
-478.1563	-10.77112								
-479.178	-10.77173								
-480.1714	-10.76426								
-481.1569	-10.76361								
-482.149	-10.76245								
-483.1317	-10.76816								
-484.1149	-10.77859								
-485.1158	-10.78224								
-486.1307	-10.79005								
-487.1469	-10.79133								
-488.1365	-10.79589								
-489.1252	-10.79865								
-490.1137	-10.79572								
-491.0875	-10.79377								
-492.0934	-10.78952								
-493.1131	-10.78633								
-494.0985	-10.78497								
-495.1069	-10.78913								
-496.12	-10.79257								
-497.1209	-10.7981								
-498.1281	-10.79804								
-499.1269	-10.78936								
-500.0995	-10.78296								
-501.088	-10.7858								
-502.0816	-10.79457								
-503.0792	-10.80732								
-504.0851	-10.82141								
-505.0945	-10.82178								
-506.0984	-10.82496								
-507.099	-10.8306								
-508.1101	-10.83115								
-509.113	-10.83375								
-510.1151	-10.83225								
-511.0853	-10.82831								
-512.0511	-10.82706								
-513.0413	-10.82671								
-514.0297	-10.83014								
-515.0699	-10.83456								
-516.0951	-10.83909								
-517.0956	-10.83719								
-518.1119	-10.82994								
-519.121	-10.82518								
-520.1271	-10.82588								
-521.1301	-10.84014								
-522.1267	-10.85392								
-523.1006	-10.8672								
-524.0899	-10.87526								
-525.0749	-10.87301								
-526.0791	-10.87785								
-527.0978	-10.87921								
-528.123	-10.88095								
-529.1469	-10.88351								
-530.1633	-10.88678								
-531.1632	-10.89189								
-532.1631	-10.88803								
-533.1547	-10.89529								
-534.1329	-10.89503								
-535.147	-10.89321								
-536.1411	-10.89363								
-537.1706	-10.89503								
-538.1877	-10.89234								
-539.1678	-10.89554								
-540.1624	-10.90353								
-541.1487	-10.90526								
-542.1434	-10.91529								
-543.1584	-10.91906								
-544.1728	-10.92507								
-545.1688	-10.92613								
-546.1787	-10.91896								
-547.1742	-10.93076								
-548.1627	-10.9362								
-549.1616	-10.93718								
-550.15	-10.94945								
-551.1512	-10.94183								
-552.1423	-10.94164								
-553.1425	-10.94504								
-554.1378	-10.94048								
-555.1205	-10.9368								
-556.109	-10.93931								
-557.0925	-10.94685								
-558.0819	-10.96076								
-559.0774	-10.97345								
-560.0751	-10.98123								
-561.0909	-10.98439								
-562.106	-10.98709								
-563.1021	-10.99014								
-564.0978	-10.99254								
