Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 7 - 3.15mM	Adsorbido 7 - 3.15mM	Ru 3.15mM - Au Desnudo	Ru 3.15mM - Au Desnudo
-21.95055	2.574043	-21.94342	5.814311																
-20.96103	2.566772	-20.97236	5.7972																
-19.96252	2.554993	-19.97971	5.778362																
-18.97449	2.546688	-18.95612	5.762306																
-17.95531	2.543449	-17.95607	5.742997																
-16.93516	2.543346	-16.92879	5.725508																
-15.94504	2.539075	-15.90797	5.706514																
-14.93563	2.531515	-14.91167	5.688357																
-13.94854	2.520803	-13.89717	5.672246																
-12.942	2.51345	-12.91915	5.651837																
-11.92248	2.505826	-11.93683	5.634835																
-10.89602	2.50393	-10.93327	5.62016																
-9.889958	2.495138	-9.917696	5.603051																
-8.896711	2.483058	-8.910283	5.587756																
-7.885666	2.482408	-7.899981	5.5709																
-6.917498	2.476938	-6.905627	5.552843																
-5.924977	2.476302	-5.916606	5.539258																
-4.90211	2.476916	-4.898511	5.524032																
-3.913486	2.466658	-3.932456	5.506384																
-2.925538	2.458649	-2.973237	5.490263																
-1.962918	2.452364	-2.016395	5.469644																
-0.996318	2.444023	-1.051496	5.455101																
-0.024485	2.441665	-0.058414	5.442736																
0.956512	2.438658	0.936055	5.428357																
1.969819	2.437755	1.931465	5.420495																
2.959896	2.435736	2.912165	5.403984																
3.954399	2.429167	3.890272	5.391275																
4.962042	2.422938	4.910134	5.379003																
5.953176	2.412492	5.883783	5.362474																
6.950552	2.405661	6.896348	5.349315																
7.968317	2.400609	7.897867	5.335123																
8.961679	2.395923	8.886987	5.321518																
9.967045	2.392489	9.91943	5.304771																
10.95862	2.388507	10.90246	5.292029																
11.93171	2.385377	11.90216	5.279446																
12.92686	2.382806	12.89146	5.264254																
13.9279	2.380436	13.8572	5.254275																
14.94576	2.376223	14.86343	5.242575																
15.94492	2.370425	15.86037	5.227352																
16.95352	2.362446	16.86326	5.215723																
17.95082	2.355319	17.89448	5.206667																
18.91768	2.347561	18.89488	5.193056																
19.93913	2.343554	19.90422	5.182518																
20.94575	2.341949	20.90112	5.171869																
21.92352	2.337595	21.89006	5.155371																
22.94355	2.337938	22.87695	5.144934																
23.94557	2.336139	23.87399	5.132812																
24.94502	2.332255	24.88033	5.115803																
25.96275	2.331747	25.88299	5.103211																
26.95215	2.326815	26.89554	5.091497																
27.91966	2.321895	27.89873	5.08162																
28.90178	2.316855	28.89917	5.07536																
29.88514	2.310462	29.86547	5.064319																
30.89238	2.303926	30.86452	5.052631																
31.89474	2.2996	31.85661	5.041759																
32.88164	2.29503	32.84756	5.030241																
33.89064	2.292516	33.87604	5.023687																
34.87919	2.29068	34.86698	5.011171																
35.88743	2.287709	35.86727	4.999588																
36.90791	2.286743	36.86937	4.990321																
37.91588	2.281638	37.87008	4.979018																
38.9053	2.281603	38.87751	4.972169																
39.89955	2.27993	39.85489	4.961079																
40.88753	2.276964	40.85634	4.950509																
41.86554	2.273499	41.85393	4.943245																
42.87487	2.266997	42.8435	4.932306																
43.88737	2.260578	43.87009	4.924																
44.90507	2.25385	44.84528	4.91222																
45.92497	2.25078	45.85195	4.899567																
46.93939	2.248204	46.87843	4.890819																
47.93204	2.244385	47.89707	4.880522																
48.90191	2.241365	48.92979	4.871815																
49.89611	2.240576	49.93103	4.860956																
50.8836	2.236639	50.90094	4.848024																
51.85986	2.237952	51.86833	4.840205																
52.89039	2.238648	52.85719	4.831908																
53.89513	2.233513	53.85567	4.823742																
54.90424	2.229287	54.85557	4.816795																
55.91225	2.22286	55.86269	4.806755																
56.89763	2.216148	56.84909	4.798378																
57.87916	2.212569	57.82621	4.789258																
58.86868	2.210587	58.82627	4.779377																
59.88008	2.20767	59.83141	4.768774																
60.87189	2.204694	60.83993	4.759584																
61.88287	2.202209	61.83861	4.752355																
62.87786	2.201565	62.84005	4.744229																
63.86742	2.199994	63.82796	4.737023																
64.86766	2.198821	64.82423	4.728409																
65.88181	2.19799	65.82996	4.724111																
66.89445	2.191348	66.81026	4.718822																
67.89835	2.185512	67.81967	4.715154																
68.90442	2.18199	68.81746	4.70689																
69.86935	2.17628	69.81303	4.695124																
70.85551	2.176059	70.84346	4.689274																
71.87445	2.176661	71.8317	4.680532																
72.89602	2.176446	72.86183	4.673477																
73.91155	2.176984	73.86732	4.664647																
74.91771	2.175107	74.83286	4.653819																
75.89986	2.172231	75.84616	4.646151																
76.88005	2.168494	76.81373	4.640189																
77.87537	2.164503	77.82246	4.63756																
78.85837	2.161437	78.83357	4.631181																
79.84157	2.157684	79.80754	4.621729																
80.82776	2.153192	80.78261	4.614822																
81.82655	2.152056	81.77258	4.605733																
82.82705	2.149288	82.77612	4.597891																
83.8456	2.14981	83.7684	4.590766																
84.85025	2.151247	84.79855	4.584622																
85.85113	2.149369	85.80316	4.578289																
86.85547	2.14942	86.80552	4.572982																
87.84853	2.146463	87.83582	4.563999																
88.84253	2.145174	88.82957	4.555635																
89.83626	2.145127	89.82596	4.548028																
90.84322	2.142908	90.83974	4.544677																
91.8304	2.140593	91.83845	4.545194																
92.84406	2.137253	92.84917	4.544019																
93.86147	2.132241	93.84024	4.537477																
94.86913	2.130611	94.83263	4.531404																
95.89114	2.128462	95.85033	4.5251																
96.91402	2.126423	96.8674	4.516313																
97.92134	2.125613	97.89612	4.513968																
98.45601	2.073961	98.44273	4.454708																
98.47839	2.017686	98.47304	4.387447																
98.01248	1.95615	97.98615	4.312685																
97.01946	1.890563	97.0072	4.22808																
96.0222	1.870769	95.99268	4.190775																
95.05951	1.853247	94.98636	4.157492																
94.04665	1.834369	93.99604	4.128617																
93.0703	1.817959	93.00205	4.104704																
92.07291	1.800035	92.00005	4.083178																
91.04222	1.783012	90.984	4.061284																
90.0299	1.769673	89.96823	4.037846																
89.01114	1.754904	88.96912	4.016284																
88.01655	1.743423	87.9827	3.99336																
87.02249	1.731741	86.99754	3.972192																
86.02113	1.72227	86.00085	3.950953																
85.03928	1.713986	84.98341	3.932198																
84.01569	1.704387	83.97512	3.913898																
83.00826	1.697224	82.97864	3.896852																
82.01935	1.689009	81.98831	3.883443																
80.99774	1.678423	81.00077	3.865163																
79.97829	1.670503	79.99974	3.851635																
78.97246	1.664333	78.99346	3.837184																
77.98121	1.657151	77.99239	3.822596																
76.99091	1.654918	76.97839	3.810252																
76.03181	1.649817	76.00304	3.791625																
75.05943	1.641029	75.02045	3.776881																
74.0499	1.631635	74.01851	3.762556																
73.06713	1.619157	73.01539	3.748482																
72.05983	1.609627	72.00183	3.739763																
71.03333	1.598814	70.99828	3.724271																
70.01466	1.591407	69.99307	3.710196																
69.01881	1.585606	69.02998	3.698141																
68.00978	1.578159	68.02621	3.68085																
67.00549	1.574752	67.01499	3.669719																
66.01909	1.5696	66.02129	3.656975																
64.98129	1.563347	64.97258	3.641948																
63.99374	1.560085	63.96412	3.635203																
63.00905	1.554259	62.96886	3.623718																
62.01525	1.547601	61.99171	3.612768																
61.02021	1.540897	61.00743	3.599578																
60.00558	1.529051	60.00875	3.583804																
59.00072	1.521306	58.99835	3.573068																
57.99804	1.516981	57.96734	3.56147																
56.99982	1.511727	56.97667	3.553436																
56.00816	1.509028	55.99467	3.543996																
55.00852	1.500678	54.99249	3.533192																
53.9896	1.48985	54.00608	3.524065																
53.00695	1.485324	53.01973	3.51383																
52.01941	1.482937	52.01331	3.501461																
51.04139	1.481475	51.02333	3.48858																
50.06132	1.479991	50.03703	3.47894																
49.07654	1.473812	49.03436	3.464392																
48.08734	1.465994	48.0279	3.455223																
47.05435	1.461923	46.99207	3.444277																
46.05157	1.457938	45.9783	3.42978																
45.03297	1.455859	44.9757	3.424551																
44.01034	1.452852	43.96384	3.41386																
43.03901	1.449083	42.99145	3.407128																
42.04841	1.444923	41.98149	3.397363																
41.0384	1.438519	40.96671	3.383998																
40.04758	1.436391	39.99543	3.375731																
39.02673	1.432056	38.98083	3.364463																
38.02444	1.428399	37.98369	3.356488																
37.0407	1.42482	37.00806	3.348999																
36.0276	1.416582	35.99117	3.337827																
35.03404	1.408788	35.00893	3.329111																
34.03211	1.401258	34.02242	3.319969																
33.02153	1.394431	33.00726	3.308215																
32.03117	1.388807	32.01042	3.299834																
31.04073	1.385239	30.9967	3.288388																
30.03933	1.380764	29.99019	3.279119																
29.03545	1.378274	28.99989	3.274297																
28.04037	1.374364	28.00784	3.26776																
27.0267	1.372062	27.03593	3.260175																
26.03939	1.369251	26.0459	3.252935																
25.06091	1.366882	25.05229	3.242301																
24.06997	1.364855	24.07253	3.236911																
23.08731	1.360155	23.06644	3.230715																
22.07613	1.356498	22.06606	3.219544																
21.07986	1.351247	21.08057	3.211324																
20.07945	1.347007	20.07917	3.200673																
19.06376	1.342922	19.09566	3.192247																
18.08922	1.339113	18.1116	3.188901																
17.07742	1.332408	17.08445	3.177414																
16.06888	1.32804	16.06616	3.166999																
15.09375	1.322513	15.06685	3.159152																
14.09033	1.316722	14.05744	3.147964																
13.11168	1.314028	13.08044	3.143642																
12.1318	1.308918	12.08709	3.133889																
11.14192	1.305374	11.08265	3.12626																
10.13613	1.300854	10.09001	3.116374																
9.11265	1.296178	9.08417	3.106447																
8.090625	1.292931	8.085655	3.099175																
7.074478	1.288899	7.081297	3.087948																
6.065926	1.28808	6.068634	3.080724																
5.100565	1.287088	5.0722	3.076496																
4.10347	1.284223	4.08308	3.066427																
3.120526	1.282154	3.085144	3.059918																
2.138423	1.277341	2.106508	3.052606																
1.123497	1.270464	1.112832	3.041552																
0.1584	1.266357	0.116448	3.037676																
-0.854593	1.261697	-0.867537	3.031952																
-1.833328	1.259096	-1.833889	3.026788																
-2.793257	1.25563	-2.805656	3.018932																
-3.780131	1.251633	-3.770176	3.008361																
-4.740292	1.247308	-4.741926	2.999254																
-5.726489	1.241804	-5.757908	2.986594																
-6.727464	1.239233	-6.764116	2.976457																
-7.724293	1.235824	-7.774633	2.969023																
-8.733275	1.231401	-8.788964	2.961155																
-9.766593	1.226878	-9.798144	2.952882																
-10.79111	1.223609	-10.79743	2.947549																
-11.80072	1.218327	-11.80638	2.938634																
-12.79758	1.217545	-12.79479	2.929696																
-13.76189	1.217887	-13.77037	2.92521																
-14.748	1.212675	-14.76438	2.917377																
-15.75256	1.209532	-15.76678	2.910799																
-16.75221	1.203008	-16.77561	2.90043																
-17.77001	1.194832	-17.7974	2.890347																
-18.76836	1.189756	-18.79339	2.882922																
-19.77341	1.184762	-19.80798	2.874817																
-20.78581	1.181121	-20.8006	2.870061																
-21.79762	1.176931	-21.79037	2.862066																
-22.80752	1.174107	-22.7955	2.853148																
-23.79478	1.172055	-23.77102	2.845968																
-24.7782	1.16908	-24.76407	2.837115																
-25.75969	1.167748	-25.76372	2.828762																
-26.72751	1.166815	-26.75623	2.821843																
-27.72999	1.163085	-27.74643	2.811935																
-28.7231	1.158088	-28.7571	2.80361																
-29.72679	1.154275	-29.75591	2.796407																
-30.77138	1.149275	-30.78802	2.785998																
-31.77564	1.147808	-31.80589	2.780383																
-32.79352	1.148115	-32.80906	2.772203																
-33.78404	1.146802	-33.80336	2.765446																
